 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.12815310804	0.1677174806	0.01512140311	0.03903464416	0.00833389299	0.05928372382	0.0716572884	0.1687981208	0.31610693869	0.02579337695
a31	0.06936810354	0.153457759993	0.0141685907833	0.03433780274	0.0139248676167	0.0492881490333	0.0754663601333	0.156185433467	0.39421539679	0.0395875260633
a39	0.0550923371113	0.123715059391	0.0225095725811	0.0386092843333	0.0285911578389	0.0551369591044	0.0862651020444	0.126529514016	0.419979093597	0.0435719337078
a31	0.0520231618618	0.0939865423303	0.0543197885404	0.0352350158844	0.054050823993	0.0646213344348	0.0952486898548	0.0873809569987	0.440851770999	0.0222819313173
a27	0.0460014595885	0.101606637177	0.0699497527708	0.0298848706948	0.0690724298577	0.0538344622783	0.109531389685	0.0519788461729	0.44769086062	0.0204492939051
a11	0.041877455432	0.139603751192	0.0685050534876	0.0210636143983	0.0694545786526	0.0660614483594	0.115091183908	0.0405416716976	0.409101571873	0.0286996764397
a37	0.038747352648	0.158741425797	0.0916800171092	0.0221138387661	0.0723697630175	0.0827505843198	0.077364970756	0.0421636460325	0.386060324538	0.0280080761266
a31	0.049027863148	0.173492189332	0.10000372735	0.0340426682287	0.0697896332525	0.105924558707	0.0675064689853	0.0424543750108	0.337293667046	0.0204648297842
a3	0.0547115782787	0.185741243111	0.09472365907	0.0597139416496	0.0683753841975	0.160326982929	0.0733594433951	0.0435084513369	0.243876553149	0.0156627531567
a20	0.0473980019596	0.140526184484	0.0997524046767	0.0740702104832	0.0775552323325	0.196845448136	0.100675899532	0.058928992179	0.18265950125	0.0215881153789
a31	0.0420432527889	0.0984699382747	0.104002850292	0.0753724316611	0.0838064967108	0.178660846645	0.145802822244	0.065135047493	0.185444034817	0.0212622698863
a11	0.0486682563547	0.0988553974249	0.0948968620173	0.0756667343204	0.0821989478369	0.170020780548	0.150526108748	0.0625568441977	0.186902634939	0.0297074319554
a31	0.0475328182909	0.086925930475	0.0935006094591	0.0776005404401	0.0877948633456	0.166086212649	0.171054184249	0.0745462176859	0.159929644313	0.0350289615851
a29	0.0488646068403	0.0877442414917	0.090775882353	0.0736798962134	0.0860001294485	0.153234441616	0.18460969435	0.0937606230486	0.143272200504	0.0380582643684
a39	0.0602440244814	0.0914130070972	0.0797873269177	0.0709770958711	0.0774069522162	0.156278492739	0.162273543717	0.10693215695	0.141470098835	0.0532172915895
a21	0.0523039907511	0.0711759095657	0.0744125166259	0.0739983058104	0.0844474067921	0.146932389913	0.187040997239	0.104058088917	0.158439811878	0.0471905840898
a31	0.0385843879484	0.0552017155219	0.072856425062	0.0737455793901	0.0910371459174	0.128007727104	0.24002398708	0.0918755939723	0.174652016259	0.0340154399899
a37	0.0335444082935	0.0714808436406	0.0607429677273	0.0732623202634	0.0825919092258	0.116298702368	0.25930264136	0.0964010247908	0.174853183053	0.03152202777
a31	0.0344307292085	0.0789353714935	0.0572579211804	0.0735644434878	0.0741172305286	0.117504114323	0.26248465012	0.0933972057969	0.177476718151	0.0308316444833
a7	0.0358099418048	0.0864155201112	0.0547048108248	0.0712315740959	0.0699067517095	0.122301809641	0.25966276604	0.094511152999	0.17523523065	0.0302204580278
a31	0.0359841888669	0.0900818081504	0.0515201049416	0.0670396315653	0.0665919705032	0.126482767614	0.255251012013	0.0981199576663	0.177636026897	0.0312925352626
a23	0.0474984322276	0.0825708144968	0.0595875115139	0.0694567055884	0.0716690870344	0.124620333405	0.247433172938	0.0916851696221	0.173545810646	0.0319329673142
a13	0.0607082516692	0.0950540416323	0.046335325838	0.0720462651961	0.0726801202781	0.143765891602	0.227060557913	0.090652373274	0.153880157482	0.0378170115314
a3	0.0589767576164	0.0829683246774	0.0334216472127	0.0700987651987	0.0638499507594	0.163849488267	0.254401919971	0.0816784052913	0.147422960627	0.0433317712838
a20	0.0512577155588	0.0635039820258	0.0273071285376	0.0666790789329	0.0572140206531	0.173792538822	0.278457108657	0.0860659149638	0.155048197542	0.0406743054279
a31	0.0454014033796	0.0571900727153	0.0302706796439	0.072363603431	0.060143585351	0.193892587274	0.263953367552	0.0966676283213	0.138965104081	0.0411519657426
a46	0.0496758204932	0.0604850989451	0.0351769958126	0.0698650868637	0.0617638448503	0.185063850425	0.262315342117	0.0947828817071	0.136392513727	0.0444785707142
a31	0.0500653903311	0.0641345142884	0.0353803192775	0.0675674472679	0.0631875457234	0.159343031142	0.259894691639	0.0961059336357	0.153502434976	0.0508186848381
a17	0.061890977877	0.0800345356028	0.0429919099658	0.073899688136	0.0695869360811	0.153490251381	0.22648347388	0.0980301026786	0.138401036459	0.0551910708794
a31	0.0667774739723	0.0844721956676	0.0457909343886	0.0772044250453	0.0724421760937	0.15260031426	0.212680622627	0.10089182256	0.125127109953	0.0620129244931
a20	0.0682844524041	0.0867539472892	0.0488342787295	0.0802331990818	0.0808201689646	0.153425684553	0.203006782209	0.0977132247867	0.116565733084	0.0643625227644
a8	0.0846978811347	0.0947942416297	0.0621788256432	0.0775044184939	0.0869951179215	0.144627552851	0.17737064607	0.0859174526622	0.130085673528	0.0558281783548
a31	0.0908714351116	0.0821910749766	0.0601325354411	0.0789717263313	0.0753422854405	0.13632577415	0.17245979469	0.0883192343541	0.149325266643	0.0660608722183
a10	0.0910689265705	0.0808417759589	0.0532742664404	0.0823779969438	0.0741703074802	0.15323884725	0.17461695823	0.092771661718	0.127712118614	0.0699271391394
a11	0.0889511687902	0.0980581531863	0.0612512277468	0.0883286829813	0.0838615045601	0.16977123175	0.161771538743	0.086620147906	0.105095093138	0.0562912460465
a37	0.0822534856634	0.114917155062	0.0640013771823	0.0911780635271	0.07729404732	0.173378613917	0.161975654914	0.080981575702	0.104108732379	0.0499112742822
a29	0.0665822674878	0.119222391021	0.0582349547941	0.099876708509	0.0657062831067	0.172397840372	0.179426697638	0.083516846434	0.105672408926	0.0493635871341
a24	0.0487575680293	0.104368845607	0.0532724207314	0.095500380503	0.0595649037022	0.158326021191	0.216096335213	0.0919086013447	0.120600744642	0.051604174418
