 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.15905577326	0.08243214386	0.01232800697	0.0079391833698	0.03153392079	0.03499614545	0.0412253090484	0.432404039	0.0433812232842	0.129689575319	0.02501468546
a6	0.0930355280067	0.0610812124933	0.00982477034409	0.0101546673673	0.0304212641033	0.02474625159	0.026376146355	0.559420058	0.0425838191529	0.119211368532	0.0231449263067
a37	0.0372616199922	0.0299655859511	0.00802018052106	0.0206339299604	0.0489720344211	0.0521810490233	0.0219058752741	0.604119794667	0.0165890057904	0.149256837043	0.0110940780849
a24	0.0157295614014	0.0167554320957	0.0203649892416	0.0255404902213	0.087032132027	0.107396246341	0.0252150805432	0.418107846622	0.00993080655753	0.265430710201	0.0084966985243
a28	0.0139914122758	0.0306573930906	0.040887702894	0.02295755812	0.0966133993237	0.135206812944	0.0238351310371	0.275576559941	0.0142140175318	0.337966292047	0.0080937327881
a31	0.0229038625481	0.0597556617909	0.0390519692528	0.0153638828885	0.0872845753892	0.0987284876053	0.0490772099774	0.23055834678	0.0203263551786	0.370907944666	0.0060417257667
a46	0.0264694886509	0.0628721840843	0.0318806572825	0.0108332126178	0.0769351947297	0.0454087743418	0.0557146414715	0.226230913927	0.0291267311235	0.399663752173	0.0348644640062
a8	0.0246625343756	0.0510449754814	0.0516313179422	0.0151106917919	0.0665946205612	0.0392913159673	0.0296459176978	0.219347291042	0.0319173552265	0.391265959618	0.0794880194821
a31	0.0333942768647	0.0517219916326	0.0506507179287	0.014972395246	0.0682828825784	0.0516698546424	0.0421908290793	0.278547927614	0.0335691651155	0.303855448539	0.071144505634
a10	0.0377264290091	0.0483490470164	0.0249397109576	0.012613076742	0.0860351315295	0.0443121281075	0.0454779467798	0.392709198271	0.0439080482572	0.220500527366	0.043428752478
a37	0.041532583783	0.0572013520055	0.0217509250992	0.015233443254	0.103005415326	0.0289854174625	0.0268882761866	0.456106199824	0.0510362804911	0.161797792189	0.0364623342793
a10	0.0428653958543	0.0589928866685	0.0255163530064	0.0175601606447	0.123090976789	0.0320771314208	0.0211684698355	0.481524213075	0.057113165657	0.108590403596	0.0315008658531
a17	0.0437647178648	0.0606801409828	0.0275559799355	0.0196217478069	0.125492779943	0.0331524645603	0.0177259873185	0.490869933292	0.0598574778057	0.0910809772733	0.0301978095844
a20	0.0456579738216	0.0631684744209	0.0361393393252	0.027625272101	0.109107738261	0.0397253021401	0.0286354473995	0.439946719431	0.0719777351486	0.104144730299	0.0338712913081
a31	0.0432069831112	0.0477864247923	0.0384681234617	0.0348288443203	0.134588733487	0.05921700758	0.0629739003998	0.326109605144	0.0898570347162	0.1262903499	0.036673036556
a20	0.0495360047744	0.0436657434694	0.0348816100539	0.0387132437401	0.167088848562	0.0631067069267	0.0674267577333	0.270393349181	0.0884254569054	0.135229163613	0.0415331659387
a31	0.0532703713781	0.0498337503098	0.0440379342446	0.05569220092	0.152094801587	0.0687233475089	0.0600482680444	0.219025049194	0.0945309685685	0.149450854318	0.0532924729462
a13	0.058941089126	0.0590012433033	0.0577502359482	0.0653743057067	0.135189835396	0.0750132177696	0.0619974358148	0.165054181198	0.10064929599	0.155070877773	0.0659582896821
a10	0.0645157073753	0.0660864706344	0.0686772141161	0.0639310614356	0.128577365665	0.0762208968565	0.0533457932716	0.142056899133	0.103864786197	0.153761077258	0.078962751594
a31	0.0664102894384	0.0723926909715	0.0699489553054	0.0672695275452	0.115218512488	0.0832572762855	0.0535337603572	0.0909442596643	0.120545456066	0.149991070219	0.110488231865
a17	0.0781177972595	0.0798338213505	0.0697712791685	0.0712371609817	0.107391197029	0.0826416460952	0.0509240753191	0.0885754182414	0.111998780622	0.143664892273	0.115843949955
</S>	0.0881078736298	0.0856439734753	0.0740221725843	0.0741272515909	0.108486332415	0.0796870686476	0.0474819113596	0.105590160421	0.096268717211	0.142200684937	0.0983838651775
