 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
a31	0.195013205729	0.119689767437	0.099612934443	0.1955757621	0.0803996012	0.0774684599159	0.19019217314	0.0260530669368	0.015995049495
a8	0.0816425251398	0.116665328243	0.0741269710703	0.262402517927	0.0735735095067	0.0482721639634	0.295992722333	0.0139630919286	0.0333611607418
a31	0.0483073705255	0.0757630957406	0.061883826709	0.345089447202	0.0816711791422	0.0217839788953	0.309430261798	0.00495588323803	0.0511149486454
a10	0.0291411992123	0.064513125263	0.0639605274175	0.371967627067	0.100366415747	0.0122455311978	0.287486474239	0.00191776519468	0.0684013490485
a17	0.0473522467551	0.159169541511	0.0591263791154	0.322129516309	0.0909382491003	0.00745363753193	0.233129912373	0.00193076665289	0.0787697641015
a20	0.0652199702424	0.279861868677	0.0625575869985	0.26490048665	0.0788484277894	0.00682620727731	0.152231981751	0.00690356271296	0.0826499366818
a31	0.0523916242915	0.251399878872	0.0777110029542	0.25452334881	0.0852230950011	0.0408293052858	0.153637500977	0.00939812053699	0.0748861517986
a29	0.0708695633018	0.27054642565	0.0798752722261	0.20785319887	0.0864675626004	0.0734927323686	0.127756441079	0.030744992223	0.0523938260962
a31	0.0619609515593	0.306348407083	0.079099424462	0.183481651757	0.0737720512668	0.113922889443	0.0975301676263	0.046442289561	0.0374421787454
a17	0.0351705913804	0.269372342228	0.0739712357407	0.169838228786	0.0684252739556	0.147230991001	0.127295179542	0.0745539696203	0.0341422115618
a31	0.0311318356715	0.251359001009	0.0732442909002	0.144718895595	0.0682960303852	0.145823114267	0.129798473714	0.115696364207	0.0399320255873
a17	0.0372169735772	0.222410761203	0.0749855577667	0.136203807198	0.0716676341284	0.152143437689	0.116038717771	0.139445592869	0.0498875453291
a31	0.0473957779257	0.203122051201	0.0743200411889	0.112494640399	0.0853888217761	0.152687214763	0.110537262257	0.158056107623	0.0559981092697
a17	0.0592360615619	0.182927777734	0.0796282071963	0.1094316452	0.093585872592	0.149196137054	0.104204355086	0.162004538808	0.0597854293166
a31	0.070803838634	0.159967052178	0.0760736532654	0.1076727138	0.107946183531	0.147862741018	0.108448764229	0.154404894936	0.0668201880389
a17	0.0734119679247	0.155696526526	0.0793673906885	0.110060154333	0.120135463844	0.145273575673	0.106415941276	0.138991747779	0.0706472545463
