 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.08036448598	0.6157783827	0.020274170056	0.191949558058	0.0135950173391	0.00390403416	0.0172558324229	0.0270995483004	0.02512328999	0.004655657122
a3	0.0659191017267	0.609234926033	0.0219689110293	0.179025694645	0.0126370908595	0.00670710768333	0.0281608465633	0.0329347363529	0.032887148254	0.0105244407833
a39	0.0427434029776	0.569688185344	0.0245176151378	0.20204476691	0.00857575103503	0.0247235033611	0.0368796398498	0.0309344573799	0.0472976973247	0.0125949846144
a3	0.0272675030692	0.525356576848	0.0141553030426	0.164519738637	0.00986895659154	0.0409638657604	0.0460816329144	0.0468255601631	0.11500203149	0.00995882335547
a10	0.0190649083511	0.444284585009	0.0114244747789	0.160390098771	0.0168119594592	0.0388674915381	0.0652092957537	0.0565884403364	0.179491685611	0.00786705846382
a38	0.017017223677	0.443356925903	0.0139745567623	0.188145057271	0.0203443605237	0.033731602684	0.071983564056	0.0619818375208	0.141543571925	0.00792130469901
a37	0.017813981959	0.466119754608	0.0140897302474	0.232382501939	0.0211001498829	0.0345605275147	0.062026491524	0.0627855566336	0.079504498543	0.00961682153607
a24	0.0219706757463	0.452834277603	0.0130633179091	0.185389097393	0.0259529643723	0.0348290353049	0.057492162718	0.0628558309445	0.112190400341	0.0334222513754
a31	0.0277705792474	0.511745215868	0.0157692767964	0.114022664052	0.0278711586521	0.026589571755	0.05410363963	0.0647680199935	0.116548833117	0.0408110508351
a3	0.0344007788278	0.598288794823	0.0191238901188	0.0948958487573	0.0279570900657	0.016632593945	0.0490233864847	0.0614354122765	0.0708064711623	0.0274357549774
a20	0.0503897066893	0.505184768341	0.0291839463463	0.0878808978244	0.0353354842656	0.0534600194217	0.0467849670589	0.0678391932922	0.0805946778008	0.0433463571581
a31	0.0537849391718	0.47771603318	0.0346031808221	0.0914273670515	0.0323080073819	0.0684310211339	0.0486895324263	0.0672657498241	0.0866286140723	0.039145590386
