 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	0.0322295838386	0.090435981814	0.074321363	0.3267874597	0.1874314667	0.12729924194	0.0678794798202	0.0477259343846	0.026744063703	0.019145411626
a20	0.0184609761242	0.0529009137073	0.131515604567	0.2673243565	0.198583910533	0.155372009127	0.0556495688326	0.0525352758339	0.0503619873377	0.0172953837887
a31	0.0144481859403	0.0365457259891	0.138852675128	0.1786043237	0.274633844344	0.194047874132	0.0433433149876	0.0412943759396	0.0628853291622	0.0153443386096
a29	0.0083155006601	0.0598409696164	0.201746797881	0.1410567361	0.297396829155	0.16811542158	0.0265376392275	0.0175798563121	0.0376975739761	0.0417126695459
a15	0.00769540859337	0.0946500953855	0.322496393527	0.1241070991	0.222931343158	0.0975451838133	0.0111811310074	0.0129008116687	0.032349020323	0.0741434899972
a31	0.0119459981341	0.0926988923978	0.334754318076	0.126592087633	0.227943730806	0.0661501823844	0.00793583835933	0.0112237320266	0.0615023667233	0.0592528230367
a18	0.0136983462276	0.0604108888219	0.443820888025	0.123937795944	0.191251028622	0.0462246183681	0.00710193057544	0.00904876090407	0.0719123636748	0.0325933546953
a46	0.0126153746005	0.0434893257406	0.491280759675	0.167306635115	0.117641461941	0.0487558207027	0.0112852991295	0.0205388037456	0.0560334488623	0.0310530575558
a31	0.0257997926222	0.0399409175202	0.351062628892	0.220035497438	0.143756007714	0.0660332271009	0.0249419236098	0.0389149745499	0.0589323174888	0.0305827097446
a37	0.0322174501781	0.0395586132801	0.266391353631	0.241484779079	0.170149402438	0.0796438273003	0.0394795235366	0.05193427155	0.0578816208896	0.0212591709322
a31	0.035025938326	0.040613067464	0.247088640877	0.258766935826	0.139762881499	0.0765878944334	0.0485311885122	0.0567299069967	0.0738053256232	0.0230882367281
a41	0.042275003642	0.0448818139253	0.205687026626	0.268818774075	0.108469348453	0.0701361026778	0.0632746839707	0.0606290024789	0.107154876834	0.028673360776
a31	0.0501673870473	0.0510647988618	0.161328589675	0.244862204758	0.0937074538843	0.0772246000259	0.0704102387236	0.0670395365596	0.142684941611	0.041510228592
a3	0.0582512243158	0.0580464695073	0.145991908025	0.208621097519	0.0819126797614	0.0784267100086	0.0722960367745	0.0678460797199	0.17356599667	0.0550417727973
a31	0.0605496125719	0.0628096764091	0.128726678875	0.163405934306	0.0778551815871	0.0792337314029	0.0765512661915	0.0701471121066	0.198943975023	0.0817768133991
a23	0.0678255378573	0.0678115147097	0.113381913358	0.125959502169	0.0763611588624	0.0816959513343	0.0739028461305	0.0744375573022	0.212486028341	0.106137981
a29	0.0795422059191	0.0785389845699	0.109331784253	0.121478898456	0.0861153843541	0.0748188349781	0.0750928567768	0.0759747665674	0.202011809047	0.0970944626667
a46	0.084823600673	0.08779616739	0.100825883284	0.131117862152	0.100622832118	0.072522493886	0.0729407231256	0.0735511546558	0.191357598616	0.0844416882222
a23	0.092045223891	0.103311506463	0.0958022256947	0.125009524317	0.109590596173	0.0698598629887	0.0666002649752	0.0701875758186	0.186649587005	0.0809436409407
</S>	0.101032222745	0.115276072231	0.0945666353473	0.111357017158	0.115081624887	0.0654937939943	0.0637786570876	0.0690484438093	0.182112068703	0.0822534544703
