 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.5721426421	0.0112672211477	0.008294401598	0.14469482796	0.066698552924	0.14298762228	0.05391472446
a31	0.41594671846	0.0307527632544	0.0255820607032	0.116489729673	0.0446231766019	0.294231509427	0.0723740269533
a0	0.278074793927	0.0394214187008	0.0395536170863	0.195299967491	0.0393826663745	0.343477621876	0.0647899131844
a20	0.214576681056	0.0232192245643	0.0391051016421	0.31516693477	0.0508249260715	0.279331225025	0.0777759026281
a31	0.209776455339	0.015071085994	0.0874330072607	0.29893565771	0.0557770977772	0.260278012075	0.0727286547827
a13	0.1872943811	0.0088575522012	0.0954692487469	0.201347881074	0.0418554219391	0.323821556825	0.141353941774
a38	0.162970725433	0.0072034895944	0.0518891462223	0.102720115875	0.0351433340464	0.385158123275	0.254915064865
a31	0.123628110811	0.00744918808293	0.0387692316741	0.0896447511603	0.125718772549	0.416139854292	0.198650093022
a20	0.100958701737	0.0154161206238	0.0365246314914	0.0793863839821	0.17052746165	0.430473621964	0.166713093374
a31	0.117004063379	0.0189414605693	0.0439423650705	0.069134656654	0.217474989017	0.364764735655	0.168737734771
a20	0.106777574126	0.0238511820978	0.0456485243302	0.0691843294513	0.275829585672	0.334837784218	0.14387101557
a33	0.098574553642	0.0468448847793	0.0909315746321	0.0612780027171	0.230702793424	0.323236020739	0.148432172923
a31	0.102807941081	0.0702542574531	0.108731003833	0.0879746877057	0.197338321075	0.300737020913	0.132156762374
a28	0.126022752494	0.166046410251	0.0761808963777	0.0861989539019	0.179457999358	0.244772951304	0.121320022725
a31	0.132157027898	0.20285694775	0.0947382428592	0.077320521434	0.191472136786	0.185139480101	0.116315632842
a0	0.133008052166	0.208905830383	0.10786146322	0.0847963914113	0.197850046929	0.157578365034	0.109999836547
a31	0.138742025062	0.225132119061	0.12312257374	0.0900748727371	0.183491614843	0.125823434678	0.113613338849
a3	0.135099295361	0.218130821287	0.144138375247	0.101598920779	0.173406174348	0.114605612226	0.113020780236
a31	0.143199246029	0.229054440429	0.145030079082	0.106720002793	0.159974963649	0.104617176742	0.111404065765
a46	0.149435935318	0.217043345476	0.161458605694	0.114200680731	0.139864014283	0.103228634914	0.114768753822
a31	0.146627107379	0.225168966225	0.160153518565	0.114018386044	0.138745552094	0.104970932705	0.110315523241
a39	0.149929707266	0.223781100475	0.162542093522	0.115002406948	0.134705744698	0.104983192008	0.10905575968
a35	0.159837973355	0.217472833492	0.169337741841	0.115536965916	0.133130941366	0.102753095376	0.10193046476
a31	0.154863590952	0.201218030831	0.153504689947	0.121994796972	0.136860898255	0.112638669859	0.118919333253
</S>	0.142843078226	0.191156671916	0.144756314973	0.126793226986	0.135679632128	0.12154472503	0.137226350627
