 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.44926164239	0.044304875886	0.061810865105	0.012890859978	0.0426980246644	0.0318916297446	0.0186406204979	0.08624959343	0.0554800703	0.0176155395	0.17915629532
a31	0.372584894463	0.0546003024993	0.064655938531	0.0142970731827	0.0381632009332	0.0862032172273	0.0184011107	0.09123497797	0.107548941353	0.014751759096	0.13755859608
a20	0.279346228001	0.0713473968824	0.0636516020703	0.0132566985056	0.0473180831037	0.113927378894	0.0185169847923	0.0935522618867	0.187853535784	0.0261064028813	0.08512343868
a31	0.17026938694	0.0829740461275	0.0649952880148	0.0175279362045	0.0656215149858	0.0862817376426	0.0258031264292	0.138123324372	0.194576896541	0.0767335869418	0.0770931696167
a7	0.120500079767	0.0701412269158	0.0726401839763	0.0217741810908	0.0935721546324	0.0792012440248	0.0244977576346	0.150718139545	0.159372871447	0.131024858049	0.0765573066556
a31	0.141205026493	0.0496890005386	0.119159421592	0.0294084513369	0.10221256205	0.0665530146645	0.0237371499095	0.129412590336	0.147030973549	0.142698078032	0.0488937314452
a24	0.212935920608	0.0450098099462	0.122936999531	0.040359767939	0.0697397999148	0.0576565710697	0.0271537027112	0.128123172579	0.13333037245	0.114554530873	0.0481993514017
a37	0.219714005216	0.0360787973954	0.0705455137103	0.052979989493	0.0735149636303	0.0654784097419	0.0269443342371	0.133033705926	0.135835611283	0.108966772504	0.0769078862939
a31	0.198274624365	0.0414512311985	0.0606371896368	0.0672340394977	0.0834475611854	0.084542182356	0.0332173971564	0.128264432509	0.128087734668	0.107198510008	0.0676450828886
a11	0.213357244302	0.0710396136328	0.0588723674123	0.0881455511459	0.0796029864985	0.101908969189	0.0452149793561	0.117587677903	0.096945736396	0.075474832376	0.0518500353935
a31	0.209070071281	0.0822720047109	0.0623379000708	0.0918021631553	0.0784354900095	0.104370147024	0.053859065274	0.134332156434	0.073591905132	0.057681766292	0.0522473322245
a3	0.19229061794	0.0845646909036	0.0627884150236	0.0885676658918	0.0766746140465	0.101110413502	0.066935004	0.148049143411	0.076433156044	0.0570597087173	0.0455265619482
a27	0.166122215293	0.100018747968	0.0661602822745	0.100531239097	0.0784843216822	0.091860464234	0.0780560798867	0.124805769004	0.0863920904147	0.0594395062391	0.0481292692761
a20	0.156155490098	0.0940751447893	0.0648569846915	0.0980265158323	0.0813960970274	0.083238685278	0.0793601118689	0.116627348668	0.0974055248049	0.070335470613	0.0585226225387
a31	0.172201433166	0.0769742899698	0.0560100400305	0.0786649920774	0.0750486181425	0.0807441657593	0.0836876111563	0.108956594156	0.131938287068	0.0744204110043	0.0613535582396
a20	0.197063546789	0.0824027163633	0.0532879575435	0.0686429738925	0.0800172039142	0.0922188035864	0.0812485051854	0.0944478311187	0.125669317223	0.0642622201148	0.0607389419265
a11	0.183269589196	0.105506720788	0.0619936271145	0.0788842316975	0.0868545598381	0.0976194331955	0.0759956429285	0.0854934511062	0.094930317141	0.0633987456849	0.0660537053955
a13	0.200424211065	0.105124929996	0.0682868846382	0.0829161330992	0.0822004272127	0.0866454637318	0.0706399597762	0.0822183081687	0.089339133447	0.064500721095	0.0677038405318
a28	0.218683715488	0.0903318155987	0.0723710251461	0.0690958464331	0.0786713374042	0.0844168039106	0.0620370149921	0.0815915291229	0.0905400282823	0.0660067290317	0.0862541449773
a31	0.219574758563	0.0783140697996	0.0747397538487	0.057561041011	0.0728062631347	0.0868193859702	0.0663602325974	0.0837926133743	0.0907484174941	0.0733090204106	0.0959744248591
a39	0.205797994521	0.0922833529332	0.0748322101496	0.060455658737	0.0718767396449	0.0942862629234	0.0738741735325	0.0814309323914	0.0789429307647	0.0767189552035	0.0895007898197
a31	0.152070153174	0.100446903244	0.0792707549165	0.0679697426457	0.080318255415	0.103759116308	0.0798223023775	0.0850026687305	0.0776772240549	0.0790697662678	0.0945931167399
a8	0.124598017325	0.0952457406147	0.0823478801722	0.0809660268819	0.088411906205	0.107539405169	0.0870161390592	0.0866061522435	0.0784390061516	0.0814712632893	0.08735847678
</S>	0.127134126663	0.0969383766073	0.0837612666861	0.0917392174409	0.0918881907025	0.109245160584	0.0875230771296	0.0821221132218	0.0745816199758	0.0790433568446	0.07602352079
