 	il	muro	vuole	uno	specchio	</S>
a46	0.6153408233	0.06454602282	0.085254965137	0.046005014758	0.157539169945	0.031313993748
a31	0.54390594036	0.18129650202	0.0675425715057	0.0446206797846	0.105300821416	0.057333489468
a24	0.440019851227	0.23275941574	0.101459526895	0.0519075216148	0.101179537493	0.0726741395447
a37	0.446130042276	0.195677149347	0.145284490498	0.0799252537983	0.0727899800565	0.0601930636089
a18	0.426534911885	0.213619181991	0.174967877966	0.0844569714794	0.0334395812474	0.066981486967
a20	0.431051761268	0.205092176634	0.189582812255	0.0872870765598	0.0273935369825	0.0595926611357
a41	0.384447091556	0.184372288853	0.185681874218	0.102558247787	0.0652561389275	0.0776843616586
a31	0.389599334585	0.150956308244	0.156282396539	0.0981119654623	0.106236832176	0.0988131584862
a11	0.376254032662	0.136359568395	0.116206258113	0.0783869036874	0.141247358925	0.151545880829
a31	0.341449893954	0.108410940198	0.0945167641043	0.0763835452291	0.154373710042	0.22486513561
</S>	0.381699206577	0.089845812999	0.0801440681521	0.0725867386146	0.140109127621	0.235615015805
