 	questo	muro	vuole	uno	specchio	</S>
a31	0.587326485705	0.1844185808	0.06957608166	0.0556646539505	0.0879255538731	0.0150886243873
a24	0.616020644372	0.141507733733	0.121448955087	0.0594013006385	0.0494181381461	0.0122032278846
a31	0.696432200124	0.0630769445577	0.151869233029	0.0396480427051	0.040954436626	0.0080191460202
a41	0.678353187375	0.120806797018	0.109126153943	0.0406346373046	0.0388501644586	0.0122290551469
a39	0.615364185458	0.170857868902	0.076908008981	0.0336178613609	0.0383369510196	0.0649151241141
a43	0.658528292253	0.106047687847	0.057367107347	0.0294510405436	0.0251172855788	0.123488576172
a24	0.696883509984	0.0574774366632	0.0488023072023	0.0376058734019	0.030937096902	0.128293779186
a37	0.705694449861	0.0397099936984	0.0491650902008	0.0524098556273	0.0472793246053	0.105741302635
a20	0.71856554942	0.0297105363748	0.0481153608003	0.0681335868891	0.0558518236644	0.0796231508783
a41	0.724909132473	0.0244616343949	0.0434041869668	0.0701105171344	0.0654739517308	0.0716405909054
a18	0.707066547424	0.023106950799	0.0418311040489	0.0685794955228	0.0776396224929	0.0817763043145
a31	0.678421463541	0.0304216292197	0.0558507433763	0.0783614783743	0.0822299102376	0.0747147992782
a11	0.640684688914	0.0426771309132	0.0618997706748	0.0714582019248	0.0893195790792	0.0939606291461
a31	0.523669186971	0.0598084486644	0.0677219120409	0.0915520087083	0.142231265146	0.115017182862
a29	0.440363101657	0.0759201475548	0.080567702147	0.109207951636	0.169111526715	0.124829592621
a7	0.423484076552	0.0837546781183	0.0876194195157	0.0943865625453	0.166704351705	0.144050919007
a31	0.344557899517	0.0871437365061	0.0926563791719	0.131709922315	0.200973546635	0.142958512536
a37	0.319987487839	0.0955163755687	0.0896353007906	0.137496429638	0.190322840745	0.167041571912
a31	0.285298273946	0.104304204523	0.0879280967969	0.144703968279	0.198973761848	0.178791693971
a20	0.235344955315	0.116716377108	0.0916141107323	0.152414682626	0.208272115283	0.195637761324
</S>	0.251605683658	0.128622830554	0.0938751788661	0.122622416113	0.179109027641	0.224164881662
