 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
a8	0.65609686213	0.0133049325289	0.00609685082446	0.0232128461627	0.042759490388	0.117149562008	0.0136689064206	0.11407522836	0.013635336026
a13	0.668140825057	0.0076061682969	0.00662146939379	0.0368753091927	0.0592497595413	0.0529797106807	0.0213974024203	0.12150367736	0.0256256993593
a0	0.479244381378	0.00541089741677	0.012969584513	0.0454010929009	0.0873078129538	0.0723021113729	0.0613127720251	0.177552383253	0.0584989782664
a31	0.265636573558	0.00318992404872	0.0262708415967	0.0628242945496	0.110371618651	0.0982029165526	0.0918476234724	0.262424530751	0.0792316815788
a18	0.240607777481	0.00284569975751	0.0301026771416	0.0629252336925	0.10898855657	0.0771474398325	0.122386527805	0.246189176784	0.108806889883
a31	0.243084192942	0.00539447295884	0.0294006429099	0.0575044791842	0.11765211661	0.0628745538908	0.142224293499	0.214883366795	0.12698185406
a28	0.164026999451	0.00726686264135	0.028338254878	0.0533593565214	0.11420423047	0.0607278646328	0.137795773673	0.299167957265	0.135112683819
a20	0.127394036441	0.00790420517845	0.0243709873753	0.0463884446271	0.08086981949	0.0544821041668	0.12890521887	0.367599213755	0.162085952444
a31	0.185113296474	0.00845190461195	0.0214784220998	0.0549650676557	0.0809334608967	0.0656263662577	0.0989619946271	0.358434596052	0.126034900699
a7	0.213175240378	0.00908601397845	0.0314832929699	0.0541967830139	0.0725199002656	0.0690414376814	0.0877346104762	0.360605347017	0.102157394979
a38	0.246413864899	0.0125740394908	0.0426801264533	0.0466978027233	0.0661176622552	0.0513855106605	0.0899507589821	0.306558271406	0.137621964726
a24	0.344393498873	0.0306805007116	0.0486647272444	0.0414529128644	0.0573597794851	0.0442700723868	0.082292982994	0.219827482735	0.131058055722
a46	0.386800976958	0.0372569862772	0.0488363606481	0.0368072348081	0.0825033062284	0.0424350981956	0.0699209377867	0.180095766245	0.115343355907
a31	0.383443789853	0.0284963590724	0.036821542216	0.0399847231894	0.118808991076	0.0512061303985	0.0780464683176	0.167844566682	0.0953474418357
a38	0.382742872018	0.0269862857775	0.0281231979387	0.0423173892631	0.148131576892	0.0581935056195	0.0886714548172	0.153180972654	0.0716527514319
a31	0.314257687339	0.0463332852058	0.0459027603796	0.068026354621	0.150842728964	0.0646264302932	0.0925425011171	0.143868993445	0.0735992420973
a13	0.21556906698	0.0643793396886	0.0638926574599	0.091612108607	0.157553337921	0.0803625502977	0.110721921599	0.135484857735	0.0804241422591
a31	0.162384773593	0.0726757466095	0.07901286022	0.0904501722023	0.172940787907	0.0896119137992	0.120293309626	0.131907055698	0.0807233788464
a8	0.138342229531	0.0749057319365	0.0866424826067	0.0969997761341	0.170204090702	0.100140359233	0.119442004562	0.135364726186	0.0779585875221
a20	0.133784660577	0.0769994128455	0.0827416321356	0.0974061844447	0.185755406767	0.100483619144	0.113573638074	0.121692290815	0.087563136414
a31	0.152007215592	0.0987782685485	0.102069648245	0.0935400262816	0.153219440056	0.086433177048	0.101105052691	0.107718857538	0.105128301605
a15	0.167532991931	0.105204449249	0.102021267348	0.0913082099605	0.142667879952	0.086369017216	0.094658096697	0.099692178446	0.110545899755
a31	0.153502028244	0.110419644016	0.093526071716	0.0899235793868	0.143456328051	0.0894873439387	0.106570145632	0.100777352615	0.112337487405
a20	0.145773994281	0.118436491605	0.0933710727053	0.0894994844623	0.13975456435	0.0928553911796	0.109264160611	0.099223731805	0.111821080735
a39	0.148066226427	0.116624152602	0.0888249999684	0.0908167256208	0.161905761317	0.0952796029932	0.096004632537	0.096401628335	0.106076250778
a31	0.143148812276	0.117259302601	0.0882980854561	0.0868305166069	0.136086356039	0.0878072277311	0.107516890846	0.102960629978	0.130092175193
a8	0.142528902225	0.118268023867	0.087913517952	0.0871843416023	0.120373820546	0.0921401832437	0.112863067949	0.102321128059	0.136407018864
a31	0.139738397142	0.116113694089	0.0866835742507	0.0886404256674	0.114201261649	0.0971239206146	0.126557604983	0.10141640702	0.129524707421
a37	0.134566770447	0.118870722163	0.0882081700169	0.0887404947558	0.113208570016	0.0972268560049	0.130531065328	0.10118864654	0.127458683474
a20	0.143365438816	0.124570996054	0.0927365222056	0.0931710537186	0.124199104405	0.0985848658683	0.110206708109	0.100826121047	0.112339184158
a8	0.151604079005	0.126318608151	0.0947198061352	0.0970063863062	0.111657183068	0.0988564944228	0.106771546036	0.104753983349	0.108311918986
a20	0.151537136068	0.12377961325	0.0944182813117	0.0966260431021	0.106170756489	0.0972606450076	0.107669155745	0.11269714145	0.109841226595
a31	0.144515508223	0.127209873083	0.0931556678372	0.0870334623674	0.095508309963	0.0906136650025	0.113748532315	0.116690240683	0.131524738865
</S>	0.140423318411	0.133749010941	0.0924379306186	0.0804603456837	0.0851831396815	0.0872225958012	0.117854483157	0.112593481642	0.150075693432
