 	può	che	sono	ancora	svegli	</S>
a31	0.35507622363	0.105124190824	0.011667905472	0.13270539518	0.2812674962	0.11415874448
a7	0.267891444017	0.105028492755	0.0475450263783	0.171129047193	0.34862581184	0.0597801572667
a31	0.201698289439	0.114040432865	0.0942579905891	0.196526639064	0.34790332568	0.0455733075022
a7	0.131423557322	0.141352313355	0.107980556227	0.223136476621	0.318637144753	0.0774699430007
a31	0.07065586989	0.177438444385	0.112162574427	0.229918523354	0.301947785078	0.107876808487
a37	0.0430131107933	0.203314785728	0.127521368638	0.215358419931	0.286734825153	0.124057490909
a31	0.0879618565478	0.179987253576	0.121997338653	0.22286443841	0.260706613251	0.12648248659
a39	0.127080578356	0.170435402392	0.111899032338	0.215722723303	0.252693842217	0.122168410897
a31	0.118571907512	0.146044057397	0.114029397313	0.195032809968	0.245570619739	0.180751205299
a20	0.128358797964	0.130814197732	0.103989160638	0.168381472189	0.257047230913	0.2114091261
a31	0.121900917388	0.137412545844	0.101965703079	0.175745983063	0.261906036304	0.201068804033
a46	0.124177643529	0.145426739881	0.118432065226	0.173366979354	0.248851789435	0.189744792011
a8	0.161515071176	0.157293472627	0.137476994609	0.151542081785	0.236024713812	0.156147677737
a46	0.200970725059	0.155639777542	0.140730067136	0.139866675928	0.217874610337	0.144918151646
a8	0.212965502353	0.157659970514	0.146654681045	0.139648934643	0.198237039846	0.144833886882
a31	0.225833096118	0.143556159371	0.142400531015	0.155144710881	0.202661281949	0.130404239027
a20	0.269364062039	0.137338840324	0.138446201005	0.149097192294	0.18547879705	0.120274915009
</S>	0.298976959019	0.148281623162	0.144227334502	0.129252823147	0.154940584125	0.124320671904
