 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a31	0.122004554504	0.0687890040839	0.0431127823076	0.057860118401	0.044747840543	0.03408936247	0.0539130548824	0.067630087072	0.06362262447	0.06969790338	0.0895046016353	0.265916797917	0.019111246904
a41	0.0912895843047	0.0652302416397	0.0310901332765	0.070682271909	0.0428352519137	0.0298479716567	0.0678341618557	0.060236699332	0.0682293411767	0.0644641384993	0.0675777494993	0.330688868549	0.009993584486
a37	0.120898510582	0.0697791863039	0.0125092328528	0.049114441853	0.0356387902512	0.0207470348056	0.0881276625366	0.0467813768773	0.110642836526	0.0625478962018	0.0368500775038	0.329259581519	0.017103384112
a24	0.0998503966333	0.0723698104886	0.00741610682427	0.0251168623583	0.0467283044171	0.0208398593352	0.0959854949289	0.0682588663591	0.133954954575	0.0576795061753	0.0409713703546	0.30046518344	0.0303632801227
a28	0.0726455004804	0.0854276873729	0.00852531454809	0.0212764642108	0.089859946739	0.0270824380451	0.0672199747836	0.0913386615864	0.113676155658	0.0518913689211	0.0744909223582	0.25111325108	0.0454523054142
a17	0.0638255626935	0.120272511404	0.00954360185603	0.0218395619703	0.12148161696	0.029225401375	0.0467451518945	0.0951846345288	0.0945081656193	0.0350744731644	0.110442409742	0.179263269797	0.0725936339401
a31	0.0550183966152	0.101727194988	0.0138350872253	0.0307422020101	0.131422475567	0.026309685885	0.0365866868495	0.0908047397096	0.0842746139931	0.0536786438615	0.0900070025633	0.221982652836	0.063610619854
a39	0.0565089630824	0.0831452318627	0.0205747540151	0.0371780882221	0.113745387676	0.0241731772683	0.0301546074818	0.0662526669699	0.0742497323177	0.0854301075872	0.0774227257611	0.272709410661	0.058455170566
a31	0.0539974087575	0.0752823538742	0.0241504667717	0.0424004638794	0.0937144144453	0.0235277737961	0.0275601725819	0.08445554019	0.0726903191526	0.0755416868264	0.0734690002937	0.294199498603	0.0590109165527
a17	0.0701759087825	0.0676693556781	0.0304890802572	0.0482511570385	0.0797952095751	0.024098211732	0.034156389392	0.105314648663	0.0997019818975	0.0751791305328	0.0506629167072	0.281426233672	0.0330797789542
a18	0.102852527461	0.0895917635594	0.0362671135457	0.0433487040462	0.054531757245	0.0252916133107	0.039102550846	0.121880421888	0.117600852832	0.0736632824576	0.0553274074117	0.204531260642	0.0360107326001
a24	0.127069382554	0.10034643192	0.0414316016152	0.0367696835367	0.0395974077417	0.0337598943036	0.043329303522	0.164605582963	0.106553947144	0.0531591038992	0.0570896502372	0.160461125561	0.03582685464
a18	0.133275824451	0.10230628964	0.0451431301984	0.0346857929389	0.0371121635339	0.0378095560345	0.049096821154	0.172661044321	0.098808000648	0.0532130844331	0.0612929590124	0.15126677128	0.0233285438133
a31	0.099764154417	0.0803644356133	0.0384187438861	0.0398909018196	0.0645078299646	0.0397687776115	0.045967972578	0.182680852707	0.120394208083	0.043254824931	0.0723287123375	0.152274381387	0.0203842032111
a17	0.104446382546	0.0565529612044	0.0315439498687	0.0400559478243	0.0671762706415	0.0401571208038	0.049824630072	0.179257945102	0.151654652961	0.071098021297	0.0715351420872	0.117323664787	0.019373314627
a20	0.134958525189	0.0555483694015	0.0377753265829	0.0386296755192	0.0474842437338	0.0384323378013	0.0565683193567	0.154620174101	0.147008382587	0.110508248699	0.0670293321704	0.0927521046203	0.0186849704923
a17	0.118272923663	0.0549647334672	0.0466243709143	0.0438921634131	0.0515517068446	0.0450436558004	0.0577253318189	0.141741211034	0.146593804596	0.0969179034997	0.0720853450701	0.104144643107	0.0204421982974
a31	0.101541877021	0.0626635792224	0.0441005642381	0.0480574388444	0.0601305308815	0.0489444189335	0.056758107753	0.145411150011	0.131124555999	0.0726197244332	0.0945594817367	0.110008537102	0.0240800141658
a17	0.0910957276737	0.0667025868075	0.0405131304127	0.0488659495615	0.0596773314272	0.0530040213778	0.060762238171	0.15632462547	0.122571445	0.0686818654111	0.102510423726	0.096139004134	0.0331516549219
a31	0.0907211146912	0.0718686522025	0.0446135656709	0.0505694008005	0.0531613918091	0.0540619899259	0.062456453597	0.142451441557	0.112193469867	0.0749362356704	0.0992157158553	0.0967272777447	0.047023292774
a0	0.0929824790304	0.0776303444008	0.0466573416903	0.0535720330668	0.0526591590697	0.054327122242	0.0631112508657	0.138906407386	0.0864113708223	0.0749882104235	0.0985404064851	0.0977132334482	0.062500642058
a31	0.0899752828768	0.0825871150669	0.0488385730968	0.0538867483556	0.0524734861566	0.0543596091473	0.0642234188219	0.125910742062	0.0748683710741	0.0743576198078	0.096272852295	0.0973030699494	0.0849431177527
a8	0.0866221462256	0.0980976089556	0.0534587823656	0.0571200587185	0.0559272064522	0.0572082856691	0.0669954705406	0.112131716487	0.0670421536914	0.0662239929359	0.0903381406983	0.0969653179165	0.0918691192509
a46	0.0853022926752	0.0961021744519	0.0559024805885	0.0590462220395	0.0590318033507	0.0673497491097	0.0742160363802	0.130027097696	0.0713556943638	0.0581039343786	0.0744070237661	0.0878994788388	0.081256000417
a39	0.0853611345584	0.083811131484	0.0559986716628	0.0590016951465	0.0601437253169	0.0736212331699	0.0780633758601	0.119570529565	0.0734547922546	0.0630348735929	0.0734192772554	0.0847403712129	0.0897791762057
a8	0.0795272317195	0.074908594428	0.0560266992876	0.0602494100488	0.063172300239	0.0799762261233	0.08386719002	0.115001715322	0.0740118638182	0.065523928731	0.0727799225518	0.085630374471	0.0893245450686
a20	0.0725979539065	0.0656919244093	0.0500376312959	0.0537525558163	0.058193790213	0.0789080959078	0.0867934142733	0.111184126574	0.0823945229394	0.0735380882437	0.0779069327173	0.104978106424	0.0840228600895
</S>	0.0698758113532	0.0607645819046	0.043688039348	0.0463168080081	0.0511447308065	0.0738919486539	0.0874942865367	0.096132281487	0.0908489556697	0.0833616753219	0.0840101079586	0.122252943012	0.0902178244447
