 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
z	0.8751129	0.08444141	0.005812632	0.007950686	0.011668416	0.01351257	0.00016181453	9.8624936e-05	3.119882e-05	0.0012097795
ì	0.014081886	0.46160534	0.1777432	0.25246388	0.011273347	0.00094100775	0.005056493	0.0060515353	0.02837304	0.042410266
s	0.051489655	0.64184713	0.24925865	0.050348774	0.0067369575	7.633929e-05	0.00018669687	1.7702834e-05	3.4661243e-06	3.4663375e-05
o	1.8691211e-05	0.07406783	0.42928725	0.31296846	0.016713185	0.00040577212	0.054538105	0.067490295	0.030862644	0.013647795
n	0.00014251641	0.23159176	0.57543963	0.18921573	0.0034375915	1.3480339e-05	7.3514886e-05	9.131785e-06	1.983844e-06	7.466924e-05
t	5.350954e-05	0.020577485	0.10406192	0.06009453	0.041837856	0.017874083	0.18639858	0.3395414	0.09355962	0.13600099
a	0.00090908643	0.04895553	0.15711299	0.159276	0.21844172	0.20337778	0.17521946	0.020692315	0.00012026004	0.015894812
e	0.0014715998	0.353405	0.540583	0.094644286	0.009520105	0.00015568915	0.0001240919	2.4961415e-05	2.0039786e-06	6.9196954e-05
k	0.0033379414	0.04343695	0.036103353	0.612525	0.17756794	0.008607687	0.07584668	0.017319862	0.02064106	0.0046135294
i	0.35970157	0.012924668	0.006310964	0.007420452	0.010419262	0.033201803	0.119620256	0.42312753	0.010714395	0.016559098
a	0.15102048	0.26615763	0.20798305	0.22438736	0.14433402	0.0037814141	0.0020270247	0.0002752641	4.988911e-06	2.877718e-05
t	0.00039979044	0.0046744226	0.0089590065	0.07356537	0.09207734	0.0053013028	0.7011822	0.05890145	0.04969701	0.00524213
è	0.09656661	0.050140306	0.0425098	0.00860025	0.035136	0.14680475	0.11942264	0.32005075	0.008213498	0.17255534
r	0.013655446	0.44979614	0.37521657	0.06832312	0.08158893	0.0018056415	0.008647734	0.00035074295	1.4134754e-05	0.0006015697
a	0.021580046	0.10077209	0.09960357	0.08202235	0.12765968	0.05843125	0.29598346	0.17898251	0.010089546	0.024875557
m	0.018256329	0.1775884	0.06006999	0.22454363	0.46335143	0.055620994	0.0005091747	4.8525013e-05	1.1356782e-06	1.0375847e-05
u	0.16333997	0.006181368	0.0009858748	0.018095128	0.016219525	0.02643415	0.11379077	0.31997588	0.32252333	0.012453913
i	0.066901796	0.0597079	0.02336863	0.1603653	0.5274855	0.13676213	0.021773817	0.0032875398	0.00015370002	0.00019368452
n	0.0005652261	0.0032758652	0.0039483192	0.032717273	0.0823569	0.0108808605	0.7510318	0.08087747	0.028613223	0.0057329577
ì	0.060346432	0.044804025	0.04299505	0.010024137	0.028800258	0.05995607	0.16929193	0.39331028	0.017275697	0.17319612
c	0.037460897	0.17263865	0.105138965	0.0947979	0.41964638	0.06313676	0.097885676	0.002511141	0.0004779754	0.006305616
h	0.0015668379	0.0012459652	0.00083089666	0.00050155475	0.00027855023	0.0002567491	0.0066987774	0.018203722	0.965706	0.0047110217
a	0.08897927	0.03203304	0.029212458	0.013377978	0.0660983	0.20187771	0.47801086	0.08973194	4.238901e-05	0.00063604774
p	0.0025258993	0.0010345362	0.0016315345	0.0024381734	0.0101045845	0.029538838	0.75855464	0.18452252	0.006419395	0.0032299024
à	0.0058194	0.00045903568	0.00010377784	0.00021970962	0.00015132946	0.00022307869	0.005103912	0.03005409	0.9535741	0.0042915377
r	0.009995498	0.015865993	0.024800286	0.012926614	0.08827826	0.188457	0.5954306	0.05708659	0.0028680216	0.0042910883
o	0.23522532	0.048671003	0.009503123	0.008441841	0.028235853	0.10178813	0.05612567	0.21271081	0.26074067	0.038557597
n	0.0076483046	0.03167583	0.02455454	0.012264338	0.12800653	0.7080555	0.06730797	0.017603459	0.00013524851	0.002748363
t	0.022681145	0.0042338027	0.0014680544	0.0009037406	0.0025019024	0.0036498285	0.053573236	0.06722839	0.77773994	0.06601994
a	0.0090060225	0.004395883	0.00355116	0.0039165807	0.010725237	0.070108116	0.40557262	0.47701758	0.0038341025	0.011872677
s	0.018999776	0.005773307	0.006519813	0.0020666134	0.016352462	0.097392425	0.54834986	0.25914863	0.018938947	0.026458154
t	0.0035665845	0.0050504645	0.0037145019	0.00026791383	0.00079587067	0.00058127276	0.019553265	0.014600672	0.90558356	0.046285886
i	0.032376565	0.010224613	0.007553662	0.0067456844	0.012496917	0.027535923	0.21402319	0.48901847	0.06607799	0.13394699
n	0.020010585	0.004578823	0.0057803146	0.0007419481	0.004651932	0.03890805	0.4645854	0.30041966	0.06752974	0.09279359
a	0.0112309465	0.008028214	0.0035435199	0.00024280125	0.00028659884	8.065417e-05	0.0010893714	0.0019488087	0.9553956	0.018153463
g	0.0073212474	0.0155103635	0.011735191	0.005669688	0.09535117	0.76285845	0.05200722	0.028456029	0.0004265799	0.020664092
l	0.012463446	0.0012041423	0.0001958663	0.00053114514	0.00075651554	0.0005815649	0.0009538446	0.0041347425	0.94368464	0.035494033
i	0.31813025	0.056751937	0.024669899	0.016513804	0.039790466	0.032467578	0.028557315	0.064033315	0.026255058	0.39283037
s	0.045890708	0.007598185	0.007581501	0.0009992132	0.0065253424	0.06298201	0.35155103	0.26423696	0.08580752	0.16682754
ì	0.0042896033	0.001445999	0.0009123503	0.00018318405	0.00027192288	0.000107520464	0.0025226981	0.0031463872	0.9547924	0.03232799
a	0.009995361	0.009183787	0.013464108	0.0027305596	0.026484996	0.18259804	0.5862704	0.106362626	0.02735791	0.03555218
</S>	2.629852e-05	1.4659892e-05	5.155542e-06	1.8875104e-05	6.761563e-05	0.00010821827	0.0052565653	0.004825027	0.9581384	0.031539135
