 	volevo	Maria	domani	di	venire	da	me	</S>
ì	0.0054889005	0.0023839728	0.14900805	0.16872679	0.19010127	0.2707255	0.014832014	0.19873348
t	0.0343993	0.011989607	0.79566795	0.048310515	0.102832094	0.0053248	0.0013035021	0.00017216035
e	0.21039899	0.59209716	0.045904137	0.09606874	0.01386093	0.014402987	0.02299715	0.0042698435
l	0.5268301	0.46932596	0.0021402861	0.0014979157	8.468597e-05	0.0001133191	2.9951568e-06	4.7789267e-06
a	0.07251465	0.003212405	0.37569466	0.108788736	0.3191809	0.06124544	0.056689583	0.0026736183
e	0.061384935	0.51885074	0.12961933	0.269403	0.017685892	0.0024491204	0.00032287487	0.00028397967
M	0.006390554	0.0067019737	0.54116374	0.13803267	0.16477573	0.037307866	0.10470547	0.0009220049
a	0.035430774	0.005338718	0.007197266	0.015585254	0.24311495	0.37267137	0.16200164	0.15866005
r	0.14194192	0.8256848	0.0011053735	0.027253702	0.00066143466	0.00086295075	0.000508497	0.001981409
ì	0.0046093874	0.005012995	0.0061817276	0.004939255	0.020399826	0.23568048	0.4886047	0.23457164
a	0.072706565	0.7643236	0.0034623104	0.09464424	0.013887862	0.04074651	0.004405361	0.005823635
à	0.00498992	0.006168702	0.45061693	0.10118991	0.2410231	0.046804067	0.14570986	0.003497505
v	0.00016478762	0.0004914984	0.10200481	0.0587553	0.36359268	0.16754869	0.2899264	0.017515942
v	0.0095042	0.0029841263	0.1275983	0.009828127	0.06777111	0.06500971	0.7139124	0.0033920167
r	0.57918054	0.17599508	0.0021767535	0.041565586	0.05235575	0.14008726	0.0021441793	0.006494775
i	0.918408	0.018859802	0.00040776632	0.00086345454	0.009471304	0.026114067	0.018536186	0.0073394473
n	0.05553465	0.12965487	0.0771159	0.12016701	0.25461152	0.14235064	0.054336525	0.16622885
a	0.004717261	0.0047997427	0.0010310438	0.0005148618	0.0020764947	0.008136464	0.9668121	0.011912127
r	0.051333882	0.37518528	0.00586104	0.16252597	0.04231741	0.17680876	0.01939082	0.16657688
t	0.0016265757	0.0011312234	0.00088495965	0.0006375314	0.0034773243	0.011732356	0.9111677	0.069342315
i	0.4467189	0.22242469	0.00094293494	0.0058451956	0.02559542	0.071889356	0.08267584	0.14390767
s	0.0077659646	0.019047875	0.006491405	0.011193542	0.046208534	0.065067105	0.13937645	0.7048491
e	0.0007675849	0.00060492597	0.000541835	0.00033732146	0.0022187582	0.0048966072	0.91729355	0.07333947
m	0.005824675	0.04634412	0.0029389197	0.044845626	0.023808464	0.13747805	0.048573457	0.6901867
è	0.001958842	0.0011081129	0.007137351	0.002942883	0.015394296	0.024756346	0.92522794	0.021474145
n	0.0044690464	0.005501266	0.00058205554	0.0024990258	0.0044606156	0.026702479	0.7819036	0.17388184
a	0.024528716	0.00023656813	0.012352924	0.006800915	0.18012583	0.058615394	0.6995876	0.017752096
</S>	0.0040357355	0.012112883	0.0045929216	0.00771611	0.041282244	0.0429677	0.076438904	0.81085354
