 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.91894704	0.00028735131	0.0019224571	0.0013447299	0.0073540756	0.040279567	0.011675315	0.003484302	0.014705101
e	0.83705336	0.0060911383	0.13939765	0.009224471	1.8931769e-06	0.000485258	0.0004999558	0.005510032	0.0017362756
f	0.31206855	0.016686559	0.25651458	0.39212853	0.0016232362	0.0031507795	0.011493741	0.00039964676	0.005934455
ò	0.19950218	0.24665082	0.0435209	0.17958339	0.22207038	0.0026395305	0.029949475	0.00031347666	0.07576984
r	0.19195288	0.6580339	0.1265554	0.022307253	1.8064635e-05	6.360756e-06	8.8331195e-05	7.527103e-05	0.0009625586
s	0.038324606	0.023396684	0.36699876	0.38917756	0.008359818	0.0015542129	0.10199847	0.055564977	0.014624803
i	0.0026130634	0.78556967	0.09069266	0.11969713	0.00029336987	2.4367091e-05	0.00030037606	3.7161453e-06	0.00080561935
è	0.061433986	0.28855273	0.392233	0.25721195	2.3244753e-05	2.798803e-05	0.0003601164	1.6509128e-05	0.00014052351
n	0.016245075	0.26720753	0.3869865	0.13537888	0.00013591655	0.115115225	0.054690942	0.0145223355	0.0097175725
a	0.007861888	0.10354007	0.29232642	0.3447094	0.00076462165	0.00035619843	0.2019436	0.039738175	0.0087595945
m	0.19592874	0.07822517	0.22511916	0.48721847	0.009466086	0.0006159218	0.0028113553	0.0001850683	0.00043004093
b	0.20484123	0.00022911123	0.006740498	0.0034266333	0.0036628621	0.004456353	0.62540394	0.1453899	0.005849498
ì	0.19348882	0.060756996	0.09507541	0.45254678	0.026505757	0.0009052782	0.16718167	0.00049267116	0.0030466318
k	0.011797866	0.0032329697	0.154007	0.3804512	0.0025570993	0.1997459	0.24783953	0.0001948064	0.00017365646
e	0.3992269	0.0010474077	0.011597701	0.014222738	0.0017247414	0.0028393823	0.5416938	0.021982998	0.0056643505
à	0.04070458	0.03611357	0.10161933	0.59852004	0.112773046	0.021053674	0.06956342	0.0020186831	0.017633682
t	4.057694e-05	0.0005345871	0.0007474898	0.0015401123	0.0029825335	0.7975355	0.11871452	0.042740546	0.035164207
t	0.053413097	0.0041678054	0.03710662	0.106784694	0.004212571	0.007460355	0.33310726	0.3954006	0.058346935
i	0.07202003	0.0030142318	0.015640687	0.04125489	0.008184035	0.007141239	0.83811957	0.0070864563	0.0075389184
f	0.014685862	0.03683379	0.03427138	0.16025548	0.34539932	0.09574809	0.25224927	0.011419148	0.04913765
i	0.23488295	0.0014405709	0.018749548	0.011813475	5.220953e-06	0.00048095157	0.30445874	0.4124889	0.015679637
n	0.0066640014	0.015440487	0.009766168	0.07296293	0.6726249	0.059649765	0.11847075	0.006272806	0.038148224
è	0.033628467	0.0015507808	0.0051415376	0.0059509105	9.798063e-06	0.00019404855	0.13619646	0.6794203	0.13790767
s	0.00011063132	0.001176728	0.0006111064	0.0023379703	0.040318165	0.592629	0.12460325	0.11776645	0.12044675
t	0.0453842	0.00048069257	0.008856256	0.03458662	0.0053227916	0.05066086	0.1622993	0.60228884	0.090120405
r	0.08877326	0.0009837531	0.007353202	0.029582227	0.14031295	0.123676404	0.53198165	0.07229256	0.0050439634
a	0.072562754	0.0014856089	0.0043344283	0.021956671	0.018194009	0.062507786	0.41198534	0.3918482	0.015125178
o	0.0023267923	0.011284817	0.004859113	0.024367722	0.034953967	0.14415123	0.326692	0.07288555	0.37847883
l	4.7879734e-05	0.00010279161	0.00021673128	0.0001550981	6.982313e-06	0.0041998033	0.0448563	0.9127631	0.03765137
à	0.016620018	0.00073256163	0.00457149	0.0037004573	6.6726134e-06	0.00023134366	0.084130704	0.84125656	0.04875024
d	0.00033619817	0.00045654824	0.00020986493	0.00097406155	0.4843136	0.26359776	0.061128635	0.12298757	0.06599582
r	0.14663683	0.00030981525	0.00562686	0.024365546	0.002058629	0.04255553	0.08103401	0.6445732	0.052839573
o	0.077015296	0.00016587945	0.0007735553	0.0032882388	0.3592278	0.095136434	0.05744855	0.40459955	0.0023446893
</S>	0.00057707686	0.003680855	0.0016680256	0.008047954	0.011457117	0.06129057	0.09503743	0.18591028	0.63233066
