 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
s	0.7246688	0.09635441	0.019191157	0.033443425	0.08011276	0.0046987473	0.007346111	0.019807752	0.00488427	0.009492523
i	0.001539813	0.8830432	0.02205447	0.00048180963	0.0001055439	4.1295574e-05	1.9005014e-05	1.6105175e-06	0.012843762	0.07986948
i	0.026257128	0.79847926	0.15646008	0.012233642	0.0026819033	0.0030513166	7.586546e-06	1.4997405e-06	1.1442524e-05	0.00081624644
p	0.0010673013	0.7983852	0.1918131	0.0012996974	0.0009226132	0.0012460002	8.247171e-06	4.0321862e-07	6.644618e-05	0.0051909494
à	0.41270897	0.09886212	0.048697326	0.058734212	0.31755555	0.021688882	0.020244922	0.011923612	0.000293637	0.009290793
s	0.28052652	0.22113466	0.45210117	0.041673608	0.00042298474	0.0027151834	3.5663903e-05	1.420773e-05	0.000116442556	0.0012595308
t	0.023921326	0.5240003	0.053401582	0.16276601	0.0965658	0.025915364	0.007582483	0.0021238925	0.078794	0.024929278
a	0.05176841	0.1084801	0.54640573	0.046670776	0.0522732	0.18905929	0.0020772973	4.6321842e-05	7.127598e-06	0.0032117644
ì	0.03877034	0.6792221	0.21954025	0.05474653	0.0027966592	0.004725936	8.355207e-06	2.5895322e-06	5.4672537e-06	0.00018172331
c	0.096655235	0.05500932	0.19646491	0.35128677	0.000933149	0.030921742	0.0132858185	0.001300409	0.17759344	0.07654924
h	0.19059066	0.29851314	0.008999186	0.042414602	0.05063841	0.003877386	0.044703826	0.2637759	0.09147425	0.0050125765
e	0.26531422	0.09476043	0.089687124	0.27772504	0.038136244	0.22787648	0.006224155	0.00021319711	9.924108e-06	5.3181688e-05
t	0.014655891	0.041936785	0.06896407	0.5465477	0.06154358	0.25630996	0.008307298	0.0005624487	0.00051991217	0.0006523069
e	0.17190944	0.27041802	0.06345625	0.075458355	0.021304624	0.009059547	0.16597217	0.13382244	0.053355012	0.035244193
l	0.005664805	0.041824963	0.023254633	0.28093117	0.37967053	0.2623786	0.0050559747	0.0010051382	3.3204313e-05	0.00018100625
ì	0.05481784	0.06614576	0.029889788	0.026563907	0.052710887	0.009105892	0.05524925	0.30910188	0.18805242	0.2083624
s	0.009922876	0.011057418	0.046644103	0.49735257	0.047890656	0.11740667	0.07472015	0.0075633023	0.10618888	0.08125343
o	0.034390435	0.05026504	0.010977538	0.13305986	0.21997873	0.012041339	0.22427198	0.09346096	0.18448108	0.037072945
n	0.0035994921	0.014348795	0.007844957	0.14072767	0.70677876	0.11785613	0.0072175805	0.0014408723	6.620135e-05	0.000119605895
t	0.03178717	0.04328826	0.04093222	0.04943821	0.03170195	0.015025	0.10582322	0.3484229	0.24472918	0.08885191
a	0.111770615	0.047139943	0.051210757	0.036422182	0.057264436	0.13876277	0.20370437	0.3462276	0.0031999245	0.0042974325
à	0.0020371713	0.006055955	0.02765632	0.12668441	0.2784799	0.32247427	0.19636065	0.036940243	0.0008133723	0.0024977338
l	4.3077758e-05	1.6251477e-05	0.0005858061	0.003482502	0.0005870644	0.008015077	0.14022805	0.015029645	0.56618714	0.2658254
a	0.0070330533	0.01459613	0.0027073212	0.024242304	0.04546629	0.001353909	0.12136936	0.21352056	0.54608816	0.023622898
t	0.0018108973	0.0044563897	0.01641758	0.068778954	0.34178656	0.2036472	0.294263	0.0569224	0.0047206907	0.0071963547
o	0.027812002	0.019037409	0.0061006825	0.01814501	0.0073273294	0.001050093	0.03887042	0.49542633	0.3325071	0.053723656
ì	0.0016629681	0.0055884533	0.006651444	0.04479021	0.6715079	0.060969103	0.09863178	0.10290716	0.0030017144	0.0042892643
c	2.3702722e-05	8.100681e-06	0.00033155587	0.00090816384	0.00018538356	0.001673688	0.06546551	0.013908018	0.61632466	0.3011712
h	0.02132893	0.15017669	0.0073197405	0.018379465	0.0040357155	0.0014636815	0.028276574	0.6020825	0.16249378	0.004442866
a	0.07475493	0.01395119	0.019193355	0.031717293	0.11876371	0.058602255	0.42481545	0.24684286	0.0077129197	0.003646104
v	7.798547e-05	5.2304964e-05	0.00036290087	0.00074476167	0.0016250577	0.0019481491	0.10300305	0.06212933	0.70481026	0.12524612
à	0.010765172	0.006688812	0.00022005588	0.0031447788	0.0020819644	8.730791e-05	0.03004575	0.54992414	0.3936624	0.0033796101
l	0.0005310163	0.00028882385	0.0044867746	0.006690384	0.0116931945	0.030542193	0.16105445	0.03573171	0.54130185	0.20767967
o	0.028925305	0.003557449	0.00021913035	0.0051050303	0.0027567507	3.0598152e-05	0.015100108	0.07973862	0.8611914	0.0033756786
n	0.0030804256	0.0040878262	0.025722962	0.043088768	0.039713066	0.05249589	0.5034679	0.16007876	0.062043473	0.10622098
t	0.000766835	0.0005510607	5.5493056e-05	0.0006490779	0.00036364354	1.1109805e-05	0.0031122759	0.046955552	0.9351002	0.012434717
a	0.031488087	0.007868869	0.0017220547	0.008124324	0.022296648	0.0025550327	0.14414023	0.7046211	0.070869684	0.0063139624
</S>	0.00029152553	0.00034359208	0.005260602	0.0035483255	0.0038503727	0.0067674723	0.10075026	0.099448174	0.39672622	0.3830135
