 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.015150346	0.011853395	0.18295059	0.074549824	0.47292984	0.16860725	0.012791787	0.037899967	0.00016171737	0.023105364
t	0.033360526	0.10487929	0.8615251	7.119118e-05	3.2084872e-06	1.3415435e-06	1.52083285e-05	0.00012106875	1.7877031e-05	5.218941e-06
s	0.2161625	0.42988187	0.1083315	0.0080728205	0.021525385	0.019850854	0.06501111	0.109872416	0.008551178	0.01274041
e	0.3783269	0.58590156	0.002210993	0.0005248092	0.0059018657	0.0014126907	0.0056832437	0.00062505127	0.0039061105	0.015506874
r	0.7502303	0.23060341	0.017314639	0.00056793605	0.00058770314	0.0002344909	0.00030177514	0.00011349873	3.153771e-06	4.3080618e-05
e	0.14490595	0.0843489	0.0007093412	0.0007109327	0.017170941	0.0066166827	0.02839783	0.016957333	0.6201966	0.07998552
k	0.41906115	0.4058391	0.1562005	0.008943425	0.0068682907	0.0016234127	0.0005672041	0.0005655944	5.701739e-06	0.00032559433
a	0.032737486	0.011221036	0.005408346	0.0025231494	0.008557042	0.0060059414	0.013623156	0.04594208	0.8092421	0.06473958
k	0.010586225	0.08912019	0.7991711	0.06321876	0.023791946	0.0063953437	0.0030118907	0.0040868903	4.7813883e-05	0.0005698211
à	0.03504345	0.0093061775	0.0044580554	0.0061711553	0.007889408	0.006072468	0.015650105	0.16723776	0.51842046	0.22975098
n	0.00095470046	0.026359169	0.53551114	0.34904248	0.03876057	0.010846506	0.0301466	0.0077068936	0.00021584689	0.00045603604
n	0.024817796	0.038413193	0.041712496	0.038868945	0.14766711	0.09832122	0.15030448	0.31430116	0.0892939	0.056299657
i	0.74537355	0.062145326	0.0018687566	0.0038278336	0.054267865	0.021266302	0.057793967	0.034763817	0.012664275	0.006028452
t	0.039863847	0.15241581	0.26718095	0.13316847	0.26818484	0.07430945	0.032569434	0.030509207	0.0005085057	0.0012894754
s	0.037955016	0.009166042	5.224623e-06	2.7896791e-05	0.0020869016	0.0011493722	0.018339735	0.032163717	0.8128063	0.08629972
ì	0.07105965	0.053671233	0.00090702495	0.0016556958	0.085711606	0.047394387	0.28704986	0.3362312	0.051207077	0.06511227
c	0.0007669254	0.0034178477	0.012059058	0.034798186	0.14229724	0.1362245	0.6161668	0.04729649	0.004734187	0.0022388257
h	0.06909472	0.034539573	4.6160985e-06	4.144315e-05	0.0025592048	0.00078445656	0.023990558	0.022159303	0.7880716	0.058754653
r	0.38015503	0.013480454	0.0027246631	0.009515681	0.11863394	0.08073199	0.3209408	0.06333567	0.007977648	0.0025041143
a	0.16320518	0.0074833552	0.00020930821	0.00017483403	0.01207332	0.0160044	0.21769325	0.07948442	0.46252558	0.04114633
c	0.0018759792	0.0033148974	0.0034919959	0.07540176	0.36927703	0.26532638	0.09925208	0.17277388	0.002301751	0.0069843084
e	0.00019184919	0.0012822867	1.3431234e-06	1.9135728e-06	7.786371e-05	3.930958e-05	0.0031042485	0.00078501506	0.9932288	0.001287398
e	0.0009018216	0.0014075201	0.009754662	0.11144271	0.53248924	0.26651898	0.027759895	0.047945358	0.00015036008	0.001629399
n	8.952201e-06	0.00028617404	6.8538604e-05	0.0005093313	0.0013676382	0.0016729557	0.12738822	0.13090993	0.7040862	0.033702087
ì	0.005395282	0.0021245468	0.00013361004	0.00076388847	0.005588552	0.0046059364	0.026115468	0.22742927	0.20090133	0.52694213
c	9.0778725e-05	0.00019501772	0.015786551	0.7235966	0.104736336	0.08097651	0.053877793	0.007201413	0.00063813396	0.012900894
h	0.0015225251	0.0021244085	1.9954228e-07	2.3584319e-07	1.4133727e-05	4.3949617e-06	0.00031211047	0.00010399472	0.993586	0.0023319996
e	0.20511083	0.004493515	0.002778184	0.2209828	0.13318208	0.13181674	0.19704446	0.059443597	0.022034002	0.023113864
n	0.0002639946	0.00043869336	0.0013086601	0.0043402407	0.017032277	0.035080064	0.23152876	0.18699841	0.44007245	0.08293637
a	0.0004103527	0.00019950017	1.9529825e-08	1.09629376e-07	5.0104736e-05	2.4697518e-05	0.00093282654	9.948289e-05	0.9940011	0.0042817434
n	0.000268939	0.00051133387	0.0002753992	0.03745645	0.22115646	0.30630642	0.13337828	0.23112777	0.006344601	0.063174285
a	0.001568563	0.00072180777	1.7239818e-05	9.8523415e-05	0.00068746984	0.00042684935	0.0025915722	0.004170282	0.8361343	0.15358338
t	3.628701e-05	0.00010895965	0.0015847498	0.13607137	0.21963498	0.33971468	0.046742186	0.22101124	0.0009657411	0.03412971
è	0.0041156793	0.0009666439	0.00011692098	0.00048938754	0.0017389819	0.0012398331	0.003045898	0.012966539	0.5243872	0.4509329
t	0.00034269586	0.00024123395	0.0027722493	0.49554297	0.1026249	0.16323735	0.16063288	0.039659068	0.0073097018	0.02763695
s	0.003837429	0.0015023181	0.0007891353	0.03218993	0.06325533	0.10014619	0.062534064	0.03205476	0.6713544	0.03233639
i	0.15969442	0.008689654	0.00025593856	0.03259113	0.07427904	0.060546897	0.107496545	0.019534724	0.3607659	0.17614575
</S>	7.966638e-05	0.00015316592	0.00019712561	0.0020525677	0.0028242245	0.005897551	0.040206682	0.040412735	0.7034793	0.20469701
