 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	0.17186593	0.011123171	0.01655185	0.1727784	0.4281971	0.0264373	0.13597205	0.03707425
p	0.0058350875	0.9528427	0.018814575	0.014429047	7.009758e-05	0.00303091	0.0036139588	0.0013635823
e	0.15688144	0.13820344	0.22702241	0.15684947	0.030157683	0.21513358	0.0021869352	0.07356499
t	0.053793363	0.81912047	0.11735049	0.008347593	0.00011772385	0.00047692694	1.5586695e-05	0.0007778798
à	0.005988858	0.010867539	0.02427898	0.012361708	0.016240506	0.046932235	0.0005281319	0.88280207
c	0.21475644	0.6031391	0.17751217	0.004212941	6.1225044e-05	0.00010841305	6.448966e-05	0.00014519185
i	0.42432868	0.38150668	0.10576738	0.021372126	0.0015290224	0.053416286	0.009834397	0.0022454339
a	0.36553842	0.20904045	0.3784333	0.04339568	0.0006948037	0.0026674357	9.940874e-06	0.00022002506
k	0.0061047645	0.22188443	0.6819853	0.07051654	0.0012006912	0.016591923	0.0005604839	0.0011558669
è	0.1168295	0.14095782	0.06492402	0.04225719	0.022148157	0.31068075	0.16618998	0.13601266
c	0.018101031	0.06475058	0.8473316	0.035178054	0.0050355094	0.029454825	2.9960212e-05	0.000118413605
c	0.38062382	0.47728607	0.11967166	0.0011114279	3.360414e-05	0.013987488	0.006122221	0.0011636484
i	0.13853744	0.056453962	0.43498698	0.22317024	0.009781878	0.13653328	7.570739e-05	0.00046059926
a	0.13071898	0.07045159	0.7490659	0.03933572	0.00074761274	0.008906598	6.8135865e-05	0.0007055015
u	0.0019719559	0.060564768	0.7236262	0.08975147	0.014668322	0.10250706	0.0036501493	0.0032601147
s	0.004237649	0.019861149	0.21102472	0.38716027	0.14691345	0.2064966	0.0154039385	0.008902139
e	0.0037939704	0.00381536	0.017130611	0.007846594	0.020048782	0.19461064	0.10885147	0.64390254
n	0.0015119057	0.006811272	0.09480765	0.80175847	0.08384074	0.010608707	0.00010008618	0.00056123344
d	0.0010112401	0.00080154324	0.00050830137	0.00055893697	0.0025827046	0.020415138	0.22736733	0.7467547
ì	0.05043799	0.0038537898	0.026428789	0.017095013	0.011226864	0.62210214	0.043597065	0.22525837
n	0.009310503	0.0039016115	0.1067846	0.06087328	0.30205226	0.46808118	0.01612743	0.03286916
n	0.025751881	0.008452914	0.0063734297	0.09778018	0.33235386	0.11672288	0.40897068	0.0035941193
u	0.011284201	0.001491688	0.0049491897	0.0071694157	0.016735839	0.9479446	0.00910416	0.0013210481
n	0.0022618037	0.002322848	0.06680819	0.023743602	0.14390068	0.5867736	0.061724897	0.11246439
e	0.2400828	0.09040481	0.07373997	0.00031889614	1.943093e-05	0.041468963	0.47154683	0.082418315
i	0.0007713271	0.00057613425	0.037824802	0.06578954	0.614552	0.2241956	0.0069625676	0.049328
g	0.00010459142	0.0016829326	0.022608917	0.0024417301	0.009110855	0.40760255	0.15157232	0.40487608
e	0.0407028	0.02643475	0.015020293	0.0040743365	0.0006240962	0.07084377	0.7511733	0.09112658
n	0.00015132969	0.00017403462	0.0036154925	0.05317905	0.88976234	0.042129923	0.0036183987	0.0073694205
i	0.002242141	0.0010104545	0.00065727637	0.00065572746	0.00028621676	0.011149525	0.90903366	0.07496503
t	0.0001159375	0.00019955286	0.00403749	0.03994479	0.80259335	0.10629451	0.010664181	0.03615018
ò	0.002068486	0.00030043372	0.00029342476	0.00038693656	0.00022215764	0.0074193547	0.86609125	0.123218
r	0.00033455493	0.00031012544	0.0087479325	0.0041825213	0.1851231	0.55306566	0.049298245	0.19893783
i	0.008352381	0.00093116023	0.000646447	0.0073009864	0.025495404	0.008798313	0.94460213	0.0038731985
</S>	0.0005905105	0.00025540934	0.0061643617	0.0021483505	0.034248363	0.2578521	0.11334494	0.58539605
