 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.5658382	0.048457842	0.051518288	0.10350241	0.009890501	0.09636157	0.013106947	0.003910887	0.0030624517	0.058284715	0.021485215	0.014188554	0.00015374857	0.01023862
n	6.773792e-05	0.01199194	0.9828141	0.0045653344	2.801964e-06	3.048641e-06	1.8575382e-07	1.4452415e-07	7.7952365e-08	3.7655514e-07	5.275887e-07	3.858939e-05	0.00033614575	0.00017909087
ì	0.037579905	0.42146662	0.020128459	0.050996393	1.4745203e-05	0.08545915	0.0015182857	0.002005862	0.0003052775	0.006813744	0.0028060738	0.008135713	0.0009139841	0.36185575
c	0.06453095	0.7148758	0.18241166	0.03730422	4.9664436e-06	1.3840008e-05	3.086973e-07	4.9885784e-06	1.2026929e-05	7.7570235e-07	7.0539517e-07	1.891582e-05	2.1672106e-05	0.00079916965
h	0.0093384525	0.021293512	0.13707167	0.071127914	0.15379193	0.10959323	0.2130277	0.06073689	0.010362932	0.0037136143	0.0013558592	0.016278502	0.1853066	0.0070012365
e	0.4515757	0.482172	0.027566226	0.0034720737	0.011178433	0.0026216786	0.00086896017	3.7428097e-05	7.278129e-05	0.0009026135	5.912085e-05	0.0012947901	0.0001613215	0.018016893
t	0.08370883	0.5087558	0.37544632	0.021755978	0.00011129502	0.0005920673	3.913322e-05	7.311802e-05	2.3624842e-05	0.0008820818	0.0001723702	0.0045508835	0.0016433044	0.002245242
o	0.012513131	0.06116329	0.012074872	0.024697937	0.00533614	0.10260502	0.059017807	0.046389073	0.009568844	0.006005572	0.0037946478	0.015606298	0.32112965	0.3200977
r	0.2469611	0.60525155	0.13145301	0.0068467753	0.000108689244	0.0016928946	0.00024761763	0.00022939795	0.000110680645	0.0014058241	0.00020117506	0.0031556862	0.0001351704	0.0022003616
ì	0.0013356158	0.013842993	0.012653135	0.017385136	0.034017287	0.18627825	0.22159909	0.3026475	0.1290252	0.0024906823	0.0020312476	0.0045017838	0.008297628	0.063894495
s	0.38217315	0.5141128	0.042368498	0.03417794	0.007211779	0.013971734	0.000669305	0.00025114056	0.0002653322	0.0028151984	0.00016709311	0.0006484763	3.2357184e-05	0.001135321
o	0.066559896	0.54974324	0.02933123	0.012369742	0.0016485582	0.008491187	0.0010125901	0.0098311985	0.011747304	0.0102331685	0.00400452	0.051195715	0.060826052	0.1830056
n	0.1787716	0.60966426	0.17131983	0.028518837	0.0006310621	0.0064901514	0.00021542353	0.000723725	0.00022161669	0.0018639959	0.0003508832	0.0010199876	1.8871788e-05	0.00018973976
t	0.013834064	0.083484605	0.03317183	0.017229484	0.040452935	0.07131357	0.0698386	0.17206693	0.22779311	0.007523439	0.0042219697	0.04480643	0.06722945	0.14703354
a	0.035906892	0.02380006	0.0112984255	0.008850806	0.15265384	0.16993499	0.17948258	0.13292533	0.12569153	0.030405112	0.011176363	0.049292676	0.007937372	0.060644012
t	0.1447046	0.7468703	0.043822113	0.020247996	0.0014081592	0.019924888	0.0017232745	0.0024286762	0.0012656746	0.006347804	0.0006063864	0.006172487	0.00015572822	0.00432197
a	0.0005267991	0.008451525	0.007297533	0.007635699	0.021766597	0.09902328	0.46791193	0.15817632	0.016183043	0.0013042813	0.0015300035	0.011532962	0.067277186	0.13138288
s	0.23292625	0.41787153	0.089471236	0.05285984	0.0026864863	0.101816624	0.01077057	0.018230012	0.006812785	0.037180107	0.004063503	0.016618911	0.00032564756	0.008366509
ì	0.0017467818	0.006397041	0.003335981	0.0022602696	0.054493755	0.060586967	0.27114856	0.2331787	0.1639796	0.005503065	0.0047922083	0.03265658	0.010475484	0.14944494
n	0.05591095	0.16894716	0.013524683	0.03408835	0.07722747	0.3838105	0.029880915	0.009676108	0.0056863576	0.14301173	0.015007181	0.03662869	0.00076122675	0.025838625
n	0.103072435	0.1255171	0.0073184045	0.0047557433	0.016211078	0.027761312	0.018918268	0.1352022	0.22877619	0.05409947	0.03365845	0.05979272	0.04204577	0.1428709
e	0.11893291	0.031941168	0.0053392816	0.0023121275	0.028492633	0.030461099	0.04964883	0.06783263	0.069063395	0.14134224	0.06606716	0.34421372	0.0097770495	0.03457577
f	0.022431368	0.12412453	0.029404042	0.07274625	0.033982888	0.33956873	0.020703673	0.17766973	0.092963785	0.051461015	0.013760601	0.015141427	0.0006906008	0.005351433
a	0.012211675	0.021925533	0.019107793	0.0067901663	0.00067655166	0.0036926158	0.0077042636	0.005195966	0.00050731166	0.004221564	0.0031010027	0.047645822	0.8337262	0.033493426
t	0.0062494683	0.028375253	0.004631068	0.01657227	0.021945596	0.38219818	0.04589003	0.29754528	0.15735018	0.024450453	0.0073291194	0.0045699524	0.0001323942	0.0027607572
e	0.0023993992	0.006681561	0.0016362653	0.0005850595	0.006989676	0.0058107926	0.05272923	0.044020217	0.020080825	0.0022801554	0.002634933	0.057310723	0.19840114	0.59844
s	0.01555355	0.04221795	0.015329495	0.03903526	0.0034965663	0.44259438	0.036631126	0.24048837	0.035083808	0.0823258	0.025901405	0.018151846	0.00017744247	0.0030130588
m	0.0024871153	0.0075364835	0.0028392132	0.000982903	0.020710502	0.008611171	0.047299694	0.10285392	0.06469481	0.0050434577	0.0071515893	0.104740344	0.10105132	0.5239975
à	0.06598383	0.0071609877	0.00023025434	8.83528e-05	0.005471391	0.0034499671	0.026162298	0.02469641	0.08629106	0.03357395	0.01694125	0.12108642	0.011005735	0.59785813
n	0.00121563	0.0021225705	0.0001614544	0.00047504075	0.014018876	0.05183825	0.10097789	0.05956903	0.1665387	0.16879967	0.12354154	0.21677843	0.06711577	0.02684715
