 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.87343204	0.07175723	0.010429067	0.011276052	0.012047293	0.0030356278	0.0010522606	0.0015711508	0.004580965	0.0027445764	0.008073774
d	0.003577186	0.3762351	0.004659158	0.024784788	0.0015406479	0.00020851805	0.017534165	0.14002071	0.4108189	0.019442944	0.0011778703
e	0.06647011	0.029710539	0.024581341	0.031413924	0.050598178	0.014344776	0.06345152	0.23418556	0.46855095	0.007493662	0.009199442
r	0.046763375	0.5718269	0.12364702	0.22897694	0.02229516	0.0010011808	6.385288e-05	0.00061301776	0.0018491155	0.0003559066	0.002607576
f	0.011829037	0.00952588	0.031349007	0.014306397	0.03465625	0.032454345	0.03445313	0.10975334	0.23053172	0.0060110185	0.48512983
ì	0.11395791	0.14007935	0.08311755	0.13786836	0.2796132	0.23025948	0.0010576877	0.0005854419	0.0017170906	0.0016509343	0.010092973
m	0.028980637	0.08993332	0.83567464	0.031324785	0.011444872	0.0021666654	4.285101e-05	0.0003068124	5.808445e-05	9.987507e-06	5.7476987e-05
u	0.07040317	0.1112161	0.051667463	0.07779214	0.04782688	0.014053676	0.050833166	0.24667864	0.1252068	0.1995725	0.0047494867
e	0.04955238	0.236466	0.3954769	0.20353815	0.076615535	0.03783207	8.256481e-05	0.00011051965	6.486027e-05	0.00012593472	0.00013511456
n	0.000818733	0.018110903	0.015478635	0.24039659	0.16076434	0.06413183	0.19513151	0.16712065	0.040782403	0.08941016	0.007854214
è	0.0036493076	0.013455726	0.08486258	0.04843812	0.086759456	0.07369481	0.009352019	0.048620813	0.14466918	0.05461726	0.43188074
e	0.021824503	0.15263395	0.4235956	0.22879303	0.14850976	0.017631538	0.00075429934	0.0029544479	0.0013696823	0.0009486756	0.0009844694
r	0.008931992	0.037758425	0.0233797	0.21555713	0.14731653	0.096333124	0.18215789	0.059160456	0.018950691	0.20580956	0.004644543
t	0.017358141	0.010662869	0.022132685	0.014782955	0.01446816	0.007480332	0.03550734	0.16829304	0.36782074	0.23732433	0.10416936
o	0.03377717	0.029200066	0.041800763	0.02163659	0.052644197	0.050976016	0.017627291	0.035124123	0.4737133	0.044400416	0.19910009
m	0.0045655095	0.026357254	0.11631362	0.1562824	0.32689118	0.35902178	0.002978181	0.0034116856	0.0015470658	0.0010554959	0.0015757597
è	0.005254069	0.0015306625	0.00039844093	0.00090768054	0.0004992772	4.801623e-05	0.07299063	0.5522947	0.34553725	0.01895189	0.0015874519
n	0.0026781205	0.0059151594	0.09094028	0.07859683	0.25426957	0.2749441	0.05987506	0.09956699	0.026172996	0.039217643	0.06782326
a	0.2056802	0.018566495	0.0074495845	0.02998377	0.029309275	0.002983048	0.27272	0.27067113	0.09431646	0.055135	0.013185036
a	0.0028053066	0.008945044	0.047013097	0.08116031	0.25789407	0.5521314	0.022698054	0.017518692	0.0036307743	0.0025305094	0.0036728529
n	1.3384938e-05	0.00018068022	0.00084434415	0.0063657085	0.013419431	0.020211888	0.32547173	0.4316873	0.0819354	0.105305865	0.014564243
k	0.0016720446	0.0036700796	0.011479795	0.0061930795	0.0070559173	0.007328968	0.0023120826	0.011592672	0.07424906	0.6010685	0.2733778
ò	0.2411144	0.072980076	0.064642645	0.045826063	0.09729502	0.07746708	0.016319837	0.013044581	0.07628399	0.23738056	0.05764575
r	0.0055107744	0.005629656	0.016914098	0.02224573	0.070315965	0.17302799	0.14486441	0.17618425	0.114856765	0.20480792	0.06564243
a	0.102691874	0.0082917465	0.0024381538	0.036210798	0.028754443	0.0010142474	0.24136515	0.26065212	0.08886538	0.21309534	0.01662074
e	0.0018745146	0.007521334	0.056883298	0.023996027	0.15621321	0.6995741	0.013045743	0.009618736	0.004119422	0.001011628	0.026142048
t	5.8804203e-06	4.3786495e-05	0.00017471355	0.00074569584	0.0012066824	0.0014219896	0.112368986	0.1578483	0.07027111	0.587706	0.068206795
t	0.0009816808	0.0008567477	0.0022826754	0.0013614622	0.0015784233	0.0012836689	0.00065432966	0.0018932988	0.00759388	0.67548066	0.30603322
ù	0.05254675	0.018843442	0.01613676	0.0133932	0.02634677	0.01819234	0.00574533	0.004407264	0.06804314	0.5512212	0.22512378
</S>	0.001094693	0.00070194335	0.0070628594	0.0029038845	0.010771342	0.04117226	0.031545084	0.04619937	0.033598594	0.2533131	0.5716368
