 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	0.050836604	0.06884903	0.2590881	0.019090224	0.062236313	0.014289146	0.22320853	0.07223047	0.01365431	0.097591616	0.11892557
t	0.07073468	0.7320041	0.010009828	0.08774567	0.03880634	0.046257637	0.0016816162	0.0058921026	0.0005486709	0.0052658697	0.0010535788
e	0.0439761	0.25094992	0.3137157	0.3171707	0.0220377	0.0016241963	0.011493166	0.00422219	0.016611695	0.012241052	0.0059576053
l	0.012333509	0.1469405	0.81789154	0.022509247	7.5372125e-05	1.1045009e-05	4.9211107e-05	4.4126056e-05	3.80373e-05	6.657088e-05	4.0890183e-05
a	0.10327773	0.14063466	0.026868323	0.26977786	0.06646245	0.008926581	0.023658685	0.013983714	0.31117877	0.012783207	0.022448035
è	0.054177992	0.44346815	0.27254894	0.21967088	0.0041262084	0.0002037549	0.0026647397	0.00037618921	0.00048364312	0.0010014182	0.0012781422
n	0.017421935	0.2579236	0.0024895119	0.2597936	0.21653247	0.015515093	0.026931701	0.1887005	0.010523096	0.0022722594	0.001896243
a	0.067098126	0.13269679	0.04918212	0.45119205	0.08604083	0.011924319	0.051438462	0.0032202124	0.11898414	0.017060498	0.011162361
b	0.038788572	0.16907443	0.68550056	0.09398301	0.005474358	0.0009723285	0.0044854362	0.00025064702	0.00018727864	0.0009950985	0.00028833316
a	0.07919487	0.052460108	0.010105275	0.096205935	0.026324153	0.00075719156	0.011184788	0.008388644	0.67901444	0.033895094	0.0024695175
r	0.06531864	0.20882347	0.41307086	0.22843713	0.03806717	0.0016384067	0.032507367	0.0019083169	0.0018053008	0.005604104	0.0028193411
m	0.11590382	0.013974121	0.005614809	0.028489552	0.01871889	0.0039887894	0.025012903	0.0052934117	0.69129366	0.011698591	0.080011465
è	0.69197106	0.09910501	0.007184071	0.13032699	0.0033777757	0.0011546297	0.017594699	0.002826702	0.04369823	0.00065928977	0.0021015403
n	0.04848783	0.2621391	0.04826546	0.49329814	0.044230916	0.0002745281	0.06529164	0.01917765	0.018748786	2.1760465e-05	6.41949e-05
a	0.27299988	0.091037266	0.024213167	0.07857164	0.0539663	0.0023547001	0.02823964	0.11819841	0.17340122	0.13197522	0.02504259
f	0.04706447	0.08486977	0.122272685	0.2646468	0.19299063	0.040176503	0.2264173	0.0037560696	0.0028049794	0.010898263	0.004102543
ù	0.07620441	0.022172803	0.006501789	0.029105498	0.017556824	0.0012571389	0.0108484505	0.014300394	0.6705045	0.124363184	0.02718507
r	0.0019046813	0.009116846	0.0015221153	0.051759105	0.15035316	0.08492529	0.07181217	0.48371485	0.12208371	0.014255013	0.008553105
n	0.029849121	0.023193683	0.014798175	0.025511472	0.09726725	0.065081395	0.060006045	0.055078927	0.04244743	0.5316092	0.05515738
o	0.5140467	0.12036871	0.0177461	0.08782711	0.010295637	0.0012023756	0.040030353	0.074277446	0.1266568	0.0054148827	0.0021338824
n	0.008533786	0.010971751	0.0060963705	0.09013071	0.33974692	0.1175349	0.3515266	0.035795864	0.023813348	0.010066344	0.0057833833
a	0.078432865	0.011631846	0.0032116757	0.018408203	0.0061631687	6.905496e-05	0.0048041237	0.004282381	0.7338724	0.114961244	0.024163
k	0.005858423	0.006661011	0.019074919	0.029977495	0.17248957	0.32935002	0.37475318	0.013005613	0.006264209	0.03179359	0.0107719395
à	0.015297514	0.007861693	0.007047539	0.0084739765	0.017400304	0.003360707	0.012425104	0.028425837	0.35631946	0.4856812	0.057706684
n	0.00018070565	0.00053769606	0.00018263047	0.005309695	0.06406007	0.107711814	0.033823796	0.3437039	0.38771114	0.039041337	0.017737307
i	0.028121205	0.012445735	0.008527907	0.007865466	0.029558603	0.04195259	0.01480459	0.08696017	0.05197581	0.661867	0.05592084
k	0.015752023	0.0060569616	0.005625128	0.027822101	0.21676576	0.15341419	0.37460643	0.061362196	0.035977155	0.06582352	0.03679457
a	0.007000103	0.005786111	0.004625429	0.0040178415	0.027489819	0.027641239	0.007482209	0.22106983	0.15196769	0.52761173	0.0153079415
l	0.0014838421	0.0010599117	0.0013993763	0.007235539	0.12853082	0.43320224	0.1598138	0.07972651	0.08913299	0.06671927	0.03169573
ò	0.0056795715	0.002026524	0.0022673495	0.0022677626	0.005667922	0.0010438628	0.0037738162	0.010212725	0.20225257	0.70674586	0.058061942
r	0.0001234906	0.00014719978	5.919902e-05	0.0012018326	0.026579607	0.062465243	0.015270476	0.18517224	0.48420072	0.1738145	0.050965484
ù	0.030427888	0.013023295	0.00734537	0.0067017884	0.01791958	0.02012472	0.008030052	0.11673701	0.07791701	0.63412726	0.06764601
s	9.6551455e-05	8.443523e-05	1.4889937e-05	0.00058103306	0.01298453	0.006691229	0.006828377	0.12780249	0.6230087	0.14467673	0.07723097
t	0.012651745	0.004600066	0.0016710579	0.00236777	0.009956803	0.01028482	0.0028303764	0.076954745	0.046451624	0.7651964	0.067034595
i	0.3136992	0.05106436	0.0058377646	0.013695259	0.0030798642	0.07120565	0.0030815902	0.39288086	0.08270776	0.06074062	0.0020070197
k	0.0013911291	0.0007815429	0.0001780516	0.002862463	0.019521791	0.0037569087	0.018961597	0.12199247	0.6434983	0.06483527	0.12222043
u	0.04097076	0.012741981	0.0014668247	0.01297138	0.0088803405	0.001633881	0.0013474026	0.039815143	0.3139095	0.5501695	0.016093265
</S>	0.0071546673	0.0014682824	0.0008187395	0.00478928	0.020632459	0.0058753146	0.038809784	0.07341388	0.47669816	0.12306219	0.2472772
