 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.84830487	0.00063500745	0.0018069239	0.00051594636	1.2716007e-06	0.002026374	0.008085481	0.0008524908	0.00841507	0.0013398575	0.0038230263	0.021901961	0.01761322	0.009633353	0.032812987	0.020064034	0.009253135	0.0039742757	0.003415154	0.00062379526	0.0023749473	0.0025267599
m	0.0044466355	0.1981512	0.0028642006	0.039603904	0.5559003	0.19225824	0.0032765258	0.0009634327	5.6380068e-06	2.3587857e-06	1.8201574e-06	2.5090316e-07	1.5386202e-05	1.2456063e-05	3.5152507e-06	2.421574e-06	1.5661743e-05	1.7152341e-07	3.9985134e-06	0.000219436	0.0009995094	0.0012529837
e	0.36148	0.016594019	0.12147561	0.03729141	0.0014712657	0.12721802	0.060701177	0.03926648	0.04273749	0.007822195	0.0025180124	0.046811707	0.005775552	0.033485934	0.036567472	0.008178337	0.008925529	0.011092613	0.010404258	0.017171964	0.0005518378	0.002459134
s	0.10089328	0.18864813	0.08509519	0.41730103	0.139284	0.037561174	0.022135705	0.003248278	0.00018011163	5.069796e-07	0.00012375462	0.0003934103	0.00064385345	0.00035397	0.00024245837	0.00018901125	0.00027571	0.0006355612	1.111595e-05	5.480267e-05	9.570734e-05	0.0026332503
s	0.008360986	0.11246307	0.35161862	0.11696066	0.11097256	0.08569172	0.07061829	0.037291788	0.009746382	1.3653822e-06	0.0015658567	0.025334701	0.0023955654	0.017554887	0.005110388	0.002065777	0.0026657886	0.00647213	0.00052878546	0.0015273222	0.00020953968	0.030843843
è	0.00052168575	0.022349972	0.006178168	0.0102845365	0.95452094	0.0017397247	0.00050257304	0.0029452627	0.00020103947	2.7345376e-10	2.2705622e-06	9.3303024e-05	1.3074273e-05	3.806077e-05	4.4926084e-05	4.1662923e-05	0.0001712907	6.4983375e-05	5.0870476e-06	4.8052357e-06	2.6100622e-07	0.0002762801
r	0.00071657536	0.4310858	0.1326512	0.01449507	0.40917525	0.010635408	0.0004423507	0.00065318635	9.715075e-05	2.7916708e-10	8.7419363e-07	1.4512144e-06	2.2575734e-06	4.8108723e-06	8.960806e-06	8.022217e-06	9.322634e-06	8.610178e-08	8.2768656e-07	8.4730965e-07	1.4647964e-06	9.146477e-06
e	0.0106272325	0.06084729	0.106068	0.16843951	0.01572278	0.3385054	0.067176625	0.18867272	0.017117348	4.1175824e-08	0.00020846963	0.0007429688	0.00027711215	0.0028678768	0.001566199	0.00083803694	0.0020417727	0.00022652656	0.0019980227	0.010071613	0.0011439258	0.004840521
m	0.05583644	0.09539074	0.042329	0.5139899	0.18310437	0.03829411	0.048672732	0.01934888	0.0006417975	3.4534375e-09	6.0573093e-05	0.00023907766	0.00019908666	0.0005570644	0.0003717097	0.00017907994	0.00037635033	0.0001296696	3.6906175e-05	3.56519e-05	5.3183827e-05	0.00015363969
u	0.40594113	0.0017389783	0.008890996	0.005232114	0.00033733985	0.22645286	0.09750976	0.026384672	0.07045975	0.0041587795	0.0019097793	0.009378812	0.0051883487	0.038435135	0.0153063815	0.0014007479	0.00084781676	0.0015304746	0.016445242	0.03865703	0.019099925	0.0046939296
