 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.8394265	0.057611044	0.014289204	0.002730048	0.0020015694	0.002164553	0.0016858423	0.0042223786	0.021075472	0.02808512	0.013387427	0.0018678318	0.003669458	0.004662446	0.00048957916	0.0026315027
t	0.0102178175	0.0010103784	0.00038258146	8.389274e-05	2.702345e-06	1.5936979e-06	1.3009046e-06	4.7353105e-06	2.7556769e-05	7.3683244e-05	6.150649e-05	0.32313597	0.045590557	0.20108208	0.33924255	0.07908109
t	0.0032412896	0.506103	0.088937126	0.056652147	0.0008675473	1.9481773e-05	9.987526e-06	0.00018014885	0.0004790889	0.0021421749	0.018061746	0.0012517833	0.004168218	0.018673507	0.006659523	0.2925533
ù	0.044312503	0.14062524	0.19105463	0.20612127	0.0026838463	6.4378044e-05	5.1841165e-05	0.0004971721	0.0012797756	0.011995815	0.08565028	0.18406537	0.08018004	0.023671573	0.0016307337	0.026115607
s	0.027445987	0.9234148	0.009304789	0.0042474265	1.597272e-05	7.6241565e-07	2.8487736e-07	2.639161e-07	3.90037e-06	8.709622e-06	8.072545e-05	0.00020616798	0.00014244004	0.0018231291	0.006832276	0.026472317
t	0.00012227766	0.009698671	0.0014989696	0.0029206788	3.4519417e-05	7.136839e-06	3.875853e-06	2.8653526e-06	1.588986e-05	0.00022393074	0.0013373053	0.0026582596	0.013831207	0.30224743	0.63291675	0.03248027
o	0.08309741	0.17161554	0.08580705	0.0778406	0.012903544	0.0003401558	0.00020556134	0.002129393	0.006408608	0.023423653	0.13030492	0.2842351	0.04406713	0.024390828	0.0040838458	0.04914664
s	0.04593706	0.51979595	0.35668543	0.058440167	0.00011346827	1.0177497e-06	4.7511057e-07	9.750928e-06	0.0005128673	0.0008413618	0.0021587207	0.00044209522	0.0008275786	0.0049979873	0.00077670894	0.008459413
p	0.0067825345	0.2913501	0.03851322	0.058131564	0.008548007	0.0014288276	0.0006401913	0.001616384	0.0020731438	0.006379299	0.017359458	0.0008101718	0.0051086107	0.034495525	0.11009805	0.41666487
ì	0.123265035	0.13766538	0.06145893	0.053512085	0.16449721	0.0056557176	0.0029553582	0.023593487	0.040966015	0.031316057	0.16746192	0.07626574	0.01786021	0.029249562	0.011233322	0.053044003
t	0.041614637	0.522315	0.2797885	0.13872246	0.0027431238	2.5445672e-05	4.252958e-06	8.679117e-05	0.008286954	0.0014026641	0.0037311958	0.00010543609	0.00027334428	0.0005849316	1.7722772e-05	0.00029750197
i	0.016782044	0.09506551	0.008461839	0.009166548	0.0012752508	0.0017333018	0.0006689985	0.00010812596	0.0020668465	0.0065412414	0.01069233	0.0010479063	0.006187007	0.055150893	0.73120403	0.05384808
è	0.015530392	0.030645618	0.47330502	0.3843149	0.064621165	0.00031595366	9.047655e-05	0.00055248826	0.011922968	0.0044810115	0.008310857	7.464234e-05	0.001095862	0.003491868	0.00035105177	0.0008956986
c	0.00016598904	0.02105884	0.005380528	0.010431098	0.0019152852	0.037662093	0.00500145	0.0010761112	0.20298582	0.21729992	0.042633437	0.195083	0.08692913	0.1407335	0.015232353	0.01641138
h	0.018071909	0.041918095	0.0072755953	0.008537721	0.005273154	0.0011465794	0.00088965514	0.00036870784	0.0037443093	0.003647539	0.0007886039	2.244384e-06	9.0930465e-05	0.011443341	0.8625363	0.034265473
i	0.04216493	0.079231225	0.035078026	0.021791754	0.021293266	0.00306993	0.0009254961	0.0019505633	0.04175616	0.053714797	0.5108198	0.090152286	0.056388963	0.038142946	0.0018181978	0.0017016181
o	0.01691634	0.07272146	0.12659168	0.15298253	0.23878264	0.12636101	0.025659021	0.030096794	0.09452133	0.024815511	0.05221193	0.0018586791	0.0078031383	0.01009119	0.005780571	0.012806193
l	0.00016970487	0.0032751956	0.0042324965	0.008935091	0.05774372	0.65177333	0.08790284	0.0072692228	0.06664996	0.023602523	0.010364288	0.00044953162	0.0033664866	0.015287181	0.046405617	0.012572793
ù	0.048075974	0.016858287	0.009577129	0.00702161	0.019724706	0.04043181	0.018134048	0.0063823997	0.031888556	0.02032653	0.008150121	0.00010289477	0.0015506517	0.046705633	0.5520339	0.17303573
s	0.0074598677	0.004166321	0.011729854	0.011511428	0.033391416	0.095680736	0.050971434	0.25829118	0.25595984	0.14223436	0.027088596	0.013068225	0.024462903	0.039236527	0.009179334	0.015567944
t	0.017721007	0.010970084	0.007888195	0.010272039	0.030345894	0.45869577	0.21124256	0.01773056	0.030194698	0.028233148	0.014206351	0.0006165765	0.007677709	0.010249971	0.12314862	0.020806812
