 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	0.057237085	0.061300784	0.08844051	0.07833498	0.6804777	0.0133741405	0.0030849746	0.017749831
a	0.92935747	0.021092406	0.00019761182	1.1127911e-05	0.00034571858	0.00053238595	0.020284971	0.028178303
k	0.91869605	0.05311888	0.000260749	2.2858774e-05	0.00021947468	0.0015419332	0.0016702113	0.024469826
à	0.11052176	0.006476671	0.012769133	0.0023514845	0.005648379	0.02791134	0.17846727	0.655854
j	0.05299956	0.90499085	0.03484227	0.0050228024	3.0931235e-05	0.00045457215	0.00035887928	0.0013001397
o	0.051989373	0.07874421	0.024141211	0.008464291	0.0013947638	0.050875615	0.729321	0.055069495
t	0.14408275	0.8093359	0.0184264	0.017821545	0.0027885416	0.0032268602	0.00037708838	0.0039408254
r	0.0058917208	0.0021156264	0.0034438623	0.001515228	0.0009508836	0.016568076	0.12876214	0.8407524
a	0.23458214	0.017170671	0.38867757	0.08779923	0.034405798	0.014097866	0.0047250767	0.21854162
v	0.42606816	0.30727386	0.055111792	0.047797598	0.008228401	0.04253883	0.008291477	0.10468993
ù	0.024714818	0.0019702844	0.0026766264	0.0011994486	0.0017469841	0.025943378	0.7277366	0.21401192
d	0.0059814346	0.31354916	0.08349869	0.5632075	0.00959168	0.022962138	0.00038772283	0.00082164956
i	0.035010796	0.01659527	0.013833653	0.019315206	0.0021945173	0.05197405	0.7428663	0.11821012
a	0.027795693	0.30274436	0.19078611	0.4440996	0.012943696	0.016860917	0.0011713706	0.0035982893
i	0.000974328	0.060596205	0.006444649	0.03655632	0.00019371229	0.47324473	0.40748048	0.014509598
g	0.00289888	0.19156136	0.014422589	0.031673316	0.00043803456	0.53623796	0.19779481	0.024973113
r	0.0045789215	0.0018972369	0.0032518734	0.0058308914	0.0021530858	0.12382847	0.45994765	0.39851186
à	0.015918382	0.00019958869	0.004827024	0.013241089	0.02743272	0.2718367	0.05510403	0.6114405
f	0.0012699299	0.0065453015	0.038456216	0.48972774	0.30969638	0.13865823	0.006413992	0.009232265
u	0.020988008	0.0036179756	0.010048864	0.036827058	0.010713131	0.05984886	0.78749937	0.070456706
t	0.0036856732	0.004399951	0.07262143	0.6525344	0.12855428	0.069632016	0.006384539	0.062187675
t	0.0015122864	0.0004964714	0.00024188182	0.0009070859	0.0011608772	0.06922177	0.6921976	0.23426202
e	0.05902614	0.00054592855	0.0009360112	0.0032256003	0.005847457	0.49880385	0.11831743	0.31329766
a	0.00055653194	0.00202809	0.010849887	0.23969881	0.10092997	0.45765257	0.025915535	0.16236864
t	6.146002e-06	0.00081367313	0.0003624437	0.005626112	0.00054370525	0.34580928	0.61839396	0.028444696
s	5.5194225e-05	0.00011562748	0.00053836015	0.0010070585	0.0006499296	0.010215969	0.40551922	0.58189857
è	0.006670906	0.0001781182	0.00043998283	0.0052922657	0.024627713	0.5576476	0.03753029	0.36761314
n	2.699383e-05	0.0007941563	0.0030719044	0.056413665	0.01754858	0.41622922	0.27538463	0.23053089
ì	0.00017310584	0.00049948995	0.00044888209	0.0009736132	0.0007626921	0.004916305	0.74484295	0.24738307
t	2.4296893e-05	0.00040485943	0.023862448	0.3451912	0.4735876	0.077147834	0.026128998	0.05365279
t	0.010053179	0.0009458297	0.011302124	0.069644876	0.2234303	0.04279046	0.5056684	0.1361648
a	0.07579658	0.013487257	0.10559363	0.26489374	0.09101854	0.079863906	0.27553457	0.093811736
</S>	0.00021743953	0.00028989476	0.0021507647	0.022474945	0.037192713	0.21391541	0.22234298	0.5014159
