 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.20889924	0.22810252	0.02474016	0.027599957	0.44829735	0.0039142263	0.058446556
a	0.98810554	0.007769995	2.3380693e-05	0.00010551241	0.00030141047	0.0034646522	0.00022958085
n	0.73754126	0.1891068	0.00041419273	0.00041894702	0.041847046	0.0054007987	0.025270907
o	0.6712362	0.011359299	0.121994406	0.020199573	0.0053907726	0.020865848	0.14895384
n	0.5373565	0.24142757	0.0006414075	0.0013929461	0.043254524	0.007831867	0.16809528
ò	0.14865234	0.0072606592	0.54323095	0.09717259	0.009868815	0.00898612	0.18482852
n	0.098821625	0.85350376	0.0003176322	0.00017278185	0.027968686	0.0003579102	0.018857585
t	0.56929827	0.09098276	0.0025062717	0.0010954908	0.05776386	0.21177721	0.06657615
a	0.8607907	0.06189937	0.062181447	0.0023309584	0.0062928824	0.001448232	0.005056333
t	0.1152908	0.72268826	0.00066462014	0.0008895924	0.14141838	0.0030381829	0.016010078
e	0.22177607	0.007938548	0.00083588023	0.0053273113	0.02018049	0.45807987	0.2858619
s	0.012778607	0.6106935	0.004667977	0.0037995488	0.33740076	0.007989978	0.022669574
m	0.03873399	0.0017910226	0.021495478	0.03334211	0.025949387	0.104968466	0.77371955
à	0.06358636	0.0429385	0.105028264	0.0247877	0.109305635	0.06036773	0.59398586
n	0.007500717	0.2891289	0.012837557	0.010774299	0.6656367	0.010450509	0.0036712755
t	0.55083644	0.15582336	0.004686217	0.0040620835	0.094070286	0.1623462	0.028175322
e	0.20916295	0.11361461	0.11311702	0.014255375	0.15996799	0.14023358	0.2496484
a	0.0036501908	0.103493944	0.015008417	0.016795266	0.6496696	0.03433055	0.17705205
n	0.00029718038	0.0016282023	2.6875585e-05	9.13793e-05	0.08515851	0.83225137	0.08054645
o	0.00014003304	0.00018274902	0.00014349389	0.002149349	0.010979125	0.16243623	0.82396907
ò	0.00016889136	0.06898685	0.00787756	0.014767026	0.8741755	0.0056342077	0.028389959
k	0.00015166185	0.00052673597	0.0006641618	0.00041126105	0.032189056	0.91141766	0.054639444
a	0.00016402925	0.00028551416	1.1903475e-06	0.00011368574	0.013941322	0.9043666	0.08112769
v	0.0010770084	0.01164093	0.62929976	0.24961574	0.061834775	0.0056706667	0.040861074
r	0.29944897	0.26754656	0.0129212625	0.012718453	0.12972559	0.2283392	0.049299978
è	0.0007428011	0.01809198	0.009875738	0.008618106	0.08230547	0.25415647	0.62620944
c	9.45747e-05	0.000385798	0.016394733	0.025902389	0.013389154	0.87193805	0.07189525
h	1.5198175e-05	3.611035e-05	1.9142838e-08	4.478831e-06	0.001979352	0.9462523	0.051712546
i	0.0012444784	0.020516543	0.13391279	0.2568794	0.10047198	0.10904403	0.37793088
</S>	0.00032148333	0.0014699285	0.028675491	0.024552021	0.015663	0.3551792	0.5741389
