 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.8924674	0.06094192	0.03221948	0.008693873	0.00014603077	0.0006876783	0.0011335595	0.0015135417	0.000237372	0.0019591008
ò	0.012579105	0.0033648696	0.0008387989	0.00025957904	7.995838e-05	0.0010127389	0.0007762795	0.0028819132	0.373618	0.60458875
t	0.17085713	0.06563764	0.0034527783	7.591039e-06	0.0002841026	0.00037728235	0.00014626203	0.0016985813	0.035433613	0.722105
t	0.00026653148	0.003547338	6.57746e-05	3.2462314e-05	0.00016678158	0.00023284875	0.0012330293	0.013604577	0.80918735	0.17166327
i	0.12787044	0.6285499	0.14935498	0.05170029	0.010546828	0.0013232836	0.0010353043	0.00066159765	0.0012471039	0.027710307
ì	0.31367335	0.54896647	0.0051958123	0.0001440173	4.199817e-05	0.00010140762	0.0002076499	0.002233122	0.0021287717	0.12730749
r	0.0049714413	0.0045586564	0.00021666991	2.939385e-06	0.00051333255	0.0017488605	0.0016287739	0.021141132	0.1448888	0.82032937
t	0.0025200844	0.029912462	0.0021203416	0.001199597	0.0014345875	0.00030784908	0.0007635636	0.0019177395	0.8928675	0.06695625
e	0.15101415	0.2490003	0.24348193	0.23466454	0.07654568	0.005657414	0.002579104	0.0024718286	0.0041996087	0.03038536
è	0.2265546	0.73140043	0.020425754	0.00024941546	0.0004962474	0.0009314702	0.0010874475	0.0052235047	0.0006253801	0.013005811
t	0.002453519	0.008143282	0.0018047913	6.83666e-05	0.0110794995	0.057027318	0.035442073	0.13859503	0.1976918	0.5476944
t	0.0018677515	0.010344271	0.00045971575	0.00016937606	0.0005013118	0.0002525569	0.00059905485	0.0027630508	0.9564484	0.026594488
a	0.23855923	0.11706349	0.09408096	0.122685194	0.0953746	0.009847804	0.004531527	0.027304962	0.20442109	0.0861311
s	0.17442755	0.6465793	0.10171971	0.0014418057	0.011484476	0.007963064	0.0069672843	0.020360447	0.0038406774	0.025215657
e	0.06927124	0.07827364	0.020262795	0.022437993	0.0043149637	0.0014572864	0.0021474592	0.004055476	0.5481175	0.24966164
o	0.06266598	0.635455	0.16215396	0.0036723898	0.04890677	0.026388772	0.016622577	0.032188848	0.0037081372	0.008237586
G	0.00017572398	0.0015286922	0.00019708363	7.9015634e-05	0.001229248	0.0024777795	0.0033158218	0.010144765	0.9065498	0.0743021
i	0.1779928	0.03910726	0.05766754	0.06540592	0.012731088	0.0040090224	0.0027454037	0.008609407	0.11796875	0.5137628
u	0.15252604	0.4809206	0.27384502	0.011327602	0.023287293	0.018956473	0.015276156	0.018345414	0.0006740355	0.004841342
v	6.308304e-05	0.001051748	0.00019170532	0.00010112927	0.0021065124	0.004970483	0.0068036513	0.007972881	0.9345021	0.042236738
à	0.22644557	0.04300032	0.05617115	0.077769406	0.014206095	0.0049440213	0.0034271362	0.014670339	0.19042625	0.36893973
n	0.0005728837	0.0008086525	0.004288751	0.0029715146	0.028342944	0.046600197	0.02131621	0.026448602	0.16457531	0.7040749
n	0.06928995	0.035334855	0.059936125	0.02500259	0.0446271	0.066252925	0.04041331	0.028010013	0.5614796	0.06965351
i	0.37329057	0.0855966	0.07162433	0.03474033	0.06703694	0.07747955	0.03612095	0.1118745	0.13191539	0.010320933
e	0.028315794	0.027739992	0.07406392	0.05228944	0.22061798	0.0995033	0.07360728	0.081472255	0.082321815	0.26006818
A	8.427757e-05	0.0004944808	0.00035250623	0.00029542836	0.023300186	0.030401839	0.027784707	0.016256142	0.8556632	0.045367282
n	3.6526006e-05	5.3406886e-05	0.00014859658	0.00020888424	0.013379498	0.044244405	0.032024305	0.03393826	0.44883564	0.4271305
n	0.018719478	0.067890756	0.0352701	0.010146842	0.0814013	0.06856893	0.050937813	0.024595907	0.5513719	0.091097
a	0.29447237	0.15178607	0.16248463	0.064387135	0.18567675	0.06791245	0.025161577	0.034462634	0.008995124	0.00466124
a	0.034468606	0.041457977	0.07364787	0.055220187	0.28652227	0.118733734	0.08688092	0.08454951	0.05622412	0.1622948
n	0.00046400516	0.0012145822	0.0015785295	0.0011349452	0.057003364	0.07182591	0.04052123	0.02366273	0.7831642	0.019430537
k	0.04904751	0.026430283	0.0056896643	0.0012350931	0.002793036	0.006502999	0.008462802	0.08712383	0.32306483	0.48964998
ò	0.3210921	0.10424438	0.07712147	0.015184612	0.074660555	0.08719489	0.03221773	0.17055097	0.09258809	0.025145188
r	0.0002735379	0.0001402868	0.00090766547	0.002859409	0.010307193	0.010199339	0.007416997	0.015145586	0.8281668	0.124583244
a	0.08899701	0.04470363	0.08570868	0.10817608	0.044198327	0.1361079	0.1397197	0.06172534	0.22678335	0.063879944
ì	0.09387716	0.11610935	0.13733287	0.22958563	0.22614136	0.05358898	0.050535005	0.033133145	0.008175084	0.051521394
c	0.00013951848	0.00011836591	0.0003669908	0.00058610993	0.04803169	0.07281993	0.053709053	0.0410687	0.7073043	0.07585536
h	0.019930786	0.03064415	0.006567693	0.0013334911	0.0028775951	0.02277499	0.015117348	0.037258565	0.81705016	0.046445277
e	0.063683435	0.029872928	0.10080451	0.08948718	0.52915394	0.094856694	0.023495086	0.029385373	0.023010181	0.01625067
n	0.0009365475	0.00033565136	0.0009910619	0.002256885	0.005789572	0.015407507	0.018434068	0.04536002	0.43009064	0.48039806
a	0.005876037	0.0109355375	0.001907921	0.0013430944	0.00012134639	0.00102205	0.0021616598	0.001436431	0.9125163	0.06267958
m	0.017101567	0.026173433	0.063817956	0.07949957	0.23519848	0.1155757	0.08542649	0.109351225	0.04259416	0.22526143
a	0.02643325	0.03372751	0.006762589	0.003851372	0.00052720285	0.0036217489	0.0066612093	0.0063826055	0.8767915	0.035241008
r	0.054886036	0.02507635	0.12762834	0.17313461	0.23051417	0.09220901	0.05247384	0.06799199	0.03339167	0.142694
è	0.01108002	0.008374601	0.002546217	0.0009891014	0.00015508474	0.00094247324	0.001695876	0.0016947233	0.86167157	0.11085036
s	2.8711242e-05	1.1580107e-05	6.0530296e-05	0.00014887535	0.0010185267	0.0012839794	0.0009664015	0.0025260833	0.8748793	0.119076036
s	0.012125996	0.0051484806	0.012988028	0.022827243	0.014401982	0.075857006	0.09521335	0.047990374	0.5124168	0.20103067
i	0.2314027	0.064020604	0.10552516	0.1486405	0.086214595	0.06637643	0.05117293	0.062160645	0.09817826	0.08630818
</S>	0.0009516563	0.00035252076	0.0008041513	0.000798049	0.0039717252	0.0062453267	0.0066387174	0.014359617	0.18207467	0.78380364
