 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.5647836	0.049570944	0.049793873	0.0017535158	0.09364382	0.038264968	0.06496293	0.024497658	0.01390048	0.009434754	0.0022567257	0.034492653	0.028926833	0.02371725
n	0.00039739747	0.26518178	0.7254484	4.7715195e-05	0.00013410662	1.4557476e-05	5.6005692e-06	3.393376e-05	0.0003014237	0.00030915762	0.001459249	0.00051324605	0.0012042221	0.0049492233
ì	0.028045615	0.36134115	0.03523137	8.225352e-05	0.006528576	0.00078296225	0.0005304385	0.0062715285	0.113994025	0.11884036	0.07309344	0.005037914	0.000105226936	0.2501151
c	0.02351295	0.93121105	0.037066776	8.639501e-06	5.5132867e-05	4.1641324e-05	1.11569025e-05	0.00033950232	0.00084758655	0.00088437746	0.0009666698	0.0010903105	0.00027780206	0.003686479
h	0.032373533	0.034543633	0.70386815	0.0018081053	0.074544676	0.018999385	0.026457734	0.034944184	0.023252388	0.013304399	0.027457891	0.0006396949	0.0051812697	0.0026249522
e	0.72388923	0.23256338	0.024695862	0.003283387	0.00057764247	0.00016377753	0.00067025813	0.0017842887	0.001696206	0.0014002632	0.0007089333	6.640398e-05	4.65018e-05	0.008453853
t	0.21080802	0.6080363	0.12836099	4.5459878e-05	0.008046353	0.00011630971	0.0037554188	0.015115803	0.010578648	0.0058323257	0.003325724	0.00066120963	0.0013413831	0.003976174
o	0.098566204	0.068862215	0.110213876	0.000734209	0.011173487	0.0044214274	0.005798348	0.022509558	0.063131474	0.075052194	0.33870998	0.008569188	0.008421015	0.18383688
r	0.087146506	0.7667138	0.050544027	5.904331e-05	0.011116961	0.000508054	0.008728567	0.048809204	0.015079021	0.0066681067	0.000820459	0.0011706563	0.0006040162	0.0020316008
ì	0.0065605976	0.045172136	0.07030865	0.013628767	0.0816753	0.1778576	0.028650718	0.16321395	0.08888768	0.0626184	0.08484488	0.011964974	0.01115026	0.15346608
s	0.3609798	0.32643265	0.010897927	0.0019301247	0.07535475	0.0050101522	0.060771298	0.13561182	0.011440066	0.0055483067	0.00060857186	0.0011933716	0.0019932783	0.00222796
o	0.038445193	0.21845506	0.0675559	0.0044877618	0.07862087	0.009134848	0.021333585	0.115697086	0.121746354	0.06917041	0.07660512	0.031473942	0.077039756	0.07023413
n	0.02710239	0.70215535	0.056745775	0.0010200071	0.024277238	0.0035178682	0.01429816	0.14330882	0.018294156	0.007939949	0.0006620102	0.00039427163	0.00014583724	0.00013812781
t	0.027523084	0.10092813	0.08914202	0.022827243	0.07617252	0.08367838	0.013144442	0.08915562	0.09572639	0.058840018	0.1057214	0.037908792	0.061370354	0.13786165
a	0.05718398	0.017668247	0.0748977	0.17550182	0.030624	0.041174684	0.019901635	0.02589832	0.120675854	0.08963473	0.24693304	0.0765952	0.00080818374	0.022502644
c	0.055960648	0.27086893	0.012292958	0.00029523307	0.059719343	0.0031588182	0.11924378	0.35220388	0.08011869	0.037147194	0.005408646	0.0011078723	0.00045483603	0.0020192226
e	0.0050919736	0.024418022	0.6618582	7.2793873e-06	0.10073742	0.00030297667	0.018836845	0.019839987	0.013823864	0.008583078	0.048940014	0.000219329	0.09620715	0.0011338878
r	0.012704802	0.032920483	0.006425531	0.00073681056	0.12931798	0.0093817515	0.2728378	0.38082287	0.098715924	0.03889429	0.0064843036	0.0033623546	0.002620394	0.004774758
ò	0.03246654	0.01805446	0.0034781885	0.008657652	0.064640366	0.18774867	0.13321	0.12457553	0.033754867	0.018634802	0.008103814	0.053429686	0.040134184	0.27311122
o	0.03896403	0.042005893	0.0029649916	0.020981675	0.18628407	0.02722936	0.28388056	0.24401492	0.025100797	0.01443322	0.0025818546	0.0059668	0.05251623	0.053075615
c	0.0076070465	0.009449817	0.013234802	0.03046993	0.24530499	0.10480349	0.19763532	0.27374154	0.062868424	0.020350631	0.00843966	0.0065302276	0.016132101	0.0034319754
e	0.00034676038	0.0046744263	0.7634748	8.3171035e-06	0.15781495	0.00011562378	0.019069413	0.015278759	0.007950474	0.0041624284	0.023048645	1.2244089e-05	0.004026559	1.6572098e-05
r	0.002698219	0.008017265	0.004216245	0.0032249258	0.15419625	0.030764138	0.2988909	0.3133561	0.109481126	0.05063399	0.016636504	0.0058887326	0.0008899916	0.0011056325
ò	0.014354169	0.0115931025	0.0067567043	0.0012281379	0.050318487	0.024841253	0.04724893	0.0560431	0.021671213	0.012681404	0.025046427	0.058729753	0.46859068	0.20089664
e	0.0033432078	0.003224658	0.0010424851	0.10301478	0.22374517	0.06386151	0.18671997	0.09880157	0.018587125	0.008682179	0.0031161169	0.0070133237	0.16003938	0.11880858
n	0.0025788897	0.0011732598	0.0025348165	0.15120335	0.22612825	0.31447122	0.087065265	0.0714043	0.027153317	0.007129665	0.0063676625	0.016177874	0.0804374	0.0061747404
ì	0.009703515	0.025127714	0.0023608601	0.0006924704	0.02899505	0.01161053	0.017663546	0.058699526	0.023934301	0.016529335	0.029761631	0.1215222	0.47850892	0.17489047
c	0.002696375	0.0043820716	0.0009549446	0.11262326	0.13144097	0.17054336	0.26449072	0.19013417	0.020848602	0.013731723	0.0047191978	0.0046403604	0.04464856	0.03414571
h	0.007814538	0.0524104	0.6607018	1.106789e-06	0.05070929	0.00010627039	0.022893013	0.024052765	0.013115258	0.011308963	0.06516372	0.0010175266	0.089183405	0.0015219753
e	0.027446095	0.0031804268	0.0024550923	0.16855091	0.014004224	0.07978423	0.042533595	0.042106792	0.044645894	0.063935556	0.31166342	0.19151357	0.004669593	0.0035105597
è	0.0018171921	0.002121572	0.005223573	0.02141007	0.1296962	0.09265974	0.07778745	0.054980632	0.09307267	0.06574762	0.22663696	0.17620046	0.034916617	0.017729238
r	0.0004274094	0.0002370501	0.00030239313	0.12251105	0.3843933	0.051608846	0.04102041	0.011161323	0.06516787	0.025570108	0.121858805	0.054935966	0.08624498	0.03456049
