 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.89143336	0.05777868	0.03259714	0.01384399	0.000778792	0.0012469207	0.0009692168	6.420349e-05	0.0012876277
ò	0.002564957	0.000287935	0.0002647494	5.2645955e-05	2.3770252e-05	2.2001004e-05	0.0014742616	0.70318943	0.29212034
t	0.07215278	0.13208415	0.0063111153	5.1700226e-06	6.140787e-05	4.1139e-05	0.0015553915	0.14176297	0.6460259
t	0.00018381957	0.0044469475	0.00057106005	2.398844e-05	0.00015667539	0.0004361655	0.023105634	0.8913417	0.07973405
i	0.100152485	0.4107874	0.39178622	0.060461804	0.006055625	0.0026408671	0.000619007	0.004595084	0.022901498
è	0.23860142	0.66276336	0.026614929	0.00013177782	5.7361318e-05	6.6831824e-05	0.0011039258	0.007018087	0.0636423
t	0.0009984629	0.012066831	0.000848039	1.8917668e-06	8.003266e-05	0.00030086713	0.011688806	0.5122965	0.46171853
t	0.0011779065	0.06464511	0.0053550065	0.0005842299	0.0005958261	0.00057044375	0.033016607	0.8661274	0.02792758
a	0.123574905	0.15517987	0.299768	0.30325007	0.061561596	0.019026522	0.005040589	0.007864054	0.024734385
s	0.27285647	0.60169274	0.096729934	0.00044847032	0.001503742	0.000927179	0.0056887725	0.0032158825	0.016936833
e	0.08990563	0.61111987	0.05200443	0.0542432	0.0087652905	0.0025665166	0.012879259	0.07937338	0.08914237
o	0.1692462	0.36766976	0.39277864	0.0016306675	0.015110823	0.008503715	0.030965533	0.004341769	0.009752789
G	0.000307222	0.0014318839	0.0010038716	4.8787788e-05	0.00064540614	0.00086236204	0.0412865	0.87446463	0.07994939
i	0.26816276	0.017659437	0.043572392	0.15031981	0.035366107	0.014223016	0.05345456	0.054133408	0.3631085
o	0.18147773	0.42772236	0.351938	0.0037610105	0.016313327	0.005237373	0.00820126	0.00074562273	0.004603345
v	4.7521084e-05	0.0024470089	0.0002733854	2.4625087e-05	0.0005100442	0.00050213264	0.06505136	0.8933791	0.03776481
à	0.19989301	0.02579324	0.03275941	0.10812502	0.025477925	0.014001121	0.087113395	0.25628942	0.2505474
n	0.000957978	0.0014058568	0.0047830865	0.0013523409	0.00755872	0.0064437254	0.020267151	0.19300249	0.7642287
n	0.029478677	0.009557674	0.024794765	0.0068862294	0.02599499	0.011528943	0.033054832	0.7630547	0.0956492
i	0.31339476	0.057201806	0.07730736	0.044012148	0.07856923	0.072148666	0.20222558	0.14863482	0.0065056006
e	0.046395313	0.08707887	0.11249638	0.046832856	0.3114445	0.1506379	0.053037867	0.071631685	0.12044459
A	0.0001032487	0.00037108932	0.00050283736	0.00016246276	0.008770621	0.009896995	0.087778986	0.85884345	0.03357032
n	1.0074435e-05	3.272133e-05	8.094615e-05	3.4267076e-05	0.0020930471	0.007994643	0.01211267	0.642302	0.33533964
n	0.02318378	0.067721374	0.050064452	0.007744848	0.050394982	0.016728679	0.11690107	0.59089583	0.07636498
a	0.31026632	0.19300495	0.15706469	0.070923775	0.12930883	0.0789783	0.045381736	0.011287614	0.003783799
ì	0.037261482	0.048282363	0.086322896	0.05333495	0.4021622	0.19360061	0.042354994	0.048000127	0.088680364
s	5.3569864e-05	0.0001587542	0.00034248357	0.00029227062	0.018856755	0.0484516	0.039848357	0.6838974	0.20809887
t	0.029615825	0.049961075	0.05637225	0.011214189	0.07668318	0.018095005	0.11838339	0.45785755	0.18181746
i	0.23487075	0.055644453	0.097678244	0.04078623	0.16362911	0.08510472	0.24068522	0.06309481	0.018506512
g	0.034339752	0.045748077	0.059636425	0.049024954	0.34018105	0.21026543	0.042966448	0.067369916	0.15046798
g	0.1332724	0.18716179	0.017247481	0.0102116605	0.0021663173	0.0010049826	0.11699559	0.4993628	0.032576937
h	0.056234214	0.0030087605	0.01945061	0.0061081084	0.062835254	0.045027845	0.58754075	0.1861994	0.033595063
e	0.35113877	0.24892475	0.041530743	0.015279633	0.027809447	0.026053298	0.07243664	0.06033814	0.15648858
c	0.0032755097	0.0031167232	0.004385286	0.0018257272	0.052339725	0.05947083	0.08487182	0.24690348	0.54381096
è	0.0074058226	0.041416906	0.0035032907	0.0008988558	0.010566378	0.013890286	0.27277842	0.61483264	0.034707364
p	0.017994765	0.022331698	0.02226243	0.0702824	0.15733483	0.14957325	0.0631623	0.1643279	0.33273038
l	0.029268228	0.008486676	0.010472188	0.019527854	0.010830371	0.003761679	0.09424817	0.6776724	0.14573246
o	0.016692948	0.00024849587	0.014833711	0.027918207	0.15050945	0.062394332	0.361518	0.3403608	0.025524067
n	0.0111056175	0.014165065	0.009350833	0.011896105	0.05959533	0.06282728	0.04540654	0.14224148	0.64341176
n	0.00308665	0.079225995	0.00063900446	0.0006994725	0.00023911372	0.00017598651	0.047444817	0.80267954	0.06580945
e	0.033227246	0.0045712413	0.015509254	0.0073780916	0.05281153	0.02534621	0.36523822	0.36684838	0.1290698
</S>	0.0075203166	0.008772772	0.0036452715	0.0030279807	0.014938246	0.014348615	0.023138087	0.13850209	0.7861066
