 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.004603275	0.00023627322	0.010246869	0.036458317	0.09588505	0.018856477	0.00079137424	0.024225557	0.28570488	0.084767446	0.15135582	0.112488665	0.13741097	0.0004457993	0.019256786	0.0028397273	0.014426642
ì	0.076364055	0.056509085	0.60439456	0.23998685	0.008524349	0.011878715	2.0343568e-06	0.00042917786	0.00025238993	0.00030079525	1.2649276e-05	1.1932713e-05	3.64641e-05	0.00019943147	2.8499846e-05	0.00054431625	0.0005245565
n	0.08782637	0.10320245	0.11171062	0.60162157	0.03915565	0.036029797	0.0129236085	0.0013926266	0.000891133	0.0005974243	0.00013288876	0.00011312831	0.0001235817	8.046425e-05	5.977779e-06	0.000956032	0.0032367231
o	0.32402277	0.06855922	0.17934334	0.13096005	0.12948069	0.057670143	0.002886301	0.04458023	0.0027912308	0.019866591	0.001920728	0.0013504475	0.004719249	0.012087541	0.0011153088	0.0046611866	0.013984994
ì	0.04593592	0.051678676	0.3462647	0.43682095	0.10390487	0.010715334	0.00033031226	0.00023059228	0.0007496595	0.00014650356	4.0428313e-05	4.1795425e-05	6.8472065e-05	3.1870903e-05	2.4632012e-05	0.0012033427	0.0018119239
t	0.004053933	0.011149241	0.042133715	0.79528016	0.024512898	0.11020268	0.009467785	0.00040843003	0.0017662325	5.2868614e-05	5.3926007e-05	8.8446526e-05	1.0588838e-05	0.00063052325	2.216269e-06	0.000102524646	8.3774554e-05
s	0.04514359	0.0749561	0.06612989	0.17527057	0.19228806	0.2630981	0.034109317	0.020209853	0.0024061764	0.005346518	0.0029634517	0.003795257	0.00093225227	0.06411519	0.006896092	0.028886002	0.013453571
e	0.06421423	0.7447358	0.038711198	0.011595509	0.015249788	0.028310511	0.058596052	0.0016175046	0.0011255307	0.0027485478	0.0013405019	0.0014999007	0.0026140416	0.012790141	6.118205e-05	6.858602e-05	0.014721068
r	0.63733035	0.16094531	0.122889355	0.05218583	0.018678974	0.0037892063	0.00250387	0.00016497198	9.1908514e-05	0.00015585739	9.428451e-05	0.0001853318	0.0001769582	0.0002123861	6.004564e-05	0.00023235775	0.00030289908
e	0.102476224	0.35656095	0.07281883	0.011786053	0.031606168	0.12999007	0.0030050792	0.023823556	0.020438455	0.075367846	0.014918908	0.0061631617	0.0012113622	0.10082919	0.02012351	0.0036349983	0.025245609
