 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
e	0.76554376	0.044634975	0.026239635	0.079318866	0.0073769633	0.05365102	0.006102277	0.010205468	0.00027992943	0.00664705
v	0.030444138	0.10527099	0.012545029	0.2536461	0.000235418	2.5879424e-05	0.0025439854	0.01305578	0.5710416	0.011191082
ò	0.07851179	0.04240139	0.010043726	0.46562067	0.026284834	0.13618247	0.08624702	0.11854296	0.005686544	0.03047857
e	0.06338979	0.73783803	0.15247022	0.039354343	0.0031259416	8.877696e-05	0.0001776353	0.00023780635	0.00047866712	0.0028387988
n	0.04529754	0.044608947	0.17030838	0.46456555	0.064992286	0.00789153	0.021923237	0.067791075	0.10661972	0.006001713
ì	0.009471682	0.035068244	0.02693833	0.08171118	0.039522026	0.18838727	0.029480517	0.03253428	0.03725807	0.5196284
m	0.04430658	0.8030636	0.13002312	0.017601155	0.0038939847	0.00041911536	0.00011632426	0.00012396737	4.59708e-05	0.0004062711
e	0.19089878	0.07492619	0.02336624	0.15578896	0.0002097755	0.012884276	0.014443881	0.028482385	0.48485228	0.014147148
a	0.07239879	0.2935163	0.6021306	0.009866793	0.01170553	0.0068343254	0.0004909099	0.0026339225	0.00011806492	0.00030479676
n	0.0013139619	0.03064094	0.090867005	0.5915139	0.004793184	0.011374555	0.050282225	0.050963536	0.1582986	0.009952073
k	0.0043607815	0.026327299	0.014651707	0.012084823	0.020079577	0.0703466	0.015043162	0.048550896	0.05542537	0.73312986
ò	0.1259953	0.12166785	0.024302214	0.06448315	0.031333663	0.3404737	0.033358973	0.09899576	0.00962415	0.1497653
r	0.05278939	0.20552015	0.4719155	0.030552885	0.12541838	0.07875849	0.014500548	0.020399809	1.8697283e-05	0.00012605889
a	0.03626287	0.041699078	0.023949865	0.1436131	0.0034800337	0.09578188	0.1345681	0.17178306	0.26390293	0.08495914
p	0.024842277	0.11623356	0.35328358	0.025140075	0.096473	0.37578127	0.003400602	0.0038073533	0.000271343	0.00076696987
r	0.05319015	0.00863901	0.0029796015	0.30925435	0.0013114723	0.016484043	0.1559688	0.10142503	0.2977135	0.05303401
ò	0.05186759	0.048746865	0.0077289776	0.033331458	0.010287687	0.11436909	0.12694915	0.42629203	0.017562415	0.16286469
n	0.0018532336	0.014714836	0.056483958	0.05426986	0.26274258	0.1275376	0.09483065	0.37684909	0.0030565935	0.007661529
t	0.037060104	0.02010352	0.013955466	0.045614913	0.01452115	0.13738598	0.33382514	0.120018594	0.20099676	0.07651842
a	0.05750876	0.013157292	0.0025734054	0.07702784	0.0035368877	0.034720626	0.5050164	0.2570628	0.028655624	0.020740336
n	0.0010795637	0.01364865	0.037280485	0.04758421	0.06427407	0.67286265	0.13164133	0.021280894	0.0016519679	0.008696244
g	0.016992169	0.030790245	0.00984623	0.003556254	4.2620504e-05	0.0028888204	0.026227076	0.090156145	0.5346294	0.28487107
h	0.06996337	0.023373859	0.0074704634	0.04794397	0.012498872	0.09966205	0.406257	0.29316384	0.009396835	0.030269708
ì	0.0176143	0.014102167	0.008768285	0.02229716	0.0014585592	0.22221684	0.37814113	0.27130106	0.0033491526	0.060751397
z	9.738845e-05	0.000993592	0.0034990886	0.013422731	0.029109336	0.065629065	0.16495077	0.5472676	0.12649332	0.048537105
i	0.031732805	0.015854264	0.01110996	0.0076979855	0.031186925	0.059203044	0.15931252	0.09174121	0.5216008	0.0705605
n	0.0007498568	0.008260959	0.014106261	0.0059412373	0.040268034	0.81431335	0.08705534	0.015136255	0.00038063608	0.013788079
a	0.011411237	0.005199579	0.0031700144	0.006285225	0.00030787973	0.0035242813	0.06432317	0.07585109	0.5954382	0.23448929
r	0.00032379606	0.0013749795	0.0056910315	0.002115003	0.56360424	0.38266343	0.021439971	0.013107596	0.0005044783	0.009175521
t	0.006288034	0.0027322166	0.001988276	0.00159835	0.00021197143	0.0011202632	0.010472669	0.02865476	0.5344166	0.41251683
i	0.021062303	0.008525696	0.0033139356	0.0020051652	0.0045551495	0.01113111	0.05768992	0.27945098	0.06647286	0.5457929
s	0.00087610673	0.0014903597	0.0043563372	0.0050860853	0.28865254	0.14820068	0.12484259	0.13728954	0.024269098	0.26493666
t	0.0011919794	0.0019047277	0.0013187989	0.00021793297	1.33588e-05	0.00011083028	0.0013814016	0.006071085	0.73370624	0.2540836
e	0.0076205074	0.004006999	0.0013018198	0.0008095291	0.0020557481	0.002317426	0.017490832	0.12442635	0.13273048	0.70724034
s	0.00074709824	0.0013199126	0.0034250577	0.0023367906	0.1710275	0.08578289	0.089661285	0.11468613	0.041932482	0.4890809
e	0.0013601759	0.002071104	0.0013424741	0.0001658725	9.1333995e-06	8.218719e-05	0.0007572974	0.0038383035	0.7910502	0.19932322
t	0.0009783455	0.0014061216	0.006264132	0.0020016204	0.39422026	0.39595157	0.03953075	0.08300902	0.0026413756	0.07399681
t	0.005333868	0.0019418749	0.001352744	0.0004025744	0.00011190378	0.00043441376	0.0015629554	0.007872653	0.5804485	0.40053847
ò	0.010203488	0.0026864863	0.0014952797	0.0003181543	0.0047375616	0.0019142473	0.003646421	0.041033976	0.22511499	0.7088494
</S>	0.0002848331	0.0006648	0.0014432623	0.0006180317	0.048689976	0.025841106	0.038866464	0.061875947	0.10967141	0.7120442
