 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.9769686	0.012955747	0.00072169304	3.6821824e-05	0.004460773	0.00018380211	0.0046724896
o	8.123434e-05	0.7105666	0.18972269	0.08527724	2.2987679e-05	0.014316257	1.3020345e-05
n	0.055286247	0.43549788	0.042368136	0.45784763	0.0076765516	0.00079283357	0.00053078256
à	7.2586124e-07	0.0032963455	0.0017425257	0.8263479	0.0019071874	0.1646989	0.002006446
b	0.00040642262	0.08171485	0.014626374	0.87050027	0.03207523	0.00039705084	0.00027992087
b	0.027422857	0.47892553	0.48107988	0.0033926629	0.0040732576	0.0050332136	7.259005e-05
e	0.06325206	0.31791657	0.03327858	0.5618568	0.022254134	0.0014127138	2.9117182e-05
t	0.09645612	0.8422883	0.05169847	0.0014856783	0.007164415	0.00082346355	8.356689e-05
o	0.022145394	0.7104246	0.17127255	0.0012555283	0.0026266892	0.09179872	0.00047645165
a	0.0019400195	0.2664555	0.0601193	0.6438806	0.025786584	0.0017665914	5.1366707e-05
t	0.00019236424	0.058509547	0.026765151	0.11884017	0.6571584	0.13754736	0.0009870761
s	0.0025170832	0.025502149	0.010329868	0.0028624353	0.017915174	0.73631936	0.20455392
è	0.008014345	0.06657127	0.08240498	0.35982618	0.18162192	0.28488153	0.016679762
k	0.007822645	0.06285405	0.011038717	0.0424778	0.14881349	0.7167456	0.010247626
o	0.45599058	0.27160025	0.17501615	0.00025785677	0.015657961	0.041093845	0.040383417
r	0.55258644	0.17847459	0.04730188	0.050122097	0.08109986	0.08584711	0.004568021
à	0.009325606	0.027542237	0.012390296	0.0004253224	0.0012488557	0.5403873	0.4086804
s	0.0020100495	0.0017641275	0.0005586329	0.0029685437	0.02722249	0.9606129	0.004863277
i	0.3183334	0.038231347	0.019792413	0.00057255756	0.038929664	0.24523555	0.338905
t	0.026255626	0.17702608	0.035780903	0.08222951	0.28555334	0.34968895	0.04346555
è	0.036098618	0.021619588	0.009139088	0.00045632315	0.0017806367	0.554291	0.37661478
l	0.0046147057	0.0051856213	0.0018552411	0.004818839	0.02437098	0.95311165	0.006043037
i	0.91215897	0.042546913	0.007943016	2.3481882e-06	0.015155767	0.002935528	0.01925742
à	0.008709195	0.01232026	0.0038391987	0.008269652	0.030560417	0.8096462	0.12665503
s	1.0664195e-06	3.8894445e-06	4.0444193e-05	0.00040899342	0.022502664	0.968661	0.008381926
p	0.0034152167	0.028406652	0.0029372382	0.00051606284	0.024115011	0.20100205	0.7396078
r	0.48406097	0.11500696	0.031102648	0.0012993326	0.038152054	0.057178654	0.27319935
o	0.8608598	0.09535401	0.0042780847	9.964447e-05	0.005782235	0.012886908	0.020739188
</S>	0.0011827137	0.0009501635	0.0004443332	0.0012483621	0.0065980786	0.636177	0.3533993
