 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
e	0.5655684	0.010980006	0.0088851955	0.00615613	0.032686748	0.0037186032	0.17939597	0.11212163	0.037443656	0.007483666	0.01761852	0.0075721843	0.0022921755	0.0012199914	0.006857152
v	0.00032952146	0.0017751869	0.0011532842	0.17067395	0.00124161	0.82356846	7.2879166e-06	5.160765e-08	0.0001002437	3.0976553e-05	3.8186986e-06	0.00024419473	8.168679e-05	0.0007445307	4.530695e-05
ò	0.08169672	0.07900614	0.055773154	0.05293834	0.0740565	0.06480116	0.23702441	0.06921789	0.16389635	0.047295343	0.017960008	0.017013606	0.014045736	0.002785094	0.022489535
s	0.036402874	0.5333506	0.3106198	0.07318672	0.033663705	0.004846704	0.0068813986	0.0004428888	7.1642e-05	0.00028424017	1.03003995e-05	5.2386924e-05	4.949756e-06	4.3430413e-05	0.00013835286
t	0.006360104	0.055902503	0.07194238	0.4113657	0.217567	0.14849384	0.02279628	0.006310576	0.015096489	0.006578424	0.0022831047	0.0015182548	0.010963837	0.012653722	0.010167755
o	0.0116235595	0.17693713	0.114299625	0.066091485	0.11321098	0.1438925	0.071370505	0.023111805	0.16824864	0.07308506	0.0037499776	0.007692765	0.005864918	0.00022564518	0.020595457
d	0.033270407	0.18934612	0.06110131	0.442138	0.06742041	0.20351627	0.0014190907	0.00017699049	0.0003374682	0.00017608891	1.6755628e-05	0.00012325704	0.0002057373	0.00018517919	0.0005668197
e	0.13060582	0.16719574	0.031034859	0.04218488	0.06611125	0.1315987	0.099894226	0.001595087	0.121991284	0.004405275	0.005935987	0.04001162	0.0060236733	0.12869601	0.022715578
r	0.019746432	0.014824965	0.010997019	0.57056385	0.15444434	0.21301502	0.01310502	0.0019573946	0.0006351295	0.00018048476	4.1470816e-05	5.7531957e-05	0.00016901684	9.398272e-05	0.00016833992
f	0.01366748	0.024209492	0.018364422	0.034553353	0.061006784	0.056355234	0.07575395	0.03636987	0.09263754	0.017964365	0.11983976	0.003676728	0.003383564	0.037645645	0.40457186
ò	0.01179809	0.02866023	0.015015655	0.010549228	0.031479612	0.02105549	0.1623904	0.10071584	0.3086705	0.14626932	0.07469224	0.014146534	0.009332457	0.00086719694	0.0643573
