 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.6172671	0.00045834112	0.00051262963	0.0071923537	0.0002515305	0.008528767	0.035643533	0.12617925	0.044927526	0.022108885	0.00057853333	0.00012480082	0.0005139599	0.025708083	0.023714155	0.040728558	0.0056377407	0.0046660374	0.00024246729	0.030048916	0.00036786482	0.0045990297
m	3.5724435e-05	0.1046412	0.7300912	0.12425632	0.040400486	0.00049647165	2.7355984e-06	1.6861538e-08	1.5855122e-08	7.2466264e-08	1.4680824e-05	5.4217303e-08	1.3406446e-08	2.4710065e-08	1.1269567e-08	3.0957663e-09	5.700207e-07	4.0879026e-08	3.0700176e-05	2.4613626e-05	3.4704435e-06	1.4671705e-06
ì	0.038513362	0.018427601	0.3440352	0.02835408	0.07291433	0.07346014	0.051173616	0.07738696	0.06324862	0.052377995	0.06687658	0.008580536	0.00011194102	0.010925364	0.0065918732	0.0027772747	0.0033545627	0.016031144	0.0065215984	0.008525752	0.014548354	0.035263136
s	0.010938324	0.36779496	0.33301452	0.11471713	0.15784848	0.0069665513	0.0075849355	0.00031196003	0.00012565643	0.0001261042	0.00011537063	3.1360825e-05	1.690368e-06	8.572158e-06	1.5726358e-06	5.1887133e-07	1.2780391e-06	3.6802737e-06	7.3653706e-07	8.7753364e-07	1.2416589e-05	0.00039323245
e	0.01828137	0.038298164	0.29223076	0.13037635	0.22333318	0.13009441	0.06576311	0.018494561	0.021301711	0.02741281	0.016057493	0.0033831066	4.530794e-06	0.0009257697	0.00037344577	0.00031683038	0.0005817249	0.0013122658	0.00016636566	0.0010254072	0.0039532445	0.0063134567
g	0.06314571	0.1924777	0.07449475	0.6075804	0.03229221	0.023698766	0.0049857446	0.00019475937	0.00012971148	0.0002230351	9.111784e-05	1.1437127e-05	6.7748715e-08	2.1788697e-05	9.70524e-06	7.982529e-06	2.165725e-05	4.6418718e-05	6.614897e-06	0.00016983715	6.957259e-05	0.00032104927
a	0.024828462	0.010579183	0.78454465	0.0537041	0.021421222	0.044385668	0.0063995454	0.0024272117	0.0023948317	0.0020439522	0.0017077852	0.00015591242	9.1200425e-05	0.0013021934	0.00028872932	0.00023516492	0.0006968557	0.0009495004	0.0026083451	0.0010476618	0.033207294	0.0049806046
p	0.02586527	0.06511675	0.16373184	0.6104422	0.050527554	0.058066193	0.01998591	0.003620529	0.0007499575	0.0006106148	0.00016768943	2.8108645e-05	1.7081287e-07	6.09937e-05	1.4545669e-05	1.7376276e-05	2.0611002e-05	4.989459e-05	7.791663e-06	8.469235e-05	7.3664e-05	0.0007575989
ù	0.018907418	0.054519046	0.36979413	0.029115992	0.043416575	0.03133505	0.019098954	0.023200022	0.024763225	0.01900896	0.008776177	0.00233002	0.0060274065	0.00834579	0.0035802862	0.0028006504	0.0016500216	0.004887631	0.0043926747	0.0032930374	0.07894431	0.24181263
m	0.011518067	0.12314072	0.31603974	0.21881133	0.23053594	0.035615843	0.056236167	0.0036224837	0.0010954305	0.0009264643	0.0014573926	0.00041961178	2.5131783e-06	0.000119733355	2.9875502e-05	6.0144102e-06	2.6932645e-05	0.00022484096	2.4060466e-05	1.5678961e-05	1.1706983e-05	0.000119597265
