 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
m	0.94938433	0.04404067	0.0004667227	1.9053847e-06	0.00039359063	5.6879806e-05	0.0009137731	0.0019363366	1.7059426e-06	0.0005186384	9.297828e-05	0.0001580976	4.6203415e-05	0.001410843	0.00047197758	4.833338e-05	5.7007153e-05
ò	3.567886e-05	1.1682497e-05	3.020322e-05	6.7747233e-06	1.510086e-06	1.0673886e-06	1.8984323e-06	6.2070667e-06	1.570345e-05	3.1939344e-05	0.00030135232	0.00015050598	4.317224e-05	0.000118556614	0.0010571629	0.8890582	0.109128386
t	0.029354075	0.029915554	0.00037096004	8.354513e-06	0.00024281458	5.8194695e-05	0.0016999296	0.0028614916	1.064685e-05	0.0022997523	0.012576344	0.0016709975	0.0014636508	0.015749985	0.054446537	0.17765053	0.6696202
t	3.4951693e-06	9.993274e-06	2.0723682e-08	4.203643e-09	1.5408231e-08	3.325078e-08	1.6967952e-07	1.4681683e-07	5.9996964e-08	1.8265412e-07	8.0758895e-05	1.8729797e-05	3.457421e-05	0.0005606783	0.016291691	0.9759329	0.0070665334
e	0.024668537	0.014990833	6.684851e-05	3.5011733e-05	2.3654047e-05	0.0001639222	0.00041995491	0.0002534085	0.001999102	0.002912725	0.4471557	0.24650066	0.11616465	0.03872057	0.01537917	0.040242102	0.050303206
j	0.03731057	0.0024751525	7.5152644e-07	1.36102285e-08	1.3098901e-07	8.18254e-08	1.2643469e-06	1.300343e-06	6.30727e-08	4.5018073e-06	0.00048413832	0.00031521512	0.00013792705	0.0054648183	0.043662615	0.61604786	0.2940936
è	0.0051311483	0.0046337717	0.004722624	0.055147763	0.012349078	0.10485455	0.03710117	0.026888018	0.6561181	0.030181069	0.035624675	0.0098174205	0.012670222	0.00029976713	4.6189823e-05	0.0033270868	0.001087303
n	0.003910361	0.0053367056	2.1326492e-05	1.7370736e-07	3.9663105e-06	6.3134456e-07	3.0582138e-05	7.0330294e-05	1.6875647e-07	0.00017503131	0.0012914956	0.00038465142	0.00023868155	0.00374715	0.035929512	0.15325816	0.7956011
n	0.00035205492	0.00046617974	6.5836923e-07	9.238782e-08	3.2303953e-07	1.0640474e-06	1.7837183e-05	2.2972456e-05	1.4249945e-05	3.4070123e-05	0.0074572936	0.00049679336	0.0032503463	0.0023145888	0.018597145	0.9588194	0.008154994
o	0.06851659	0.013969252	0.0022837666	0.0036880749	0.0009843832	0.007955581	0.013950963	0.008863066	0.25294507	0.03291985	0.32103848	0.0948594	0.12694773	0.0034525672	0.009407083	0.029431188	0.008786995
m	0.5575603	0.08068415	0.0002564095	9.46349e-06	0.00025280018	0.00024259329	0.0057502086	0.0038893758	0.00027343605	0.0013385002	0.01920346	0.0022345395	0.0084701	0.013435288	0.051707383	0.21075153	0.043940417
e	0.005889505	0.009213396	0.0077657974	0.08514588	0.062706225	0.11991145	0.08475105	0.17881356	0.25337696	0.015468893	0.027019516	0.0016084375	0.006464831	0.0016850638	0.001056853	0.13621496	0.002907661
v	0.029611569	0.007884446	3.8694554e-05	2.3646817e-06	8.4916355e-05	6.165965e-05	0.0015347943	0.001409017	6.647824e-05	0.00023470608	0.007494903	0.0002664702	0.0025629608	0.0029013306	0.03365214	0.883709	0.028484635
è	0.062368285	0.019394822	0.017795073	0.068087265	0.080593094	0.17493638	0.1411498	0.08890906	0.09027018	0.06988555	0.049306218	0.013987252	0.025074998	0.0027088576	0.0069658267	0.06762643	0.020940928
k	0.00037974905	0.0012898525	0.0013845285	0.00022697853	0.000991368	0.00024578243	0.0026588906	0.00322118	0.00018747333	0.004332118	0.026761245	0.002055726	0.0036114347	0.0142153585	0.07577159	0.32904622	0.5336205
k	0.0011253472	0.011800963	4.8221307e-05	4.414766e-06	5.195938e-05	4.5499586e-05	0.0016980215	0.0030073104	0.00016725094	0.0021444901	0.124640405	0.00436526	0.042720474	0.03068166	0.06644978	0.69444126	0.016607694
i	0.13712692	0.015319146	0.0021037057	0.005731568	0.0021750098	0.01178021	0.02688039	0.020351417	0.2650004	0.014139178	0.25659943	0.022514032	0.122682095	0.006721347	0.05377975	0.034561496	0.0025339634
a	0.49522686	0.08246687	0.0047939625	0.0024766913	0.012695162	0.028302528	0.052448813	0.03054518	0.07524279	0.014062438	0.053879004	0.012091237	0.0314776	0.014573408	0.01596781	0.066927105	0.006822454
