 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.6241262	0.3487378	0.010556671	0.0040898575	0.0036747984	0.00095140055	0.00019782943	1.2145642e-05	2.668644e-06	2.8693976e-06	1.2158691e-05	4.782455e-06	5.939923e-05	1.0144943e-06	0.0068424353	8.476733e-05	0.0006431025
ò	8.2588784e-05	6.50788e-06	1.0396727e-05	3.161447e-06	9.275816e-06	1.2924112e-05	9.723948e-06	3.8412168e-06	1.0711971e-05	1.8030905e-05	2.8000802e-06	1.8963383e-05	1.171929e-05	4.943602e-06	7.3201925e-05	0.97949034	0.020230947
p	0.0021041238	0.00013319211	0.0027000897	0.0022266586	0.009229891	0.00047600092	2.2206328e-05	6.7759006e-06	1.0842277e-06	4.4881017e-06	6.7654205e-06	4.8561424e-06	1.0350823e-05	1.074736e-06	0.0008017225	0.044473846	0.9377969
o	0.07935498	0.0004918338	0.0004899532	0.00090013887	0.004849885	0.00069391006	5.77364e-05	6.6497494e-05	4.69335e-05	0.00016134215	0.00014725154	1.13916e-05	0.00043768136	4.5876004e-06	0.00053408113	0.9041133	0.007638633
G	0.06025214	0.00023320773	0.0011501373	0.0020471117	0.024891999	0.0003703178	1.2952891e-05	2.9268606e-06	1.3425458e-06	5.726226e-06	6.737023e-06	1.4292389e-06	2.94659e-05	4.2501966e-07	0.0056695594	0.17865302	0.72667146
i	0.2417342	0.35317206	0.16929458	0.06628897	0.013966232	0.04038823	0.022751756	0.0067722173	0.00323608	0.009847907	0.0044059525	0.005557252	0.0028337417	0.00093194615	0.001219367	0.03325288	0.024346616
o	0.57239294	0.004999878	0.16637279	0.07959699	0.09700349	0.004117418	0.00030203228	3.6887145e-06	1.1635083e-06	1.118335e-05	4.1392727e-06	1.7714865e-05	3.297459e-05	2.2887754e-07	0.008953709	0.0019934967	0.064196214
v	0.0005847514	0.00013480378	0.0061598564	0.009214038	0.03923996	0.002370625	0.00012290153	9.011179e-05	1.2305052e-05	5.581664e-05	0.00011803667	3.0480664e-05	0.00022214832	9.846825e-07	0.0029161328	0.23435141	0.7043756
à	0.062295675	0.08358843	0.0767761	0.04013311	0.013238175	0.019821603	0.019840822	0.0052773	0.0025777493	0.0069767036	0.0037186965	0.004716309	0.0018842113	0.0007815113	0.0031111494	0.3853723	0.26989013
n	0.0006185782	0.00016684983	0.0018945595	0.0012762083	0.0029493906	0.0011322587	0.00011797376	4.675291e-05	2.210086e-05	7.230226e-05	6.078998e-05	0.00013169424	0.00016755542	5.5878634e-05	0.018814778	0.4256877	0.54678464
n	0.105482765	0.0021670754	0.010906675	0.021678496	0.11660177	0.008443178	0.00024348545	0.0004758461	0.00020066804	0.00026049273	0.0005939925	4.181765e-05	0.0013787203	0.00011410704	0.0013265	0.7127302	0.017354181
i	0.5999574	0.2007008	0.06908832	0.027169142	0.03249582	0.014005362	0.008620547	0.0012403984	0.0021969546	0.0021794431	0.0009008509	0.0006904565	0.0007776849	0.005059867	0.00032146543	0.031978033	0.00261753
j	0.05380483	0.0032503624	0.22577883	0.2516535	0.20204993	0.035135232	0.0027894177	0.00020599648	4.422514e-05	0.0002513564	0.00021455053	0.0005927462	0.0012966443	3.58427e-05	0.015194329	0.02701496	0.18068734
ù	0.0064209867	0.0012774796	0.0029215694	0.00076643476	0.00018171786	0.00037581066	5.6270273e-05	0.00015439	1.6073223e-05	0.000113156406	6.936044e-05	0.00014889982	9.2679635e-05	1.500519e-06	0.0011233462	0.98462313	0.0016573686
r	0.00030181356	0.00045702644	0.0029489673	0.004914667	0.013018311	0.010446958	0.0036238323	0.00075538317	0.00032997006	0.001151154	0.0012295223	0.0035440614	0.005554768	0.00051635515	0.31545788	0.15911855	0.47663078
i	0.27255437	0.016280709	0.09452652	0.10224167	0.22454	0.038116377	0.0020086723	0.0009628349	0.00036110356	0.00055461645	0.0006931545	0.00025073433	0.0017191779	0.00038021925	0.0031839043	0.22812136	0.013504655
s	0.008598776	0.005601497	0.17901942	0.2621561	0.17238556	0.08614737	0.011325375	0.0027190947	0.0004051464	0.0015662201	0.0029737046	0.0023618632	0.0080129765	0.000415403	0.011543187	0.050899617	0.19386865
