 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.94157475	0.05591306	0.00041613096	0.00079464196	0.00032848658	2.3409944e-05	1.6843502e-05	4.206715e-07	2.0857426e-07	1.9288677e-07	8.7476616e-07	5.2392676e-07	4.774429e-06	8.230109e-08	0.0008436394	8.991061e-06	7.297766e-05
ò	0.00034401382	8.974124e-06	3.4152472e-05	4.332811e-05	1.4512185e-05	1.02467775e-05	1.5601407e-05	1.6775964e-05	1.750597e-05	3.667067e-05	5.5244227e-06	4.0303243e-05	2.512989e-05	4.4811886e-06	0.00013193354	0.9728486	0.02640224
t	0.047508407	8.857397e-05	0.0017266494	0.0026127582	0.00018635698	0.00037520594	0.00063107396	6.1859696e-06	1.6000434e-06	5.7282496e-06	7.3000533e-06	6.119431e-06	1.3873085e-05	1.0513475e-06	0.0011988459	0.041803733	0.9038265
t	0.0009526733	0.001555298	0.0015082381	0.00032054386	1.3788227e-05	0.00032236052	0.0039187376	1.0643777e-05	6.77296e-05	0.00014723875	0.0001730643	8.132208e-06	0.0011102697	8.98636e-06	0.00054311927	0.98229885	0.007040333
e	0.112012975	0.83380157	0.029243162	0.0042886254	0.00041199967	0.0014125322	0.007849486	0.00018723267	0.0007551048	0.0008552461	0.0011949129	1.7240089e-05	0.0005035343	0.0024535703	0.00011726065	0.0045297393	0.00036574848
o	0.759	0.0035461413	0.0043498003	0.0016496452	8.104701e-05	6.730679e-05	0.0002657177	1.271715e-06	3.5269636e-06	1.1736414e-05	7.505133e-06	2.2277611e-06	3.317204e-05	2.0391876e-06	0.002890089	0.1395811	0.08850773
G	0.00091146625	0.00019210142	0.0006740102	0.00019613198	5.7061957e-06	8.325264e-05	0.0013197681	3.3527879e-06	8.837827e-06	1.7428083e-05	4.2572497e-05	8.886597e-07	8.630741e-05	1.710253e-06	0.0030390264	0.7364755	0.25694197
i	0.13987248	0.17109759	0.1036741	0.07863076	0.24593017	0.055210598	0.025642117	0.017932685	0.012377534	0.026575685	0.0090550035	0.020372942	0.004821225	0.0052592964	0.00311673	0.02104368	0.05938742
u	0.7319428	0.004173856	0.18095097	0.05391007	0.008421918	0.0026760066	0.002123568	3.2511475e-06	2.6487664e-06	1.1267068e-05	5.5061855e-06	1.8752005e-05	4.613774e-05	4.0147518e-07	0.0041275723	0.00083493086	0.01075042
v	0.00044726173	7.672184e-05	0.0035852669	0.0035656858	0.00023032284	0.0037143007	0.007891744	0.00010062223	3.2255062e-05	7.867348e-05	0.00025186333	4.2019616e-05	0.0003960398	6.903401e-07	0.0041762595	0.3566482	0.61876214
à	0.0924272	0.04773094	0.032681767	0.026796198	0.061438564	0.016403515	0.0075195185	0.00501144	0.0023934941	0.004769838	0.0026554249	0.0036235524	0.001218564	0.0005860618	0.0019308184	0.49506557	0.19774748
n	0.0011866207	8.2120336e-05	0.0011121477	0.0027623102	0.00047619233	0.0005848109	0.00069913914	7.7226694e-05	4.001409e-05	0.0001154231	7.580041e-05	0.00024529936	0.00033362667	4.9204184e-05	0.02659091	0.43814415	0.527425
n	0.010286538	0.005767834	0.05613657	0.025348054	0.0006290202	0.033557285	0.06929634	0.00040708942	0.00033184962	0.00046002335	0.0009428976	0.00011696774	0.0029313331	0.0001739918	0.0030674965	0.7647077	0.025839003
i	0.56374425	0.17891927	0.08252279	0.045981195	0.01626239	0.018207973	0.012981877	0.0026211964	0.0028460799	0.0032714831	0.0012600194	0.0011623605	0.0010630633	0.008566562	0.00057126995	0.056621224	0.0033969819
ì	0.08349017	0.004985699	0.2790056	0.18548048	0.052450757	0.0821526	0.077434435	0.0004171637	0.00015181427	0.00048456466	0.00051288016	0.0011533482	0.0026328196	0.0001051503	0.015175333	0.022797195	0.19156992
r	0.00027973502	8.0575366e-05	0.00032156997	0.0040265466	0.0002856307	0.0014480009	0.0044154106	0.00052473886	0.00043640044	0.0007530245	0.0007125306	0.0012774627	0.004603204	0.0009295583	0.14439867	0.32787368	0.50763327
t	0.002850396	0.00366553	0.021322254	0.010622763	0.00022935795	0.023386858	0.04569733	0.00018263806	0.00013332859	0.00031961044	0.0011759134	3.236818e-05	0.0018696928	1.2784301e-05	0.004927803	0.8756705	0.007900879
e	0.5685884	0.103038445	0.08169807	0.066051506	0.016815115	0.028048232	0.021373307	0.0032637443	0.0039311503	0.0051295366	0.0019379026	0.0019742434	0.0022090496	0.014298467	0.0016686983	0.071980946	0.007993208
è	0.06436578	0.012905737	0.2043384	0.2635006	0.1056131	0.12421416	0.11643757	0.00094981736	0.00033032527	0.0009165762	0.0014089999	0.0018265909	0.00533506	0.00023341963	0.0092614	0.014303944	0.07405854
s	7.059249e-05	5.571256e-05	0.00026341708	0.0040037963	0.00032562387	0.0027243448	0.008880172	0.00096095685	0.00085141015	0.0014597081	0.0016780264	0.002551556	0.011711486	0.00077805744	0.11942013	0.35407117	0.4901939
s	0.0039931503	0.004431639	0.035128754	0.042700306	0.00073216564	0.07944688	0.20954973	0.00029960685	0.00021506812	0.0005681452	0.0021718584	8.659545e-05	0.008407314	4.0127667e-05	0.011272612	0.59001803	0.010937967
u	0.5730255	0.059215054	0.121435784	0.13521448	0.019021982	0.037509337	0.026043708	0.00073753734	0.00071027264	0.0011023083	0.00062334817	0.0007852609	0.0017362826	0.003107509	0.0043391627	0.011697988	0.0036944435
t	0.02446143	0.01755524	0.13366976	0.25407973	0.11608264	0.1808832	0.18696566	0.0031922131	0.0014088977	0.00363723	0.005567587	0.0053397375	0.018638626	0.00091996865	0.009550159	0.008424265	0.029623678
o	0.008518075	0.0010178946	0.002682744	0.0021996212	0.0015056517	0.001503688	0.00025248417	5.7805744e-05	1.9822612e-05	8.9422494e-05	4.394225e-05	0.0002312898	0.000117186704	6.0666156e-07	0.00582027	0.96925956	0.006679871
