 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
n	0.6763216	0.05365271	0.02163283	0.018346101	0.08255514	0.08881716	0.045172747	0.008666639	0.00038237032	0.00012071025	0.004331966
d	0.010396864	0.9504519	0.008638131	0.0015171927	0.0022984776	2.1292024e-06	3.144491e-05	2.6464686e-06	0.000625805	0.022026604	0.0040087113
ì	0.06922525	0.05862433	0.08384478	0.044576872	0.16000679	0.082963474	0.12841433	0.003391692	0.32809266	0.031845495	0.00901436
s	0.06543718	0.24600829	0.52496356	0.061343767	0.09152371	0.00093152426	0.0022081533	1.1726216e-05	0.001056034	0.0008697849	0.00564625
o	0.10281083	0.14128767	0.13578953	0.24247697	0.13565104	0.028899433	0.021546623	0.0018616351	0.07311149	0.077687286	0.03887746
n	0.19121051	0.44504076	0.045645762	0.303344	0.013445745	0.0007632528	0.00031941728	1.2785662e-05	5.9216283e-05	1.5296218e-05	0.00014324691
t	0.006265146	0.01709072	0.015853753	0.01655953	0.04531115	0.030753242	0.008983072	0.002826426	0.23254928	0.4883959	0.13541172
a	0.024896434	0.0513648	0.0888993	0.09472369	0.2658216	0.26887026	0.1077897	0.006322032	0.062015086	0.0043792855	0.02491784
o	0.09023072	0.41882044	0.15280761	0.29369852	0.036265682	0.0055138078	0.00062997674	3.081251e-05	0.00063986453	0.00016495658	0.001197581
n	0.0094997715	0.1060842	0.039284915	0.3315942	0.33981696	0.018931806	0.004506188	0.0011181394	0.04981839	0.09172765	0.0076178345
a	0.019786827	0.006151341	0.009765297	0.015882622	0.024508934	0.412912	0.035876434	0.010964273	0.12971137	0.038579907	0.29586095
d	0.03048925	0.18285857	0.08226663	0.5582744	0.13192356	0.01236396	0.00072198233	7.937584e-05	0.000317033	0.00011250402	0.0005926686
e	0.037823245	0.033905644	0.0047574067	0.013895064	0.021630984	0.0769981	0.0061688554	0.007673478	0.2642709	0.3243804	0.20849599
r	0.026727164	0.025131347	0.03138924	0.52560943	0.31672183	0.066221565	0.0047910935	0.00052833406	0.0017659243	0.0004484819	0.00066555914
f	0.021644395	0.006441705	0.0010685256	0.019191438	0.007674017	0.23387262	0.003261566	0.005274954	0.077748604	0.097508095	0.526314
