 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.101080135	0.0065160086	0.019650625	0.061606262	0.24172445	0.006753273	0.0003407897	0.09808689	0.20993795	0.09707951	0.050708443	0.0015796369	0.004978758	0.08597926	0.0010202521	0.012957847
k	0.014724189	0.05516524	0.8831596	0.0027611647	0.0006195445	0.0058210287	0.015472086	1.4648968e-05	2.433078e-06	3.2587242e-05	1.6449556e-05	0.009415271	0.008770458	0.0018580363	0.0018159272	0.00035139793
è	0.1206386	0.100002	0.047409866	0.116194725	0.04958071	0.17943218	0.05253673	0.12776242	0.08876419	0.022760643	0.014923706	0.015506714	0.008841878	0.005306984	0.011605289	0.038733367
c	0.02331684	0.8529841	0.07039397	0.028513694	0.0014094056	0.021216998	0.0019545201	2.9906066e-06	3.4575182e-06	1.1037795e-05	4.777363e-06	5.325502e-05	8.933157e-06	4.3907056e-07	3.6191173e-06	0.00012194044
c	0.24895272	0.0506808	0.1415789	0.17429113	0.05218046	0.04704674	0.003778884	0.096517384	0.06944011	0.028918153	0.0017516378	0.008690875	0.042828124	0.0045471694	0.026065454	0.002731505
i	0.14513323	0.047820345	0.04932266	0.24079439	0.012399502	0.4271601	0.06972194	0.0008842753	0.00022257026	0.0016440165	0.00022628684	0.0033246726	0.0011621501	4.779524e-05	9.604276e-05	4.003761e-05
a	0.14966787	0.55031544	0.12791947	0.029818978	0.0072129793	0.06991376	0.056836534	3.6609927e-05	2.2671216e-05	0.0015983842	0.0005635756	0.0037713975	0.0004398618	0.00010339494	0.0012620919	0.0005169254
a	0.02062148	0.082326	0.19098955	0.43049684	0.0631952	0.16909298	0.020225713	0.002456221	0.0008046874	0.003973009	0.0012680432	0.0036455407	0.0024083056	0.0012941819	0.0064768954	0.00072525436
r	0.007859041	0.02655969	0.07008095	0.09557532	0.21460667	0.23993205	0.2099301	0.04714926	0.016922157	0.014577352	0.022934467	0.01694634	0.0029018864	0.007739183	0.0023904154	0.003895176
è	0.004047732	0.012572391	0.0030823268	0.0021227244	0.025169555	0.013592117	0.02628137	0.28517714	0.31342947	0.013288383	0.036246885	0.012920115	0.001762022	0.03161766	0.023545396	0.19514468
t	0.020770326	0.33704263	0.040237363	0.029343266	0.02973249	0.3472724	0.16788849	6.775236e-05	9.708946e-05	0.006338242	0.0008357249	0.017757673	0.0023523543	0.00011284206	1.6570431e-05	0.0001348324
i	0.008093869	0.074956395	0.024291836	0.033700667	0.0067196786	0.44592836	0.27095795	0.011640138	0.0009840939	0.009301153	0.005326182	0.05180709	0.009241427	0.0024318388	0.03227814	0.0123411715
e	0.027043438	0.099075906	0.16257025	0.06606956	0.35391548	0.1561188	0.12068799	0.003951868	0.00076605345	0.0022597716	0.002541511	0.002781554	0.00039698882	0.0013575507	0.00021892297	0.00024433035
s	0.0017625331	0.033991832	0.0690945	0.04691045	0.015356961	0.34609807	0.38320488	0.0057390626	0.00088274904	0.010837711	0.010092667	0.0587406	0.01063912	0.0035479073	0.0024287223	0.0006723178
ò	0.00050639233	0.028073894	0.0024949096	0.00051434035	0.0028626386	0.029374171	0.14823961	0.075513974	0.019216858	0.021172136	0.08200299	0.12920693	0.01414509	0.10363282	0.122598566	0.22044468
