 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.098135136	0.071352154	0.2470676	0.30453646	0.1926724	0.014430663	0.040841237	0.004726373	0.026237942
a	0.88764477	0.004770366	6.322228e-05	4.982266e-05	4.3096065e-06	7.703706e-05	0.0022596742	0.06170149	0.043429296
t	0.8721762	0.016273912	0.0004942878	3.0249932e-05	9.761092e-05	0.0045362026	0.023221562	0.0051293964	0.078040645
r	0.014153936	0.0049820235	0.0036974915	0.00079401187	0.003783542	0.019103851	0.033828236	0.009238702	0.9104182
a	0.1896922	0.72470325	0.061312307	0.0013213783	0.0014808596	0.0059731877	0.003932558	9.611219e-05	0.01148817
v	0.6240547	0.02409279	0.002923212	0.00021301804	0.00041302698	0.0059529142	0.012722025	0.007110868	0.3225174
ù	0.23234642	0.006607979	0.012552508	0.034878004	0.008002395	0.0029277126	0.01488193	0.48992246	0.19788064
d	0.042546548	0.74327147	0.19783632	0.0017085307	0.0068625007	0.005228787	0.00036832134	0.0001637256	0.0020137902
i	0.06173902	0.077488095	0.0650821	0.0040203873	0.030217923	0.013037142	0.06333203	0.59323716	0.0918461
a	0.06728067	0.55006135	0.21418624	0.007140402	0.11673329	0.021193752	0.01703203	0.00064754946	0.005724759
p	0.008902736	0.1282784	0.07490414	0.00018912478	0.013745803	0.4799585	0.03938462	0.24053603	0.01410061
l	0.027172528	0.0063134017	0.018006502	0.013771764	0.025142074	0.038912755	0.057331078	0.56565833	0.24769163
è	0.104311146	0.042282272	0.08395564	0.037712216	0.043793358	0.43465465	0.1294778	0.0076398165	0.11617312
o	0.015864952	0.04682315	0.12556818	0.0190402	0.20605674	0.5219586	0.06151193	0.00035974116	0.002816518
n	0.005935073	0.06349267	0.077076755	0.0008401723	0.027725186	0.31314003	0.02490342	0.47365686	0.0132297585
ò	0.0037843226	0.00021353475	0.0011991615	0.004719924	0.012291039	0.062373836	0.024238335	0.48713347	0.40404642
r	0.00044966198	0.020347366	0.2758878	0.21643984	0.31577343	0.11605537	0.051523603	0.00059000513	0.0029328915
r	0.03869903	0.013493294	0.0654547	0.0081201745	0.05103473	0.011615573	0.069719136	0.64525455	0.09660877
i	0.6473456	0.028502831	0.015013927	0.0014989717	0.007172829	0.033554308	0.21804567	0.038455117	0.010410813
a	0.0010324764	0.0042402158	0.06915384	0.019600166	0.37373003	0.47794393	0.037339974	0.004327415	0.012631932
è	0.00013118275	0.007521125	0.042956617	0.0017965216	0.03048036	0.6500003	0.022106005	0.23309393	0.0119140465
r	1.03144175e-05	0.001457469	0.021156628	0.0019888917	0.0075891893	0.73159194	0.17752762	0.040014	0.018663885
k	0.0039948192	0.042133607	0.122819185	0.014505745	0.1295997	0.040450383	0.030847512	0.4419103	0.17373875
u	0.19696175	0.016060226	0.04128838	0.018344697	0.09660947	0.06998778	0.44185174	0.05496742	0.0639286
t	0.0007020514	0.013677601	0.13053703	0.080284484	0.21023676	0.4425088	0.055261135	0.025425686	0.04136654
t	0.04312173	0.0002018327	0.00057318225	0.004864356	0.03030255	0.0103686415	0.019057602	0.77650064	0.11500948
e	0.20486087	0.040450003	0.018479554	0.0024871542	0.009767166	0.04402479	0.41369322	0.15946047	0.10677676
g	0.00029247868	0.0014010046	0.03672446	0.0758048	0.24646503	0.2403235	0.1555478	0.049275406	0.19416551
r	0.04387709	0.00056273345	0.0014487813	0.007972563	0.042236697	0.00709643	0.02145871	0.76263374	0.11271337
a	0.08365061	0.15276653	0.06118405	0.0071043298	0.016048389	0.018091913	0.28183916	0.24851164	0.1308034
m	0.00023377521	0.0012745283	0.025225027	0.07618497	0.14282109	0.15178584	0.15311868	0.08864133	0.3607147
m	0.061681237	0.0005857585	0.0017081647	0.0058562695	0.029923927	0.009075347	0.044847123	0.74232495	0.103997245
è	0.07211512	0.25652722	0.17222087	0.02133467	0.0472403	0.0242333	0.2589125	0.09430933	0.053106602
n	4.358755e-05	9.980173e-05	0.0022926198	0.018843826	0.019106667	0.07097696	0.11962003	0.4608745	0.308142
a	0.019140018	0.00063170126	0.007552058	0.19486034	0.053863015	0.003326355	0.05803314	0.6071708	0.0554226
s	0.0008542305	0.00024780902	0.008172034	0.12039644	0.18901077	0.19585901	0.14103618	0.022427749	0.32199576
i	0.00086251646	0.0014783066	0.0036714165	0.0054022768	0.018923804	0.0077682436	0.0038542056	0.86198074	0.09605847
n	3.4095632e-05	0.0027051517	0.09060576	0.3569289	0.20561644	0.03641173	0.09722359	0.046499502	0.16397479
ì	0.00027791067	0.0012615076	0.0018450897	0.0034113615	0.016858248	0.0014798357	0.0016157555	0.84334993	0.1299002
t	4.1346524e-05	0.006362641	0.057813488	0.51042324	0.08153958	0.032496154	0.118400775	0.102247156	0.09067572
t	0.007934631	0.0018240159	0.022587001	0.39276427	0.052808978	0.002296095	0.083165124	0.33990005	0.09671984
a	0.08297364	0.24358578	0.20322989	0.26450923	0.014587627	0.00058604375	0.085377745	0.09545509	0.009694964
</S>	0.00018812333	0.00030014326	0.003824654	0.013378381	0.013694386	0.053585786	0.064877614	0.36718482	0.48296615
