 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.97652143	0.0037869532	0.0067432006	4.0783663e-05	0.00016605896	0.0013464689	0.011395165
m	0.002863313	0.41453606	0.12728518	0.1697093	0.047602568	0.23102956	0.006974034
à	0.09449985	0.040606726	0.020784328	0.05453353	0.765012	0.015267167	0.009296421
k	0.10909798	0.50974643	0.12836483	0.2512388	0.0011038589	7.180827e-05	0.00037617612
i	0.5376144	0.1489894	0.14051908	0.030241778	0.13232227	0.0071952078	0.0031178626
n	0.5947236	0.30290952	0.09129323	0.010516128	0.00027213217	3.7987455e-05	0.0002473852
a	0.010170028	0.09181836	0.041842725	0.25043377	0.54728985	0.029545298	0.028899949
t	0.14709885	0.5761941	0.2447228	0.028391927	0.003106138	8.284867e-05	0.00040341172
è	0.00890877	0.012985107	0.00461848	0.1320919	0.5101886	0.13982368	0.1913835
l	0.066951506	0.3818671	0.31384882	0.23454219	0.0024139103	5.4531803e-05	0.00032180222
i	0.5811502	0.061194304	0.1295762	0.007145767	0.11392358	0.07600781	0.031002123
s	0.14561571	0.34314564	0.34253094	0.14782894	0.020080961	0.00021219726	0.00058563286
t	0.01597427	0.031022057	0.016384566	0.405696	0.35508823	0.109895825	0.06593903
i	0.0019673489	0.020211676	0.008202448	0.19342737	0.75684035	0.0050199213	0.014330932
a	0.017101774	0.08642603	0.12942861	0.6880027	0.07634071	0.00035127124	0.002348967
m	0.000595847	0.01238235	0.025579998	0.4082752	0.26805502	0.2595566	0.025555067
m	0.28507543	0.023626786	0.010571514	0.0021714575	0.07066996	0.56149834	0.04638653
è	0.02729614	0.09096007	0.02145662	0.16220675	0.59978086	0.015953511	0.08234608
n	0.0013171285	0.028947327	0.076832704	0.66495633	0.20801885	0.011977887	0.007949819
i	0.710637	0.06288665	0.051885646	0.0016832111	0.102368385	0.026997402	0.043541837
a	0.014586544	0.029455094	0.055870418	0.68963164	0.1714573	0.0020674954	0.036931474
t	1.7858763e-05	0.00063370843	0.0012194589	0.102134034	0.030935202	0.80554783	0.059511963
t	0.016029611	0.009290043	0.004692507	0.059070427	0.028266532	0.4294505	0.45320034
o	0.045975976	0.045684673	0.017939579	0.09115632	0.17307481	0.117538214	0.5086304
m	0.03800342	0.002972146	0.007268098	0.11978458	0.04611325	0.2575734	0.5282851
e	0.07449164	0.016899772	0.0037068748	0.0027677899	0.021632683	0.8281002	0.05240098
k	0.10148144	0.018812897	0.036228657	0.4035279	0.11147613	0.007979568	0.32049343
k	0.016084472	0.0057851057	0.0011739758	0.00087780016	0.0048914254	0.93221277	0.038974427
à	0.13377625	0.034399055	0.009657584	0.0359705	0.019415237	0.23896335	0.527818
n	0.0046798624	0.0019078293	0.0029116238	0.09259287	0.018556591	0.38885105	0.49050015
i	0.5523238	0.049088188	0.076440446	0.0018823339	0.012746315	0.19522312	0.11229575
k	0.01767873	0.023324177	0.022826795	0.36096266	0.09228107	0.011942905	0.47098365
o	0.099055745	0.008035433	0.006555443	0.0002671389	0.0063136546	0.85295254	0.026820062
</S>	0.02016061	0.0022631553	0.003976722	0.059621453	0.021263937	0.13694853	0.75576556
