 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.9295316	0.047306795	0.017396202	0.0009668355	0.0013496521	0.0021179698	0.00014356144	0.0011873292
ò	0.017668935	0.0045335814	0.00021849672	0.00012327418	0.0007441545	0.0004558212	0.31457648	0.66167927
t	0.07175365	0.015506639	1.3949453e-05	0.0003155163	0.0002233499	0.0016822739	0.01631776	0.8941868
t	0.0004341722	0.012531091	9.887213e-05	0.0002076444	0.0020055023	0.016659211	0.8395292	0.12853435
i	0.11111585	0.75687766	0.1001363	0.012851338	0.0010440643	0.00073652074	0.0012355422	0.016002735
ì	0.371253	0.55466616	0.00021229305	0.00015741466	0.00020717732	0.0009997877	0.0019924515	0.0705117
r	0.0012032455	0.0012344273	5.783851e-06	0.00046034102	0.003574909	0.019030277	0.07190844	0.9025827
t	0.0038091578	0.058142383	0.0036787703	0.00051463395	0.0012575731	0.028171204	0.8669496	0.03747657
e	0.17286141	0.34415618	0.34708968	0.0858189	0.005987297	0.013551996	0.0069919378	0.023542568
o	0.19063412	0.7946763	0.0005786299	0.0027705969	0.0014373023	0.0022093244	0.0007304895	0.0069631813
G	0.000741741	0.004427888	0.000106935506	0.0017821054	0.006237014	0.030058669	0.80919945	0.14744608
i	0.29238522	0.06910744	0.11442193	0.011044435	0.0072885416	0.114739634	0.15473555	0.23627722
o	0.16564597	0.7649377	0.0048128623	0.033258524	0.0074496726	0.016152842	0.0011156615	0.0066268877
v	5.0181538e-05	0.00073363155	3.4028762e-05	0.00047626108	0.006647324	0.025848225	0.89746934	0.068741076
à	0.104764596	0.03800447	0.036532946	0.0026716301	0.004901718	0.08515752	0.57941693	0.14855018
n	0.00038917182	0.0010627364	0.0007177474	0.0071178097	0.012565849	0.0074938433	0.045789637	0.9248633
n	0.011754915	0.012648185	0.0071161846	0.014327666	0.015409789	0.029785465	0.8488886	0.060069248
i	0.42108527	0.11008855	0.044519506	0.046169784	0.025111498	0.22562942	0.12428835	0.003107603
e	0.047012165	0.11730809	0.058971923	0.26713282	0.11124171	0.15920825	0.058442425	0.1806826
A	5.9850114e-05	0.0003424606	0.00017978964	0.0027854266	0.025468813	0.04821374	0.88467765	0.0382722
n	9.87427e-06	3.14936e-05	7.689103e-05	0.003962504	0.041295357	0.005335726	0.3375476	0.6117405
n	0.016456774	0.060276832	0.007927741	0.017785786	0.038792197	0.12843448	0.6774599	0.052866247
a	0.35861036	0.25880072	0.08730736	0.12185358	0.03384851	0.12502839	0.0119256	0.0026255292
g	0.050144747	0.09285971	0.067484945	0.30833784	0.1400991	0.14962962	0.05030904	0.14113504
i	0.30076635	0.057597015	0.013922392	0.0014207931	0.012030852	0.0620694	0.5215103	0.030682841
à	0.08362416	0.11072202	0.18621404	0.35011283	0.079189174	0.12305809	0.01724126	0.049838383
ì	2.5102505e-05	3.8127557e-05	0.00047515426	0.013116423	0.07426397	0.015642991	0.77031034	0.12612791
c	0.0038186833	0.001601402	0.023574254	0.23477095	0.32142526	0.14647943	0.21907659	0.049253397
h	0.040465362	0.0140748685	0.0011073207	0.0016564861	0.009727519	0.15666087	0.7246563	0.051651333
e	0.21860158	0.07339154	0.1310296	0.21803942	0.0176893	0.2932374	0.037557893	0.010453253
p	0.0011061991	0.0011756846	0.0044655353	0.038747344	0.115704685	0.07822869	0.25248137	0.50809056
l	0.08584391	0.015884934	0.0074544633	0.00035025505	0.0058661997	0.019653283	0.8332695	0.031677477
ò	0.021623151	0.0051870327	0.002761479	0.026906189	0.012237026	0.4727142	0.3897927	0.06877832
s	0.00027692376	0.00012313998	0.00049911137	0.0011694443	0.0038958082	0.004981708	0.6931455	0.2959084
o	0.019216916	0.018005356	0.013479269	0.00076108385	0.017271219	0.015908618	0.8687103	0.04664719
n	0.17295977	0.21383177	0.11252882	0.116296954	0.07410219	0.07825062	0.037414253	0.19461556
t	0.011811637	0.008501626	0.00090766675	7.4115946e-05	0.0012307856	0.007947803	0.88086075	0.08866555
a	0.07087144	0.028167626	0.015520921	0.06799036	0.036298774	0.34070468	0.3453837	0.095062524
</S>	0.005690999	0.0022764765	0.003381906	0.012257065	0.012016897	0.031618424	0.11715046	0.81560785
