 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.9482175	0.039111156	0.0029089039	1.907742e-06	0.0033215135	0.00018064155	0.00013450012	0.002047426	0.0003183466	0.0022056715	0.0013232918	9.6565396e-05	0.00013265466
ò	1.9944891e-05	7.3092046e-06	1.6190064e-05	5.6453478e-06	6.265384e-06	3.929877e-06	1.1241096e-05	2.8529716e-05	2.1819174e-05	0.00010546974	0.0014630286	0.91788167	0.08042891
t	0.028769396	0.030464692	0.007028409	1.2450947e-05	0.01287093	0.00043955314	0.001071684	0.022205276	0.0038620045	0.02677298	0.07783978	0.1728118	0.6158511
t	3.1100546e-06	2.4195584e-05	3.3880352e-07	4.4188133e-09	2.4493565e-07	1.6199273e-08	1.2056736e-07	2.1325877e-06	8.03328e-06	0.00034420966	0.0056836507	0.98128295	0.012650968
e	0.10604986	0.15991558	0.007873919	0.00052684644	0.0009918198	0.0004883409	0.0041746697	0.013702547	0.12927441	0.1763487	0.052654363	0.1931706	0.15482827
j	0.05384378	0.0076251375	3.5791283e-05	1.8358728e-08	9.568315e-06	1.968375e-07	1.8414033e-06	7.7293844e-05	0.00014346474	0.005600058	0.07138675	0.5793361	0.28193995
è	0.007071407	0.009989825	0.020853367	0.555603	0.02265564	0.11700663	0.20446117	0.021575723	0.026077637	0.0014444405	8.946737e-05	0.009697692	0.0034739696
n	0.00818624	0.012100036	0.0010787534	4.470726e-07	0.0009201188	1.5764543e-05	7.713687e-05	0.0034668008	0.00088468613	0.00944321	0.049530037	0.16759679	0.74670005
o	0.0002983126	0.00069848244	6.2933475e-05	4.058755e-07	7.343452e-05	3.1353748e-06	4.3420972e-05	0.00076444604	0.0017796996	0.0036938023	0.010978181	0.96341825	0.018185426
m	0.22161415	0.10794834	0.0065552136	1.5201829e-06	0.008623119	0.00015213374	0.0012716288	0.020975893	0.01640558	0.02927372	0.107842624	0.37569407	0.103642024
e	0.053773843	0.015834516	0.016049912	0.10675191	0.06205076	0.08897948	0.091439806	0.06122999	0.040993385	0.01470543	0.02215294	0.36207438	0.063963674
v	0.048210744	0.012731461	0.0013058473	4.1595545e-06	0.0047777663	0.00014209648	0.0006426793	0.0052275127	0.0031453425	0.004233385	0.038482364	0.8103305	0.070766166
è	0.09976517	0.026675884	0.030112049	0.13418138	0.07979181	0.16046533	0.1438646	0.064736664	0.048893865	0.007314552	0.015019401	0.10649081	0.08268855
k	0.0004586042	0.0014081745	0.0034248468	0.0004526071	0.011448105	0.0037231853	0.0043662214	0.023610558	0.005759591	0.015359363	0.090475604	0.390217	0.44929615
k	0.0005946779	0.01183136	0.0038327302	2.1231586e-05	0.011056453	0.0003302322	0.0044612484	0.05999723	0.04701886	0.05488183	0.025655873	0.7505747	0.029743513
