 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.72278064	0.002398075	0.0036400384	0.00019370115	0.022112245	0.018863482	0.01544246	0.031311534	0.078606844	0.049919277	0.013987216	0.020318873	0.0040476187	0.016377956
p	0.00019362959	0.9775907	0.016365303	0.0034851832	0.00094010745	1.9540032e-05	2.2775042e-05	1.1571554e-07	2.4237178e-07	2.892603e-07	3.23816e-05	3.7611415e-05	0.0007348594	0.00057724456
à	0.13900316	0.29503837	0.1157623	0.021191608	0.27043456	0.030859247	0.0074230568	0.0021627934	0.007646043	0.006460242	0.008406106	0.022380393	0.009573845	0.06365834
o	0.025038347	0.881745	0.029575007	0.0021988896	0.024366861	0.0008566479	0.000101934995	1.739736e-05	2.7147342e-05	2.447742e-05	1.36089575e-05	3.6748566e-05	0.0011206163	0.034877315
v	0.0012367326	0.0074338466	0.008154881	0.9228643	0.017347608	0.013085323	0.003892723	0.00037839325	0.0005881585	0.0003174899	0.00068916316	0.0025838406	0.01558352	0.0058439537
r	0.16903198	0.093286425	0.039563343	0.0064196535	0.14028695	0.0728387	0.038441367	0.013571924	0.01639529	0.013687771	0.006455307	0.026479455	0.21603845	0.14750335
ì	0.40934637	0.09549678	0.07777815	0.18198021	0.060620587	0.035387564	0.005951667	0.039774075	0.041369393	0.022476679	0.0073261787	0.0053240308	0.00027717283	0.016891187
s	0.07827126	0.7831285	0.09576976	0.0003767914	0.032428276	0.0007923964	0.00010821002	9.168753e-05	0.00018141307	0.00016717945	7.967919e-05	5.7778147e-05	0.00019635232	0.008350722
k	0.008554828	0.31175795	0.26155227	0.0024741318	0.10246981	0.016508264	0.006610744	0.00012433853	0.0012242789	0.0017010014	0.0092155915	0.042508677	0.21214233	0.023155823
o	0.13237788	0.67264485	0.12428767	0.010506945	0.051256396	0.00310324	0.0006917921	0.00021550205	0.0008157595	0.00058954547	0.0016725755	0.0011802836	0.00014771572	0.00050985254
n	0.2258766	0.39903006	0.2778845	0.0004922713	0.06755631	0.0035417888	0.00050058693	0.0010254211	0.002950226	0.0031069305	0.0026278668	0.006381142	0.00090054626	0.008125798
t	0.022571363	0.8215742	0.07243067	4.8347116e-05	0.035701215	0.0022230926	0.0016148175	0.0005564002	0.0009800497	0.00040743873	0.00040041833	0.00069674646	0.03717139	0.003623799
a	0.02664608	0.57763803	0.114057705	0.14341244	0.0871383	0.020893106	0.0062717116	0.0016349218	0.004113277	0.0030847269	0.005059354	0.0026209103	0.0007519446	0.0066774595
n	0.06263468	0.35130095	0.36167106	0.000527828	0.17770651	0.0104304645	0.0010285903	0.0011677295	0.003228635	0.0033497338	0.0023678658	0.0072540655	0.0016058035	0.01572609
a	0.01867651	0.29107726	0.10038249	0.001189344	0.14613703	0.04984381	0.038977593	0.056556597	0.042996354	0.024076093	0.005776623	0.006523791	0.07555959	0.14222687
f	0.04442153	0.043429602	0.16067284	0.0100870915	0.45556065	0.15973742	0.01526247	0.007472615	0.026535984	0.024569642	0.0059322487	0.02554467	0.004794317	0.015978929
u	0.006856483	0.039947484	0.016814228	0.011739196	0.10542536	0.060887635	0.042017616	0.09523034	0.03437046	0.01787825	0.0026473869	0.00824368	0.23416303	0.3237788
r	0.00939143	0.01038723	0.05362192	0.013990335	0.47586557	0.2544418	0.03026478	0.015179582	0.03975187	0.036535967	0.0049290075	0.019805592	0.006498954	0.029336022
n	0.00513292	0.0013969959	0.0009554052	0.008236991	0.01202894	0.036595725	0.026856478	0.13631064	0.042039115	0.03482218	0.0043634954	0.027963163	0.12330397	0.539994
o	0.11563104	0.024794595	0.008403254	0.01345857	0.017645251	0.04570695	0.037076674	0.1158971	0.15025207	0.121476844	0.06851592	0.07049423	0.019729516	0.19091798
k	0.010824387	0.015707975	0.11709055	0.0014896382	0.35344127	0.2314176	0.035954557	0.016683167	0.08534644	0.079842575	0.017212575	0.02460462	0.001549943	0.008834729
a	0.007334662	0.22421849	0.046581198	0.00040572503	0.10853668	0.012920697	0.011523073	0.012763902	0.008391647	0.0034464072	0.0013236954	0.003910598	0.4394846	0.11915859
k	0.0017692783	0.002742156	0.021638045	0.0075221257	0.2723123	0.38625947	0.08763108	0.028036421	0.08796747	0.07193023	0.0088534765	0.014544799	0.0017452219	0.0070478814
à	0.008016784	0.022649387	0.007465566	0.0024407236	0.04183922	0.022770155	0.020471208	0.014130418	0.009160988	0.0063630017	0.003416996	0.017233806	0.49014384	0.33389798
n	0.00014345447	0.0021555778	0.011588339	0.1511976	0.06374678	0.116975084	0.055618964	0.083289444	0.046914607	0.013845856	0.024626523	0.045878816	0.06290613	0.32111278
n	0.08074916	0.0077260723	0.007898824	0.0074892626	0.008442839	0.06967874	0.085683994	0.05746778	0.060057834	0.04405789	0.012544852	0.01942967	0.4535507	0.08522233
i	0.40434077	0.038028028	0.023337606	0.0139953485	0.015330346	0.030650679	0.03544477	0.00569264	0.05078272	0.059287705	0.18705685	0.0995725	0.026435025	0.010045038
t	0.0012472671	0.004267702	0.033971183	0.009528217	0.0964825	0.24545033	0.1593969	0.11687807	0.13768391	0.13007727	0.02813124	0.017035762	0.00651689	0.013332774
o	0.03279943	0.14751501	0.07894291	8.253266e-06	0.03724661	0.0038517278	0.003998494	0.0029738338	0.009706001	0.005703195	0.0065309484	0.01601292	0.61662006	0.03809069
t	0.00031261286	0.00024773736	0.0039007133	0.0021159546	0.020915225	0.18792099	0.08227036	0.25221577	0.22880377	0.18485789	0.013666667	0.017768255	0.0017815559	0.0032224695
s	0.0050750747	0.0052146073	0.0037555215	7.673203e-05	0.010379355	0.0040171123	0.0035164177	0.0039570094	0.004306203	0.0034848724	0.0023360164	0.022195932	0.70845854	0.22322655
o	0.025658505	0.0027041375	0.008629016	0.0019909095	0.028504392	0.09545745	0.0881428	0.017256755	0.16221206	0.16998267	0.13091546	0.23845981	0.013236868	0.016849225
m	0.00030598807	0.000476848	0.0042745094	0.010530672	0.019544894	0.1243882	0.10883063	0.22774035	0.16521767	0.15764758	0.039206088	0.070556216	0.021294767	0.049985494
ì	0.05972667	0.15629666	0.053926192	0.00015047434	0.057821717	0.013784222	0.014756466	0.003542865	0.011047449	0.0071802055	0.0073813316	0.013613103	0.5436625	0.057110168
k	0.000412875	0.00020924414	0.002997227	0.00024099166	0.004649786	0.03221622	0.035902005	0.30796143	0.17446893	0.12523207	0.08706513	0.19695458	0.015975395	0.015714137
a	0.2899504	0.02667308	0.0074133696	0.0036939015	0.004405098	0.021409435	0.032757044	0.18982714	0.119262725	0.090186596	0.04687061	0.048825763	0.09246885	0.026256023
l	0.0011556542	0.00067653635	0.0043331804	0.00084729877	0.010959409	0.06385575	0.07050811	0.37884855	0.17889942	0.1641199	0.029698966	0.03207811	0.010437434	0.053581707
ò	0.007831819	0.012108939	0.008289017	0.00010396512	0.008587665	0.0075757373	0.010465366	0.0075488836	0.015141314	0.008088354	0.00613122	0.020613827	0.83675796	0.050755974
c	0.00012901494	0.00017389258	0.0013388584	0.012175962	0.0046935757	0.033448134	0.048045762	0.17673875	0.05059475	0.03563063	0.03357918	0.135439	0.31225818	0.15575431
e	0.0026417978	0.207975	0.43814602	1.5633828e-05	0.12889802	0.0030162912	0.0022019015	0.0018040546	0.0052558244	0.0017188605	0.0007765731	0.0026096993	0.20303471	0.0019055812
e	0.005518132	0.0032307392	0.013251437	0.00042186337	0.007683436	0.025661096	0.03581413	0.20675054	0.24612567	0.2519369	0.114178985	0.044242937	0.0060313414	0.039152835
n	2.4651458e-06	0.00081002305	0.0020245642	0.00051366736	0.0063576195	0.025122354	0.041161615	0.0051223747	0.0047386987	0.0022211985	0.005376941	0.015643844	0.8308511	0.0600536
i	0.00034894186	0.00012195166	0.0003035452	1.076871e-05	0.0006686072	0.0013819594	0.0011489266	0.0015486379	0.003054704	0.0035262823	0.001786009	0.023047432	0.4100093	0.55304295
t	0.00014466727	1.9309608e-05	0.00023162396	0.0005261944	0.0048768385	0.08262608	0.062965706	0.26854518	0.24237585	0.2019477	0.019438595	0.10087881	0.0064950204	0.008928435
s	0.002770519	0.00081565656	0.0006848849	3.3906923e-05	0.0018706576	0.001482319	0.0011489467	0.0013646793	0.0021831184	0.002196358	0.0013049298	0.017331753	0.6262012	0.34061104
è	0.015333078	0.00010606387	0.00039877486	0.00047118778	0.0014376427	0.016499396	0.018226525	0.057804108	0.13458635	0.14847659	0.039684635	0.29687533	0.09547748	0.17462279
r	1.4012581e-05	2.4689805e-05	0.00013877657	0.00036896273	0.00032178816	0.002380406	0.0052725235	0.0074139033	0.0031602334	0.002700308	0.004109807	0.020886036	0.7544116	0.19879699
o	0.024963368	0.0049194642	0.003400865	0.00039798568	0.0014614718	0.011751076	0.015952399	0.3142997	0.10071685	0.063857846	0.038574263	0.08822355	0.26432294	0.06715824
p	0.0009791347	0.00094573747	0.0036805146	4.0288687e-05	0.003197827	0.015303556	0.0248677	0.20641623	0.12601088	0.1293168	0.056327663	0.079468794	0.057551995	0.29589283
u	0.003174414	0.0053579966	0.0020053072	0.00021504708	0.0018655536	0.0033993314	0.0056153946	0.016933449	0.008709105	0.0033961558	0.003057457	0.012482541	0.90503293	0.028755302
s	0.00017314935	6.3608335e-05	0.0003397416	0.005894524	0.0018259209	0.027201159	0.0361486	0.26953122	0.04549869	0.03868065	0.008658492	0.051444322	0.15097366	0.36356625
t	0.00014949792	0.00018215034	0.00038959706	9.2952054e-05	0.0010229843	0.0015628756	0.0014633156	0.0021668517	0.0018951326	0.0011443951	0.0003838603	0.0037550153	0.87648606	0.10930533
è	0.029977102	0.0010932239	0.0017247101	0.00066891743	0.0021105467	0.010129146	0.011661817	0.01289205	0.049073722	0.05710061	0.050538838	0.2620533	0.23658654	0.27438945
i	2.6364292e-05	1.1655898e-05	5.087592e-05	0.00082669244	0.00015074598	0.0016064106	0.0031735986	0.009921435	0.002411062	0.002057492	0.0016548006	0.013269752	0.75346804	0.21137106
