 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.7301231	0.13443044	0.007293096	0.025853705	0.008461648	0.016531246	0.012565967	0.0062017534	0.012733074	0.018836804	0.006367494	0.0065389415	0.014062731
l	0.8870318	0.09698235	0.0028261156	0.0013248725	0.0001671083	0.000119504846	4.7697224e-05	1.1631928e-05	1.0383905e-05	3.467986e-05	7.0247147e-06	0.002840849	0.0085961195
l	0.0436777	0.03594269	0.0039292085	0.014787494	0.009687507	0.016309738	0.015239171	0.0027019354	0.006053843	0.0019541401	0.0047224574	0.076021075	0.7689731
ò	0.312929	0.018301854	0.57526356	0.019299407	0.028697979	0.016451687	0.014113706	0.004709797	0.0064205616	0.002269381	3.6221532e-05	0.00033873564	0.0011680991
r	0.04436099	0.9507357	0.0006067772	0.0035598397	7.612306e-05	0.00018904894	0.0003626212	8.379392e-07	1.2219001e-05	3.9452652e-06	4.0254826e-09	1.5165749e-05	7.673532e-05
a	0.1713502	0.6440578	0.0009899823	0.021827426	0.004290503	0.0040583485	0.0030142078	0.00013139666	0.0028010712	0.0020647214	1.2468137e-05	0.13227299	0.013128933
f	0.61186504	0.36699808	0.0013774178	0.012482004	0.000710115	0.0014895392	0.0022935695	2.7524551e-05	0.000143195	0.000142637	8.495422e-07	0.001735773	0.00073418964
è	0.015034323	0.015272406	0.0038421955	0.004370895	0.007390845	0.0051555	0.0016194861	0.0040536975	0.004607463	0.0016303258	0.01009063	0.16848294	0.7584493
t	0.00312394	0.517027	0.03846587	0.33096308	0.031148205	0.05167389	0.025470886	0.00023526823	0.0005390407	0.00011307995	6.135431e-06	0.0002404823	0.000993117
i	0.03685702	0.120632	0.003567057	0.05590314	0.02580387	0.024720384	0.016001327	0.00040469554	0.009914929	0.0072168973	0.00037481976	0.62659204	0.07201185
p	0.30761033	0.36806098	0.04427306	0.13652639	0.0325242	0.036932696	0.054906026	0.0006911879	0.0037037996	0.0020779169	8.401746e-05	0.010603239	0.002006204
ò	0.019705933	0.019805267	0.0033925725	0.009702745	0.010603777	0.0068428502	0.0016937566	0.002360825	0.0033137973	0.0010479399	0.013354412	0.52511984	0.3830563
r	0.00020460956	0.08301938	0.038851127	0.4194482	0.12707199	0.2185074	0.10262931	0.0043563684	0.0038664397	0.001144905	5.937695e-05	0.0002852201	0.0005557432
k	0.021946223	0.0454354	0.0090339435	0.052783675	0.05058518	0.038197152	0.017529968	0.0011740925	0.016752787	0.009608552	0.0030224808	0.65363586	0.08029475
e	0.32638013	0.12766854	0.0076054647	0.032965787	0.021930575	0.041630257	0.023728665	0.006827485	0.028583828	0.01994787	0.00462674	0.23433721	0.1237675
t	0.030687142	0.10807392	0.04042028	0.22175984	0.12002048	0.15497425	0.22013317	0.0066199633	0.022612406	0.004554143	0.015590006	0.021063276	0.033491075
e	0.18767701	0.33810577	0.0013993013	0.059328105	0.021251354	0.019042969	0.0030415286	0.007853926	0.010846209	0.00021590636	0.0021976342	0.22221108	0.12682916
è	0.0026168043	0.026060572	0.014001932	0.17545223	0.1755564	0.22736548	0.30948225	0.0063074282	0.041520845	0.007579221	0.0013553269	0.007815874	0.0048857117
r	2.2840442e-05	0.04854946	0.0016187266	0.33127913	0.10397288	0.26753232	0.16744779	0.0050230986	0.010970906	0.01157313	0.00053208094	0.02190935	0.029568316
k	0.015502705	0.05344816	0.02052273	0.13296884	0.12875658	0.10846439	0.058121763	0.0019492559	0.03168372	0.0058571384	0.0014128936	0.4052116	0.036100138
o	0.18381244	0.037023302	0.007969062	0.025643313	0.024837777	0.05912119	0.0535981	0.009121992	0.068128854	0.061866254	0.016126068	0.2966479	0.1561037
m	0.0050020292	0.011277644	0.024065662	0.09606089	0.15873972	0.20811787	0.27911305	0.028720854	0.08001758	0.015995245	0.039808027	0.018235656	0.03484574
e	0.08371326	0.018413393	0.0009096339	0.009399222	0.0070320196	0.005094034	0.00070601376	0.0024927976	0.0043173977	0.0004249812	0.025207188	0.7740602	0.06822984
m	0.0024370055	0.00536672	0.009828393	0.050550736	0.09623894	0.17937839	0.3238907	0.04728888	0.13598159	0.026581686	0.039715376	0.027130209	0.05561138
a	0.022557126	0.11557274	0.0005953955	0.117663816	0.05525454	0.030731611	0.0019093427	0.002233909	0.0047158003	0.00015012472	0.01230699	0.5303877	0.105920896
p	0.0013732204	0.00336449	0.0046562366	0.043064874	0.076850146	0.18145251	0.3161897	0.033929404	0.13848121	0.03694484	0.030152047	0.06274507	0.07079622
à	0.011124562	0.28294837	0.0005030995	0.342957	0.08558852	0.037929017	0.0025064326	0.0030682685	0.002366605	5.5544326e-05	0.004204815	0.11692331	0.10982446
l	8.4371364e-05	0.00078038505	0.021181801	0.019629799	0.051651437	0.067597814	0.0748735	0.14311796	0.040820505	0.037492756	0.3323276	0.12846401	0.08197805
e	0.011770991	0.013388627	0.015017462	0.03854735	0.059388302	0.07625399	0.04624886	0.054198682	0.107527606	0.015654048	0.045511607	0.4590302	0.057462286
e	0.00042565606	0.002312615	0.0032654165	0.019907488	0.059596814	0.10137799	0.17587517	0.14554279	0.20292571	0.06458933	0.07461045	0.0361988	0.11337171
t	7.805875e-06	0.005227905	0.002984412	0.112956956	0.3012605	0.21749458	0.098399095	0.020897765	0.044153765	0.011760971	0.01255786	0.13917674	0.033121686
t	0.0036727774	0.009639564	0.0019175946	0.016940339	0.009347781	0.019208243	0.030132087	0.005473563	0.019558486	0.007177438	0.002869526	0.5454057	0.3286569
ù	0.029192328	0.005665239	0.0048236963	0.0068842405	0.0051125605	0.016301293	0.03869737	0.009201785	0.03590939	0.0550314	0.018459553	0.40973473	0.36498645
