 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.8949927	0.05019453	0.034114756	0.014860728	0.00056146865	0.0010166331	0.001482828	0.00049437315	0.002281897
ò	0.01224592	0.0011533763	0.0009325386	0.00027883385	0.0001782051	3.597038e-05	0.0053641223	0.46306255	0.5167484
t	0.13886125	0.26175246	0.015860818	1.1976667e-05	0.00040970475	0.00033124097	0.003920132	0.07147556	0.50737685
t	0.00013015393	0.0029784534	0.00051391724	1.985516e-05	0.00018019952	9.356754e-05	0.008125856	0.8148974	0.17306061
e	0.08435797	0.38487622	0.36112863	0.07962166	0.014393436	0.0027036972	0.0006340989	0.0016232174	0.070661046
è	0.17941295	0.67779833	0.03138756	0.0001473471	7.6767625e-05	2.6984695e-05	0.0011060903	0.002345651	0.107698284
s	0.0025432017	0.035490755	0.00275145	3.51455e-06	0.0005384515	0.0007685687	0.04963796	0.25133437	0.6569317
t	0.00014270998	0.036766574	0.002394833	8.05598e-05	0.0005964884	0.00016556446	0.0015421845	0.8975038	0.06080728
a	0.094977945	0.18166809	0.2709167	0.2855446	0.082260236	0.024118487	0.0022956976	0.005461587	0.052756667
s	0.19761519	0.6746098	0.11031192	0.00036733816	0.0014875408	0.00068536884	0.0054308325	0.0005962265	0.008895771
e	0.06835727	0.47921568	0.048077114	0.03786849	0.012398351	0.0028513337	0.00069774716	0.1806172	0.1699168
o	0.12550654	0.35938838	0.45137823	0.0012542079	0.017104484	0.0077170176	0.02646601	0.0022245303	0.008960669
G	0.000292885	0.0018657311	0.0015726044	4.2232892e-05	0.0021082119	0.0013240055	0.0075819734	0.8858429	0.09936939
i	0.3241489	0.017176757	0.037681174	0.1516536	0.025437674	0.01636391	0.0029733605	0.077099614	0.34746498
u	0.14262356	0.45421696	0.36417165	0.002617495	0.015873184	0.0076363864	0.008572954	0.00041254915	0.0038751452
v	0.00013841726	0.011073487	0.0014407471	6.0545735e-05	0.0069156648	0.0040786294	0.0068909605	0.90011114	0.06929047
à	0.37796077	0.022241725	0.034414645	0.12713866	0.02266978	0.016119866	0.004856883	0.14041734	0.25418034
n	0.005928551	0.012193791	0.026331631	0.007771299	0.05468219	0.04811152	0.13385499	0.10104887	0.6100772
n	0.031002084	0.005209186	0.0189476	0.0059787296	0.023414481	0.016918648	0.014247867	0.8232766	0.06100485
i	0.44234625	0.112475954	0.092602834	0.055876512	0.071694694	0.083693884	0.052143235	0.08022773	0.008938919
t	0.06697616	0.16331312	0.14468513	0.035483763	0.20179822	0.24707402	0.06512095	0.027644178	0.04790445
i	0.023932243	0.43620294	0.004056163	0.0051834886	0.0005714232	0.00015209039	0.00048786704	0.51458657	0.014827214
n	0.026275331	0.060286276	0.24769473	0.042072233	0.32709256	0.24793461	0.03941531	0.002491205	0.00673773
A	0.011191312	0.01516527	0.0016822859	0.0018273934	0.0013039039	0.0007707239	0.0007399821	0.8617104	0.105608776
n	0.000115171846	9.6648706e-05	0.0003192697	0.00015964886	0.00091768464	0.0009833749	0.011917655	0.32547393	0.6600166
n	0.005632751	0.0041801743	0.013344138	0.0069123614	0.06707267	0.035022914	0.02576101	0.79171413	0.05035989
a	0.1956004	0.047002558	0.10585242	0.09245829	0.24603306	0.25127712	0.038220756	0.019819269	0.0037361104
ì	0.030687617	0.0638713	0.043540783	0.05870457	0.15387544	0.22146423	0.15872243	0.12722528	0.14190833
s	0.00014710579	0.000853629	0.001060725	0.0008892266	0.064158514	0.067023106	0.2060031	0.47238883	0.18747568
t	0.0056878007	0.010551484	0.0175872	0.0043720463	0.07935821	0.045748577	0.025602017	0.72554505	0.08554767
i	0.21169066	0.03300819	0.09364516	0.07297121	0.23923282	0.24424924	0.061260913	0.03389667	0.010045151
n	0.02542957	0.05506676	0.029418455	0.037243072	0.10633971	0.14242336	0.1515856	0.20857975	0.24391374
e	0.06370186	0.5767087	0.01244888	0.003533038	0.0020879554	0.0008585041	0.0020597626	0.30898812	0.029613197
a	0.026238127	0.04311467	0.091506936	0.11038154	0.29526904	0.2991671	0.07024202	0.0152185885	0.048861984
n	3.99276e-05	0.0004991838	0.00028547368	4.541392e-05	0.0053767185	0.004533123	0.008831629	0.96051556	0.019872928
k	0.01392884	0.012504238	0.0031074896	0.0010973061	0.0019242232	0.0018182187	0.005132429	0.51977515	0.44071203
ò	0.32164502	0.03194076	0.067649096	0.014401759	0.08282598	0.15886104	0.14359409	0.1158197	0.06326252
r	0.0004410751	0.00018575233	0.0003267963	0.0023225378	0.0038350904	0.010761533	0.031069387	0.8584381	0.09261972
a	0.12268493	0.020002645	0.048328795	0.15872091	0.07447308	0.030393306	0.07697221	0.38608503	0.08233904
m	0.06542423	0.42731386	0.08577943	0.14372551	0.09627921	0.08993792	0.030766582	0.011865778	0.048907537
a	0.01733015	0.0029015956	0.0039906437	0.024177428	0.014605788	0.004747927	0.014622164	0.90293294	0.014691444
r	0.015910551	0.0054634493	0.012197797	0.03604911	0.101879045	0.17779514	0.118137196	0.22917499	0.30339274
è	0.008535951	0.029107422	0.0018279311	0.00061921525	0.00074323156	0.00045794516	0.0010741262	0.87927157	0.078362525
o	6.0194936e-05	2.2131662e-05	4.8186266e-05	0.0002550296	0.0016234656	0.0055004237	0.016863303	0.87535274	0.10027459
n	0.008588108	0.006892819	0.010259341	0.0059185144	0.33477882	0.261537	0.038744576	0.26722425	0.066056594
t	0.013581065	0.021835972	0.0061295507	0.0012286553	0.0047574923	0.0040061967	0.0048420806	0.73079747	0.2128215
a	0.1249161	0.021584345	0.06612228	0.038424335	0.17476553	0.23790483	0.13109308	0.14584824	0.059341222
</S>	0.0032669897	0.0012195827	0.0013700863	0.0028868762	0.008222746	0.016242476	0.040703293	0.4718284	0.4542595
