 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.7404492	0.06806661	0.04781041	0.072399125	0.0659929	0.001032886	0.0004518964	0.00012934947	0.003667652
d	0.048412025	0.67319	0.031867627	0.0008745776	1.9405581e-06	0.00079342764	0.00040074508	0.20703356	0.037426095
ì	0.047485452	0.05369845	0.039524745	0.1858796	0.11545168	0.3198869	0.2266671	0.007407235	0.0039988076
s	0.1000674	0.6312887	0.15958807	0.022051346	0.0009958219	0.058190275	0.013201875	0.003387421	0.011229071
o	0.057731878	0.49130303	0.23988056	0.072142966	0.004344583	0.082622446	0.041972227	0.00397149	0.006030884
n	0.10639238	0.7005186	0.1830707	0.0098436335	6.616228e-05	8.1586855e-05	6.8690533e-06	7.490472e-07	1.9254745e-05
t	0.0032075439	0.025126979	0.0117352	0.014691517	0.007398029	0.17819545	0.55541235	0.11987854	0.08435444
a	0.04364568	0.07929261	0.08731123	0.24069443	0.13122584	0.31842557	0.06793107	0.00038645926	0.031087138
t	0.046108045	0.76331985	0.17814097	0.011367815	0.0003021213	0.0005422885	8.9078036e-05	3.890713e-06	0.00012592242
i	0.0046866722	0.013797302	0.0037825839	0.006158115	0.015863119	0.12023804	0.48222497	0.19162358	0.16162567
k	0.06360438	0.37335515	0.44391432	0.11359671	0.0048291674	0.00052459846	8.524938e-05	2.7190683e-06	8.767008e-05
i	0.010840805	0.008453696	0.0060742665	0.029029919	0.06763634	0.036241814	0.39419025	0.23476961	0.21276337
a	0.011146568	0.07695483	0.3374472	0.4470014	0.055456053	0.06304752	0.008317155	0.00018895378	0.00044031706
t	0.0022212493	0.011097613	0.06350067	0.16938291	0.04413812	0.6253905	0.07951198	0.0026272694	0.0021296353
è	0.028035915	0.011350642	0.0064503173	0.019630676	0.13842095	0.009494323	0.10175694	0.021011531	0.6638487
r	0.07864429	0.25115174	0.3515951	0.18841977	0.029109465	0.0955643	0.0021306244	0.00011482122	0.0032699415
a	0.14633957	0.082408935	0.07858489	0.1446599	0.12294257	0.23653816	0.15528618	0.009850128	0.023389801
t	0.0075098453	0.04581188	0.19206153	0.4454565	0.30455032	0.004255475	0.00032747828	2.5180593e-06	2.4376339e-05
i	0.011791747	0.013293805	0.004837145	0.006669953	0.007332874	0.16465525	0.4968319	0.15931761	0.13526972
n	0.0063591483	0.018477265	0.107672915	0.52233356	0.34277794	0.0020905132	0.00024826557	2.2596862e-06	3.8108356e-05
ì	0.003337005	0.0034622503	0.0013858918	0.0029984205	0.004671877	0.023740835	0.17955618	0.22774026	0.5531073
c	0.00097598933	0.003842787	0.019682547	0.113237366	0.23773666	0.5734616	0.009623148	0.012423018	0.02901688
h	0.0029744855	0.017477022	0.002828286	0.0017103862	0.00025513995	0.0028398293	0.0072709336	0.961327	0.003316929
a	0.039924093	0.014265632	0.012670824	0.055538166	0.3067435	0.4346596	0.13433862	0.000107425585	0.0017520733
p	6.66778e-05	0.00012651607	0.0003633466	0.0017108067	0.0117072025	0.7303136	0.23038785	0.017980514	0.0073434757
à	0.0054691266	0.0011525739	0.0006081848	0.000551587	0.00019225464	0.0019342067	0.012237108	0.969621	0.008234035
r	0.0049076644	0.0037695284	0.00985174	0.037990477	0.25812986	0.5862446	0.078800954	0.008957855	0.011347385
o	0.29426587	0.026352262	0.016784593	0.01798741	0.055595107	0.027861182	0.1063121	0.41022202	0.044619385
n	0.00092055113	0.009208823	0.010545287	0.026215972	0.5795286	0.26765677	0.09092731	0.0007293192	0.0142672965
t	0.0019195436	0.0013724753	0.00093230593	0.001721161	0.0020699077	0.013434279	0.017465455	0.89746547	0.06361941
a	0.01120319	0.0051779486	0.0050571864	0.014713506	0.0653908	0.29224795	0.5626513	0.010217285	0.03334082
s	0.0008084684	0.00090485986	0.0013994883	0.008502483	0.0968386	0.508395	0.28829855	0.041071255	0.053781215
t	0.0008981941	0.0028214671	0.00076637085	0.0006015526	0.0004384296	0.007693748	0.0042549507	0.936238	0.04628731
i	0.028302064	0.011787361	0.007974643	0.015696086	0.02075556	0.13850713	0.45434707	0.09468661	0.22794339
n	0.00087902806	0.00083247834	0.0007599772	0.0023763143	0.03468394	0.35856545	0.2966758	0.13017192	0.17505509
a	0.006408737	0.017390277	0.0018358974	0.00047267275	7.2464834e-05	0.00044067838	0.0006811978	0.9537614	0.018936722
g	0.001448642	0.0034317817	0.006119341	0.031631805	0.7626458	0.087656766	0.059706528	0.0011390405	0.046220247
l	0.0020356027	0.0015610171	0.0010442372	0.0013294389	0.00040689402	0.0005547367	0.0020869384	0.9558469	0.03513428
i	0.12661014	0.03845796	0.026137112	0.03953614	0.028307015	0.017677119	0.055942748	0.044433665	0.6228981
s	0.0014567963	0.0012558826	0.00094940077	0.0024085594	0.039383687	0.26412708	0.27096733	0.14509578	0.2743555
ì	0.00072702294	0.0017060504	0.0005787401	0.00041892778	0.000101391546	0.0011592753	0.0014672934	0.96345586	0.030385416
a	0.0017475745	0.0019108672	0.0023213406	0.010547066	0.19009006	0.5533733	0.13190329	0.045268826	0.06283776
</S>	1.1762473e-06	4.4030826e-06	1.0355937e-05	1.5926687e-05	8.273163e-05	0.005200417	0.004526054	0.956173	0.033985928
