 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.110239424	0.05284911	0.047888655	0.33652595	0.15570392	0.04331864	0.25347427
n	0.018905994	0.023101961	0.24583901	0.69882375	0.013306246	7.917958e-06	1.50996075e-05
a	0.00031262284	0.19748048	0.5968259	0.20513631	0.00012534493	6.366211e-07	0.0001186614
v	0.0189164	0.21229161	0.49465263	0.27398896	0.00013785144	1.2055035e-07	1.2450831e-05
o	0.0010414749	0.05820684	0.3385205	0.59929603	0.0010639626	0.0008391162	0.0010320686
r	0.57409996	0.16189975	0.12502007	0.09907745	0.03801583	0.0012435726	0.0006433356
à	0.0123082725	0.009491827	0.026737042	0.10091464	0.10065177	0.0256866	0.72420985
s	0.019408228	0.01507705	0.014740942	0.013597856	0.9133816	0.0229003	0.0008940905
o	0.0044634095	0.15345658	0.18642414	0.64995545	0.0016197574	0.002895829	0.0011847997
o	0.21392618	0.5225974	0.18189943	0.056639943	0.019085925	0.0019601046	0.0038909987
s	0.011589954	0.027139628	0.05810691	0.029303057	0.83958393	0.014787448	0.019489102
s	0.0030139608	0.03234353	0.050019357	0.14847393	0.025374068	0.0027436053	0.7380315
o	0.0062837354	0.114971064	0.18498558	0.62822765	0.0057520797	0.012220347	0.04755959
m	0.040719338	0.014745844	0.011212431	0.019767934	0.28253004	0.25613794	0.37488645
ì	0.09270073	0.38167953	0.3247212	0.15097317	0.032899566	0.0091497265	0.007876051
k	0.013513425	0.055192403	0.10948631	0.27703512	0.21764122	0.25722855	0.06990294
a	0.06509372	0.0066492986	0.011971306	0.054486923	0.076153815	0.681674	0.10397088
m	0.030044971	0.0057039345	0.0055474453	0.017544858	0.070595615	0.41873157	0.45183155
è	0.019001216	0.18198456	0.34241	0.34457695	0.06650324	0.038371477	0.007152588
r	0.0012429904	0.0045514335	0.007426724	0.033963438	0.050943773	0.7029942	0.19887742
i	0.03962739	0.013845429	0.04180519	0.16623077	0.28771347	0.41921848	0.031559207
</S>	0.0044362936	0.00039974324	0.0002980191	0.0007646595	0.03429134	0.3245071	0.63530284
