 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
p	0.7942388	0.09630754	0.0030948045	0.00860208	0.0018440655	0.0001796932	0.0117720105	0.023023829	0.060937125
à	0.51617163	0.48125586	0.00072741025	0.00053422304	0.00021146993	0.0008254863	8.04812e-06	8.3694424e-05	0.00018222582
o	0.3431588	0.45299643	0.18429643	0.004272391	0.0052688154	0.00047262068	1.2064458e-05	0.00014094259	0.009381507
c	0.079874724	0.7085578	0.030164478	0.09197572	0.020143118	0.0021355136	0.0015951173	0.04414129	0.021412177
e	0.002345275	0.0057026665	0.0005966966	0.003316178	0.18038347	0.80752766	6.262511e-07	0.00012729758	1.3517668e-07
r	0.021004295	0.80117893	0.088798106	0.07062781	0.009926477	0.0005950464	0.00024036135	0.00029685927	0.0073321313
k	0.027122254	0.037655376	0.058450576	0.06447509	0.08913346	0.38558772	0.0025541438	0.002838591	0.33218282
è	0.19646943	0.08656951	0.26830283	0.0680603	0.098913215	0.27731466	0.00034839186	7.8545236e-05	0.003943146
o	0.16126928	0.05440114	0.7494646	0.00262123	0.01868639	0.013307661	1.2498145e-06	7.885298e-06	0.00024063967
n	0.042849436	0.17583823	0.04073298	0.53197	0.11335843	0.008463512	0.0028883414	0.07713623	0.006762779
t	0.001977257	0.004033702	0.015641421	0.0028441942	0.04134791	0.929244	4.419569e-06	0.00013623628	0.0047707916
a	0.013852871	0.02260785	0.058121875	0.035263475	0.092697755	0.77345246	0.0008660055	9.789627e-06	0.0031280208
è	0.016140493	0.080995224	0.7446705	0.06786655	0.06833839	0.018663611	4.4479533e-05	9.431794e-05	0.0031864257
n	0.003230413	0.008336797	0.18500236	0.05448394	0.35674578	0.17046443	0.00199318	0.0023641083	0.21737893
a	0.0036301238	0.007979098	0.019150557	0.016702536	0.08390481	0.8611795	0.0001319807	0.004997444	0.0023240515
m	0.028496431	0.10174082	0.34009165	0.38981014	0.10531053	0.012434745	0.0050596464	0.012344474	0.004711604
à	0.11700668	0.069665916	0.0021211058	0.045496136	0.045273717	0.60841364	0.037255753	0.072369196	0.0023977596
k	0.0050664684	0.0024101608	0.12243847	0.043063972	0.2416367	0.5437865	0.0034310876	0.004078827	0.034087773
i	0.053345297	0.008583252	0.0023979049	0.015911171	0.017013669	0.19142112	0.021790966	0.6821416	0.0073950323
n	0.002281723	0.007416789	0.10649775	0.24231622	0.3746364	0.22859953	0.01275486	0.015740631	0.009756068
a	0.012081796	0.006188676	0.004208948	0.0032693823	0.026364293	0.8938979	0.00085980195	0.049464695	0.003664586
k	0.003685996	0.008563756	0.12635721	0.25336596	0.26791897	0.18984725	0.061902136	0.05128213	0.03707659
a	0.032143936	0.04397175	0.0053409967	0.01528494	0.05558471	0.5450607	0.010646854	0.28059798	0.011368173
k	0.001819333	0.004271115	0.02330258	0.12589964	0.15929784	0.41350687	0.20127535	0.053812142	0.016815124
u	0.058762334	0.047995973	0.0046173255	0.018690212	0.035606608	0.33629087	0.0876169	0.3774958	0.032923978
n	0.0007106424	0.001696578	0.009862111	0.05701357	0.092935376	0.3791765	0.40650204	0.031586923	0.020516206
s	0.010156484	0.0047650468	0.0015438074	0.0021570665	0.004788948	0.04302483	0.037735432	0.8171985	0.07862992
u	0.025487682	0.002207753	0.014477625	0.0065379045	0.011745366	0.1533502	0.5524273	0.089494504	0.14427173
m	0.00022023162	0.0001751776	0.0049240263	0.0077452078	0.035695173	0.3024298	0.25743786	0.10018729	0.29118523
è	0.038573403	0.02268321	0.0043642893	0.0065988135	0.026292937	0.8445494	0.01677468	0.033055782	0.0071074967
i	0.0005962984	0.00011662009	0.0031956225	0.004086628	0.018106263	0.25332403	0.037830632	0.570133	0.11261096
o	0.0004784133	0.00018573136	0.0004421394	0.0115869865	0.02264354	0.017123435	0.40002945	0.37280998	0.17470028
l	7.03987e-05	0.00014907641	0.00046150415	0.005860961	0.014467961	0.014814826	0.1318446	0.6467805	0.1855502
ì	0.0025624065	0.0043155826	0.0013994562	0.0033437952	0.030795733	0.42122272	0.0024682253	0.52642524	0.0074668704
b	0.00012527853	8.319953e-05	0.00018374386	0.0027352914	0.004103667	0.014076777	0.18432765	0.7268608	0.06750361
e	0.00037826019	0.0017781969	0.00029643186	4.9465703e-05	0.007823234	0.98780245	6.988207e-05	0.0017962295	5.9109802e-06
n	0.0022004403	0.00022752369	0.020261368	0.003285395	0.03287415	0.7911186	0.061637912	0.007473624	0.08092093
z	0.008584374	0.0032889715	0.0005509348	0.001620916	0.003991591	0.038340267	0.018279487	0.91373825	0.011605096
ì	0.08405737	0.0015427744	0.0050077117	0.0014312486	0.0028766661	0.06453839	0.39199707	0.42046204	0.028086701
n	2.78976e-05	3.4206894e-06	8.76708e-05	0.000109893255	0.00054284476	0.008421688	0.014054068	0.84327716	0.1334754
a	0.06424677	0.004757457	0.002773672	0.0027900476	0.0135518545	0.5338883	0.012628141	0.34532756	0.020036224
</S>	0.00065307366	0.00012183528	0.009600344	0.0017201473	0.010449527	0.08006679	0.10287557	0.035968468	0.75854427
