 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.5224844	0.065414965	0.00087217614	0.044116378	0.01059831	0.29396912	0.002090354	0.0473067	0.00023381045	0.012913823
t	8.182046e-05	0.084071495	0.8269933	0.084063075	0.0037250274	6.1990427e-06	0.0007478835	0.00010053316	0.00019533426	1.5364507e-05
e	0.056194752	0.5562793	0.06792339	0.0058390987	0.001001009	0.058702234	0.03673737	0.009955155	0.015888998	0.19147868
l	0.017024964	0.88871616	0.08403706	0.009119631	0.00036993818	0.00019495198	9.053581e-05	5.270432e-05	2.53569e-05	0.0003686518
ì	0.023189517	0.030142952	0.23755513	0.018324353	0.022769284	0.039757956	0.072667	0.011985063	0.36484003	0.1787687
s	0.41546327	0.2613669	0.24379168	0.07078057	0.0073345304	0.000622469	0.00051664223	7.685505e-05	2.910091e-06	4.4186243e-05
i	0.025554284	0.50070214	0.27292654	0.053274024	0.014368055	0.015015155	0.05801008	0.03426581	0.0190894	0.0067945467
n	0.06577787	0.77186066	0.057296064	0.085850015	0.015303326	0.002987382	0.00048105806	0.00038639028	5.329094e-06	5.1896877e-05
a	0.006029723	0.15731917	0.33977476	0.01565483	0.014256165	0.016657751	0.12228789	0.012240608	0.2425341	0.07324493
m	0.12032626	0.58082885	0.056603175	0.18851908	0.041753802	0.010141062	0.00066688727	0.0009708929	1.1361814e-05	0.0001786349
ì	0.19397655	0.041908566	0.26261643	0.028279785	0.0021493165	0.012002196	0.120464824	0.03985573	0.26491967	0.03382696
n	0.18798283	0.11897474	0.13683484	0.25082812	0.17769897	0.060239952	0.065186344	0.002120874	2.5704361e-05	0.00010761138
i	0.399909	0.19991398	0.061454933	0.03150325	0.009091749	0.10053706	0.08143187	0.07004956	0.02216652	0.023942137
p	0.05049628	0.15312311	0.1823524	0.3661397	0.19431806	0.042411122	0.007982985	0.0028778347	4.578204e-05	0.00025278822
à	0.23196377	0.13166405	0.14079858	0.025925966	0.0029727072	0.027437907	0.21792275	0.048191596	0.14025414	0.032868605
n	0.0074369865	0.006667222	0.06953536	0.18983577	0.4673524	0.057835054	0.1967355	0.0043827533	0.00012107824	9.787501e-05
t	0.16499849	0.120565906	0.044079248	0.055216733	0.06478155	0.17162201	0.12658422	0.18312049	0.043730255	0.025301047
a	0.02391149	0.012427147	0.04583612	0.0007000234	0.00064869045	0.0049357866	0.8312009	0.0072034015	0.06945764	0.0036789041
l	0.02801362	0.09073315	0.067019485	0.104401745	0.1620314	0.40315518	0.091881685	0.04918565	0.0015438203	0.0020343612
e	0.08312323	0.071602516	0.06766806	0.0018931758	5.7000812e-05	0.0040020877	0.17386946	0.018468693	0.5324362	0.046879627
t	0.008318233	0.024457661	0.005703451	0.043965515	0.3784809	0.44915122	0.02666085	0.061042458	0.00046106844	0.0017585928
t	0.0057293805	0.018164255	0.0038486598	0.0004485531	0.00029300514	0.002001492	0.024746392	0.013121694	0.58904773	0.34259886
ò	0.0126856165	0.009109451	0.0039454047	0.00017132859	0.0004209423	0.003360344	0.08687609	0.022230238	0.66752183	0.19367881
m	0.0019824523	0.004792665	0.0037177578	0.009717432	0.122104846	0.22742134	0.5531248	0.06175674	0.007906288	0.007475688
i	0.19836345	0.10964228	0.018805174	0.0073598064	0.002402322	0.046301004	0.12154033	0.1287355	0.30370077	0.06314941
f	0.00565949	0.022886619	0.009934239	0.00847594	0.03075392	0.43448904	0.29938915	0.1541976	0.013420915	0.020793125
à	0.05404568	0.02457184	0.018650401	0.0029665213	0.00018798497	0.0046945983	0.045763142	0.033033438	0.7255468	0.09053952
i	0.0006008243	0.0010391143	0.0022988191	0.00700892	0.1219388	0.10482105	0.5046353	0.16123529	0.07448008	0.021941796
t	0.03160635	0.0031087997	0.0066968477	0.07865721	0.4758192	0.07075899	0.026176808	0.18126068	0.0944244	0.03149074
o	0.005776913	0.02202934	0.0030435997	0.0003710148	6.5946326e-05	0.0020409406	0.047963254	0.014751654	0.69653213	0.20742525
v	0.0012049366	0.0035350488	0.00020605279	0.008214526	0.3169	0.30560815	0.017442437	0.33980158	0.0014497618	0.0056375014
r	0.038949095	0.030017866	0.01618353	0.00712191	0.0013942327	0.007334129	0.031404365	0.03780937	0.6793183	0.15046726
à	0.018772209	0.007426542	0.0006103945	0.00028039975	0.001297024	0.0030598473	0.03843115	0.026845442	0.60752773	0.29574925
i	0.0012617151	0.0021561924	0.0011832257	0.0024071035	0.030780394	0.061261225	0.30883145	0.15541925	0.30851722	0.12818226
</S>	0.015462581	0.0022899786	0.00617805	0.012123786	0.013117192	0.00800139	0.012641417	0.040003594	0.813899	0.076282956
