 	avete	cucinato	le	verdure	</S>
m	0.95864296	0.001308064	6.288283e-05	0.0008805299	0.03910569
a	0.016115865	0.7179882	0.26277286	0.0030568873	6.6128836e-05
r	0.38681653	0.19946295	0.3215927	0.021826776	0.070300974
è	0.00038974028	0.046595532	0.86013633	0.06620003	0.02667834
t	0.22050248	0.7603948	0.017781248	0.00031761607	0.0010038202
s	0.015719028	0.19536473	0.69900405	0.065825805	0.024086425
a	0.0009531636	0.26972532	0.7049932	0.024200132	0.00012817267
t	0.87501866	0.06789512	0.048620004	0.004879061	0.0035872322
o	1.7468701e-06	0.043906115	0.35644564	0.592738	0.006908528
t	0.8559391	0.04234804	0.04933313	0.007094083	0.045285717
a	5.5594694e-05	0.020609066	0.15982516	0.5815039	0.2380062
l	0.71831095	0.021252021	0.048834402	0.008562057	0.20304056
à	1.2511501e-05	0.0011547442	0.005964781	0.17536668	0.8175013
c	0.09027666	0.5485958	0.20242207	0.0071733682	0.15153217
h	7.1543464e-09	0.00012817275	0.0005055363	0.99575835	0.003607863
a	0.027149735	0.10603631	0.061456516	0.79802716	0.007330204
n	0.0113619855	0.12601826	0.7478332	0.062020518	0.05276603
a	1.5550067e-07	0.0008847775	0.0015112895	0.9569716	0.040632192
</S>	0.016905617	0.035411928	0.08208619	0.05039846	0.8151978
