 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
c	0.008249469	0.0006839007	0.024162954	0.056017585	0.2600196	0.10310695	0.21065848	0.04058332	0.09807615	0.07914427	0.049310777	0.010272325	0.028367193	0.0023028376	0.0290441
ì	0.06304835	0.030878419	0.39646617	0.094398074	0.0047568814	0.00051159	0.00019449403	0.00014117043	4.4352542e-05	1.6594986e-05	6.359955e-05	0.0019695985	9.704546e-05	0.032715384	0.37469834
n	0.027228452	0.030049719	0.033600885	0.17758907	0.011257035	0.0025428126	0.00028468552	0.00025718543	0.00017715423	7.8749035e-05	4.0872306e-05	4.0785555e-05	3.4590823e-05	0.0107235685	0.70609444
o	0.3757839	0.0671708	0.15061066	0.08999996	0.054552503	0.056302283	0.010520486	0.02710627	0.005883885	0.0014979143	0.002144621	0.0015814431	0.0018606039	0.004636704	0.15034802
ì	0.03164516	0.039317142	0.31719473	0.3801764	0.050975062	0.0016541975	0.0004804523	8.116456e-05	6.208461e-05	4.5607325e-05	4.959768e-05	0.00034502338	0.00023294079	0.0045762584	0.17316419
t	0.0034069023	0.01073416	0.044942237	0.78289133	0.053185076	0.0035254543	0.001490044	0.00015828268	0.00012957386	0.00016104318	4.159435e-05	0.0011781739	5.6236164e-05	0.014066895	0.084033035
s	0.07704335	0.12419394	0.08565692	0.23327339	0.12936622	0.095461965	0.03781877	0.030974321	0.0077439314	0.0074507114	0.0028750857	0.0063321292	0.05128788	0.05135787	0.059163526
e	0.13269615	0.80167335	0.026626894	0.009273761	0.0042215814	0.008317807	0.0061588706	0.0038677373	0.0016164142	0.0008970013	0.0005509	0.0017250286	4.0547126e-05	3.7453032e-05	0.0022965225
r	0.71422404	0.11603912	0.094253525	0.060446408	0.0056317993	0.002612559	0.0007063522	0.00053361093	0.0004709008	0.0003697692	0.0004726239	0.0005082773	0.00031907516	0.00021032369	0.0032016016
e	0.19261144	0.5487542	0.08956312	0.0072171255	0.016984712	0.017820831	0.042471584	0.060302366	0.013425543	0.003549815	0.0013262437	0.0006644028	0.0025866257	0.00035127735	0.0023706846
k	0.17641759	0.037305903	0.12420462	0.47470066	0.08193808	0.059707835	0.011764779	0.007005214	0.0056388197	0.0040441994	0.0040299343	0.001834004	0.004481364	0.0007329498	0.006193998
a	0.06946502	0.0711802	0.17149083	0.043131944	0.09698089	0.05336875	0.07387008	0.10448015	0.014954993	0.004116488	0.0025477589	0.00047094226	0.07938913	0.072281115	0.14227168
s	0.007228045	0.0014077299	0.019158158	0.4014788	0.32455093	0.11738156	0.02480347	0.011016193	0.009103314	0.004440798	0.002648479	0.0013312227	0.0032653194	0.006053895	0.06613209
ì	0.005150804	0.0109837875	0.0077651273	0.03268631	0.082722515	0.15213934	0.099027745	0.31654388	0.06757329	0.019471075	0.0053879567	0.0005685671	0.07854911	0.015636401	0.10579408
m	0.003956044	0.00040916094	0.002811953	0.1380416	0.08903328	0.11720238	0.019335434	0.020467347	0.017328914	0.009595176	0.006954512	0.006862767	0.0019064087	0.09129681	0.47479823
m	0.030475985	0.0017040778	0.01073165	0.015031201	0.02552901	0.03318704	0.015065069	0.028198786	0.007082295	0.0022392077	0.0010549886	0.00023104562	0.059656594	0.702702	0.06711114
e	0.54153347	0.17056952	0.0742529	0.019313011	0.022015614	0.021526625	0.06481798	0.020125879	0.0109428335	0.009563462	0.00695228	0.0024804939	0.026025306	0.006476101	0.003404503
r	0.38199866	0.01930288	0.045198567	0.13382687	0.09165279	0.1105559	0.047582433	0.025761696	0.054409083	0.033447787	0.018795917	0.008839548	0.002972881	0.002990868	0.02266414
i	0.50761294	0.20329885	0.22220573	0.0035605133	0.003864755	0.00260671	0.006654167	0.014236129	0.004230753	0.0010141772	0.0009953702	0.00090593024	0.020869872	0.0049820608	0.0029620633
è	0.014431675	0.002027332	0.0044723023	0.05162465	0.05937041	0.39783987	0.111828245	0.12580264	0.12484947	0.062377278	0.026348677	0.0016632425	0.0067890743	0.0030332839	0.007541826
f	1.9162066e-05	3.2545202e-05	0.00041168052	0.0560944	0.02004058	0.003947818	0.011780248	0.0007333398	0.0030063791	0.009601651	0.0024745488	0.43086043	0.0073811593	0.13356633	0.32004967
r	0.00445231	0.00095672806	0.0029629704	0.0100193275	0.012678275	0.06395333	0.023361241	0.035140473	0.012631209	0.005025826	0.0012367723	0.00047675977	0.038221784	0.769517	0.019366005
ì	0.69065547	0.08216917	0.02174929	0.00845875	0.0045947544	0.008811169	0.024042897	0.0112206265	0.010561265	0.010866753	0.013107174	0.0027806724	0.049134962	0.050606616	0.011240467
s	0.0024853062	0.0003289431	0.0010151089	0.015414175	0.030467529	0.080735505	0.09209527	0.1207871	0.16477826	0.13466482	0.06507284	0.25591072	0.008140003	0.005224334	0.022880118
k	0.0019503554	0.00040230263	0.004009074	0.023546461	0.013303345	0.04788113	0.07090643	0.052945096	0.041757584	0.021452263	0.016506996	0.0043006656	0.027430916	0.6198516	0.053755835
o	0.30984038	0.025235733	0.042613313	0.020010212	0.042059172	0.06428579	0.19502254	0.031752758	0.026756845	0.028651498	0.05159876	0.017299952	0.076399244	0.06719867	0.0012751222
è	0.008318059	0.0017781096	0.0028869025	0.015111776	0.05255085	0.09167461	0.25988817	0.16531806	0.20244917	0.12704033	0.031669572	0.008257791	0.005070955	0.005140143	0.022845438
t	4.5106034e-07	4.67149e-06	6.3079075e-05	0.015913496	0.008957901	0.004258717	0.036286213	0.0039134617	0.015168439	0.04892009	0.007091015	0.7218533	0.035125323	0.053310882	0.049132947
s	0.00048655077	0.00026455603	0.0011663105	0.016720295	0.008072721	0.09770574	0.051762473	0.1026282	0.04892152	0.020768331	0.010785216	0.0016681043	0.014421365	0.57040465	0.054224003
