 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.56711996	0.00026717052	0.015197324	0.06260121	0.26380786	0.03367146	0.014704354	0.019896036	0.0033882062	0.019346444
i	0.76350003	0.007871451	0.13362758	0.07077886	0.004774142	0.00046105272	0.001076085	0.005403395	0.009231314	0.0032760873
n	0.06166697	0.0063844975	0.10574417	0.74202406	0.0035324409	0.012794655	0.0031895102	0.03720654	0.011733165	0.015723996
d	0.12122938	0.03243925	0.019862715	0.11011213	0.013316731	0.18691564	0.025348945	0.078617066	0.006749067	0.4054091
è	0.095789544	0.39988655	0.01492983	0.014745226	0.05066323	0.37916785	0.013103065	0.014690047	0.0012449812	0.015779665
l	0.0059807836	0.9483985	0.045153894	0.0003968265	3.2925174e-05	5.2376104e-06	1.4751424e-06	4.0424743e-06	4.1696744e-06	2.2225087e-05
a	0.076127924	0.003911503	0.17609547	0.11905021	1.026831e-05	0.0070561124	0.007607425	0.15400866	0.42685676	0.029275613
à	0.38481957	0.36260977	0.14921735	0.07163509	0.0025681735	0.0135059375	0.0007262276	0.0048015844	0.0070115044	0.0031048537
l	8.868707e-05	0.0065190103	0.9833134	0.007046933	2.795873e-05	6.8043366e-05	0.001162954	0.00080545794	0.0002220068	0.0007456518
l	0.028016495	0.0002679868	0.003813058	0.011797493	7.211226e-05	0.011373542	0.0026693463	0.08218807	0.8484869	0.011315094
e	0.33937827	0.03358592	0.06994182	0.032682475	0.0022450674	0.091444485	0.039530057	0.35770905	0.007602814	0.025880054
s	0.04252132	0.46336776	0.2825485	0.11917594	0.0058841733	0.050445788	0.0039844983	0.007591114	0.018746538	0.0057343347
è	0.020942433	0.009412272	0.0070254724	0.008327025	0.00033497592	0.005728391	0.017763034	0.59450155	0.16937712	0.16658768
t	0.0041696886	0.046007838	0.1656501	0.019632667	0.5712125	0.12928542	0.037639674	0.020312788	0.0033923276	0.0026969316
t	0.028589608	7.334342e-05	0.030273518	0.009956871	0.0018872201	0.065858334	0.050023127	0.088321626	0.6980069	0.027009409
e	0.22123215	0.004044813	0.036409244	0.014307389	0.00088920275	0.036931448	0.1932789	0.45731118	0.03179887	0.0037967567
k	0.0067527653	0.09486546	0.081085674	0.100673795	0.03642019	0.4573167	0.09358006	0.061123528	0.044765756	0.023415996
a	0.08116465	9.282332e-05	0.00095219555	0.013629316	0.0007126713	0.0035981522	0.038848005	0.5302995	0.32289085	0.007811835
v	0.0016808381	0.012774339	0.021303523	0.04236909	0.08772347	0.5798184	0.100922786	0.08188416	0.049312133	0.022211231
ò	0.016246062	1.3046046e-05	0.00080008386	0.008268309	0.0004320403	0.0040586456	0.021696765	0.67625195	0.24338314	0.02884994
e	2.7830954e-05	0.00048416	0.03934868	0.0059222174	0.027944552	0.047959965	0.31033617	0.17798595	0.24551018	0.14448029
n	0.00028003938	7.575253e-06	0.011994054	0.0051928386	0.0013631686	0.031958483	0.05487231	0.045522556	0.8211353	0.027673712
ì	0.0007549229	0.00047173546	0.0004533727	0.0003723159	0.00025288438	0.0017607961	0.00841454	0.264146	0.57118446	0.15218902
m	3.8814367e-05	0.0006886307	0.009264405	0.0032483242	0.07265608	0.037265472	0.106877096	0.06623185	0.52017546	0.18355386
e	0.013045498	4.5085664e-05	0.0014360732	0.00065403956	0.027670585	0.011851459	0.01898048	0.08934453	0.80984426	0.027128011
p	0.0016961065	0.02205497	0.024059096	0.006392072	0.06604208	0.13292448	0.3961227	0.14133438	0.03709037	0.1722837
r	0.07673702	1.8312923e-05	0.004927731	0.013192583	0.039978113	0.023201246	0.17702472	0.34421653	0.285843	0.034860715
ò	0.07069199	0.0034793718	0.004866532	0.00027964672	0.012791402	0.017622758	0.052801836	0.17782627	0.56396186	0.095678404
n	4.585705e-05	0.0033236977	0.0014583574	0.00014496603	0.001535622	0.0024703005	0.0261054	0.022173587	0.6966142	0.24612801
t	0.030306265	0.00014518746	0.010418146	0.00061355554	0.32278806	0.016595444	0.04937127	0.084913865	0.40306282	0.08178537
a	0.068433896	0.00026282753	0.0034836463	0.0016601796	0.25125068	0.05545529	0.054534465	0.11391807	0.44700372	0.003997141
</S>	0.00043586726	0.0110547235	0.0077974657	0.0005592316	0.01844248	0.010584991	0.09652908	0.0654592	0.08166162	0.70747536
