 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.93218607	0.00037310895	0.0051308675	0.0021839559	1.3516268e-05	0.00278978	0.000543927	0.00029941674	0.0004739761	0.004479364	0.04301059	0.008515378
m	0.002658792	0.935009	0.016759759	0.002755303	0.04134269	0.00080191036	0.00054966204	3.3539385e-05	3.4161418e-05	1.62667e-05	1.1058407e-07	3.8849903e-05
a	0.21707334	0.045619387	0.08442504	0.016799046	0.123230666	0.12855822	0.0489551	0.115661696	0.12138918	0.06971805	0.024408551	0.00416167
r	0.15056923	0.5474879	0.10620777	0.111130364	0.053895596	0.021157209	0.0042705345	0.00025729416	0.000102289276	0.0006139327	0.00040596118	0.0039018092
ì	0.11688455	0.049949016	0.024660498	0.029522114	0.26736662	0.064588234	0.09043718	0.055048548	0.02897852	0.015607236	0.004400047	0.25255743
o	0.028382162	0.7985716	0.11304787	0.009043858	0.021291574	0.0034690534	0.025275655	0.00027244366	9.829849e-05	1.6414644e-05	3.5108271e-06	0.0005276059
t	0.026746238	0.124754645	0.37331268	0.16583282	0.1346747	0.13373974	0.03237576	0.0032734363	0.0017705837	0.0027451282	0.00040132177	0.00037289778
è	0.012096836	0.068526775	0.020099444	0.02181465	0.42570105	0.046881318	0.11263374	0.10015655	0.05881283	0.017886491	0.00049425504	0.11489605
l	0.024889452	0.48619425	0.2660593	0.045217637	0.041893322	0.011714745	0.12170457	0.0018829921	0.00037836525	2.6158215e-05	1.1351043e-06	3.809622e-05
i	0.24935187	0.047673974	0.19994107	0.042584874	0.077178046	0.22471672	0.016582826	0.03929434	0.047407493	0.022732766	0.028869517	0.0036664044
f	0.053376634	0.12965865	0.106818944	0.60677046	0.039083034	0.02971197	0.031370454	0.002263885	0.0005359448	0.0001347137	0.00013289282	0.00014241174
a	0.11307443	0.059222132	0.09714175	0.0069345515	0.059462514	0.1890639	0.014795688	0.0522127	0.15875448	0.14492635	0.09742355	0.0069879014
m	0.0139614735	0.031275455	0.11596041	0.432004	0.16545747	0.13788097	0.075632304	0.018067602	0.006076163	0.001068585	0.0019396651	0.0006759197
è	0.077355325	0.030708218	0.051028695	0.004327859	0.021343304	0.10580242	0.006394148	0.043578736	0.16495274	0.2917425	0.19461046	0.008155532
n	0.0009942949	0.004708181	0.13291287	0.02692569	0.23443374	0.14180198	0.3081632	0.092480436	0.023500912	0.025879124	0.006399625	0.0017999427
o	0.25919184	0.015083725	0.053485677	0.017352387	0.018404773	0.111748554	0.015493037	0.051666763	0.084023215	0.046245944	0.31287083	0.014433224
a	0.0019957067	0.01098979	0.094010696	0.2149994	0.20438823	0.22612154	0.13129477	0.07311976	0.03390665	0.0042256587	0.004064135	0.00088370015
p	4.76725e-05	0.0014386235	0.048262544	0.024298582	0.1165881	0.4231307	0.1148823	0.12049159	0.10556046	0.0423778	0.0023492074	0.0005725129
p	0.10381849	0.007845604	0.01942367	0.005405893	0.0066569033	0.060678508	0.0059889765	0.028993353	0.079802245	0.14765543	0.5231563	0.010574635
è	0.0131408125	0.12750974	0.020703714	0.0058831233	0.1019162	0.010827883	0.31251767	0.13119926	0.11847876	0.11139272	0.008659192	0.037770864
n	0.003980666	0.0042080553	0.029709814	0.06227706	0.16891229	0.041649144	0.3838017	0.21713676	0.038904496	0.020034483	0.023472829	0.005912713
a	0.1353716	0.007643052	0.059238933	0.004039276	0.0047595343	0.07210488	0.0020949603	0.055973493	0.16100186	0.33996215	0.15302469	0.0047855456
o	0.0007652485	0.0068273535	0.031706512	0.16779311	0.055780742	0.07083733	0.3453508	0.209173	0.09618329	0.0044804905	0.0056255693	0.00547662
m	2.7946457e-05	0.0004333946	0.009610976	0.0047556115	0.01691351	0.110101305	0.041228533	0.11050946	0.15950952	0.5240231	0.02109289	0.0017937403
a	0.053812966	0.01716929	0.05811117	0.00775298	0.027372576	0.124557726	0.0061665205	0.12935105	0.28868926	0.09950877	0.18624778	0.0012598803
r	0.020496696	0.0015512531	0.014827862	0.08690086	0.06512199	0.097580716	0.15527503	0.32196772	0.14127022	0.022010716	0.060826007	0.012170923
è	0.004056404	0.0014043775	0.0015413644	0.0009883635	0.0016227574	0.004081812	0.0019975414	0.0065394253	0.012801718	0.10511789	0.7993665	0.060481794
i	0.00080528035	0.0003537411	0.0050505837	0.010135278	0.029833492	0.02074367	0.11841314	0.12798022	0.031563938	0.083496004	0.49272162	0.078903034
k	1.6765407e-05	5.0208688e-05	0.0018323413	0.00022671354	0.00075104926	0.013325356	0.0017080569	0.008100587	0.028964864	0.3904228	0.5460622	0.008539081
a	0.016264362	0.0013051439	0.007426405	0.0014303988	0.001964	0.023547702	0.0008349794	0.019250205	0.05615343	0.18386532	0.6853867	0.0025712322
è	0.0040485254	0.0003712594	0.0039409087	0.012839238	0.021839062	0.047464363	0.037652016	0.24671318	0.17367215	0.24621135	0.18720102	0.018046916
p	1.9257504e-06	7.227115e-06	0.0013131998	6.942117e-05	0.008067149	0.01039594	0.00977872	0.042459674	0.038927976	0.66697294	0.19289307	0.02911275
l	0.01782788	0.0007327674	0.00338708	0.0023819385	0.0012582213	0.009378779	0.00087837124	0.010846495	0.016506894	0.082794785	0.8373173	0.016689563
è	0.11637871	0.017991615	0.012990383	0.0037301753	0.002182074	0.004528884	0.007033349	0.026105385	0.044711825	0.2611602	0.4628698	0.040317703
o	4.251951e-06	5.993194e-06	9.162742e-05	4.864249e-05	0.00061972736	0.000574688	0.0012275354	0.006195867	0.006128959	0.1242664	0.80047774	0.06035858
s	1.0890441e-05	4.9250175e-05	0.0033527685	8.9405614e-05	0.00065210584	0.012439909	0.0005817621	0.0037686753	0.019211171	0.3823709	0.57054436	0.0069288225
a	0.00085822004	0.00026837594	0.0004912515	0.0011173111	0.0012316529	0.001050604	0.0009823181	0.004430404	0.003262029	0.024002513	0.79733974	0.1649656
p	0.0005995275	0.00036543282	0.0017774454	0.007930756	0.00092691235	0.014500192	0.010707669	0.03470185	0.046202704	0.45111787	0.35692656	0.074242994
o	0.010539418	0.0032699765	0.0053598974	0.0022083132	0.00194189	0.010071872	0.0004998278	0.0052887658	0.012105822	0.06507753	0.87433994	0.009296788
r	0.0034357023	5.8141257e-05	0.0003582956	0.0023558463	0.0009857825	0.0036813403	0.0034871816	0.023165336	0.018975949	0.10475957	0.7276466	0.11109022
ì	0.0020973291	8.537164e-05	0.0001789469	8.2155544e-05	3.2571283e-05	0.0002937379	2.5398009e-05	0.00013397097	0.00033482973	0.007080559	0.9769891	0.012666017
t	8.509037e-05	1.8282955e-05	6.551713e-05	0.00022702909	0.00028965052	0.00024022102	0.0018423743	0.0051682424	0.0028471658	0.018808758	0.8619362	0.10847144
o	0.06926762	0.0005023627	0.002636317	9.25538e-05	9.152429e-05	0.0011390052	3.6129666e-05	0.000349621	0.0010708957	0.028989382	0.89043707	0.005387522
</S>	7.506173e-05	0.00039232342	0.00067364005	0.0023638029	0.0012737911	0.0011051631	0.008114666	0.018429315	0.015071427	0.08053064	0.33089054	0.54107964
