 	è	facile	che	stanno	ancora	svegli	</S>
è	0.93717766	0.0021321815	0.006830569	0.0013910705	0.0048636203	0.004990124	0.04261485
f	0.00086132623	0.54767483	0.29725382	0.10085389	0.013695305	0.03875534	0.00090545823
à	0.08545744	0.14570512	0.18334295	0.28554434	0.15526938	0.13790959	0.0067711305
c	0.1688137	0.22573274	0.49887273	0.10320664	0.0027758465	0.0005528963	4.5352364e-05
i	0.12144917	0.49836582	0.072472006	0.049802635	0.25642115	0.00046495278	0.0010242612
l	0.4604412	0.21870539	0.23638953	0.0800049	0.0025423262	0.0016400869	0.00027656546
e	0.0022553387	0.011289666	0.002120786	0.008789458	0.9381889	0.019708183	0.017647661
k	0.30319795	0.25829244	0.30792007	0.124771215	0.0038741552	0.0011978733	0.00074632507
a	0.0017616021	0.011821217	0.0014054793	0.0029121041	0.9123359	0.021325983	0.048437733
s	0.025602708	0.05365593	0.1832442	0.60953844	0.10014811	0.025967812	0.0018428535
t	0.001869754	0.0034399766	0.0013542793	0.018897997	0.6960843	0.040361755	0.23799193
è	0.0025201854	0.03642967	0.0046794536	0.028827656	0.18538643	0.0054410216	0.73671556
o	0.09051851	0.08668671	0.39249918	0.41300735	0.009635388	0.0032669809	0.0043859286
n	0.013304433	0.010020083	0.03130146	0.33961168	0.4165895	0.18175156	0.00742131
e	0.01437402	0.01636607	0.0037351127	0.008780513	0.4058936	0.02125386	0.52959687
a	0.043603472	0.039614763	0.23673032	0.6058828	0.057294097	0.0018222182	0.015052396
n	7.500584e-05	0.00045522963	0.0024073678	0.078009434	0.6037037	0.29549098	0.019858249
k	0.0002609471	0.00020993278	7.278264e-05	0.00027458978	0.025312189	0.048124928	0.9257446
ò	0.061120406	0.11763353	0.02078582	0.075328805	0.121551156	0.006951414	0.5966289
r	0.09174765	0.019784795	0.07248049	0.46282035	0.14883254	0.16166933	0.042664934
a	0.090787664	0.03276928	0.03822805	0.010151061	0.50792426	0.14908798	0.1710517
a	0.026648555	0.019384934	0.10858782	0.71824753	0.08984753	0.0009815514	0.0363021
t	9.173902e-06	1.9511932e-05	0.00015807552	0.007691271	0.22050242	0.73512936	0.03649017
s	0.0021320854	0.00045748852	0.00042204984	0.0011570586	0.025318066	0.04008571	0.93042755
ù	0.025272105	0.005697316	0.011749634	0.084854186	0.167284	0.016305417	0.6888374
n	0.00030272652	6.0876395e-05	0.00041112598	0.020950725	0.07068827	0.88396925	0.023617053
n	0.021572227	0.010081732	0.021128217	0.0061577633	0.1582017	0.32681295	0.45604536
i	0.2146925	0.41641662	0.07708863	0.018638698	0.057709076	0.029791338	0.18566309
t	0.0004166717	0.00013676433	0.00046454815	0.01052538	0.22002806	0.6668744	0.10155416
i	0.5702573	0.31190035	0.059162546	0.004032519	0.019529149	0.001754287	0.033363793
</S>	0.0032210345	0.00054221385	0.004185792	0.045003098	0.057264283	0.03152879	0.8582548
