 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.17497432	0.0075882073	0.130979	0.0023289828	0.0010627024	0.20114163	0.009993434	0.0009408433	0.13503648	0.16564088	0.074946545	0.06022029	0.00039132164	0.034755416
p	0.0026293413	0.28477043	0.2807639	0.25905076	0.1538256	0.00073585846	0.010841221	0.003219775	4.2546428e-05	2.3153038e-05	0.0004445627	0.0011066706	0.0022138688	0.00033225678
e	0.097942285	0.12410855	0.03893404	0.17466004	0.10053364	0.09596916	0.24779257	0.015141987	0.031194326	0.007895981	0.0030459042	0.0047795186	0.016857259	0.0411447
t	0.024011042	0.43390465	0.42012006	0.08382436	0.0254274	0.009464192	0.0016084509	0.00017778044	1.4557038e-05	2.3481223e-05	1.4030642e-05	2.4951738e-05	3.6269576e-05	0.0013487657
ì	0.010219467	0.03159244	0.0071851	0.04649115	0.05340343	0.05614215	0.13299876	0.031359278	0.1943724	0.07094893	0.010184295	0.010991272	0.11582575	0.22828563
a	0.06686493	0.36421868	0.16114978	0.25868952	0.11417215	0.0018588335	0.030747881	0.001988961	1.37372035e-05	4.7518674e-06	1.139065e-05	6.946847e-06	7.9259025e-06	0.00026449235
e	0.023792764	0.17885737	0.338214	0.23750305	0.10247233	0.08449567	0.025790963	0.004842851	0.00038039623	0.00017526149	0.0010478065	0.0019635903	0.0003008149	0.00016308585
s	0.0017362131	0.06920436	0.34704778	0.14791875	0.12190984	0.18125811	0.105328195	0.015989948	0.004416073	0.0010987665	0.00086525496	0.002219453	0.0002956764	0.0007116087
ò	0.00052053964	0.0043904893	0.007252631	0.008518555	0.027189612	0.054165717	0.043286853	0.071223944	0.32077625	0.17931184	0.005499885	0.02753392	0.054848365	0.19548136
z	0.009395199	0.10209618	0.2750072	0.24929821	0.22003837	0.013927145	0.11145702	0.017872725	0.00011264249	4.832596e-05	0.00056865247	0.00013492558	4.6900295e-06	3.8720285e-05
u	0.0338388	0.05349363	0.041264236	0.25027132	0.14788845	0.06801357	0.30003846	0.018600563	0.0040935404	0.0008352741	0.0044084587	0.0069900043	0.05542745	0.014836175
n	0.024203504	0.042963233	0.3227574	0.10847604	0.11043398	0.36934686	0.012589443	0.0070486334	0.0006940807	0.0002306192	0.00027414956	0.0007578234	4.9748985e-05	0.00017454839
e	0.0080669485	0.04279563	0.014380147	0.06292078	0.07779456	0.044762284	0.23247656	0.07123966	0.09855372	0.04800647	0.008300397	0.012970162	0.1533222	0.124410525
f	0.006543548	0.0145903425	0.21711536	0.04273333	0.055919755	0.6342116	0.016058909	0.008383301	0.0022997588	0.0005448504	0.0002252425	0.0009559924	4.4313198e-05	0.00037365773
à	0.028272882	0.050401594	0.03092578	0.020097299	0.012061277	0.07038997	0.07238106	0.0048063663	0.12931214	0.09862795	0.010792567	0.015032532	0.105046645	0.35185194
i	0.0016052007	0.021597527	0.034433596	0.117920905	0.16317663	0.05157541	0.29073417	0.2863548	0.0013248421	0.0022819615	0.020088924	0.008015254	0.00014880768	0.0007419177
e	0.0069689224	0.036174815	0.062114067	0.06781232	0.03283527	0.5307958	0.14913271	0.013083514	0.049032707	0.015048718	0.009589966	0.018862985	0.005052673	0.003495528
s	0.0008219588	0.022888122	0.1445144	0.045176018	0.039152257	0.4278632	0.20308049	0.048448633	0.029314708	0.007810001	0.009406471	0.01912075	0.00085059553	0.0015524777
ò	0.0007067852	0.002376549	0.003934329	0.0033842383	0.010893868	0.013046886	0.018593298	0.028908359	0.07826519	0.079278015	0.0044616153	0.033128034	0.17324418	0.54977864
z	0.0025108992	0.010094251	0.08183688	0.06748816	0.09530932	0.2491552	0.20371306	0.16808075	0.009514929	0.016165368	0.043565616	0.032479852	0.00059087423	0.01949487
u	0.09082493	0.015344697	0.045596357	0.028844828	0.028735688	0.16208397	0.11822239	0.022803994	0.08522665	0.027564038	0.07619426	0.075555325	0.092807494	0.13019541
n	0.0008328193	0.0021073925	0.017127508	0.019446138	0.030876916	0.6074795	0.08166325	0.093407094	0.10212965	0.026658224	0.004105783	0.0109559195	0.00056263304	0.0026471778
f	0.015533728	0.010736826	0.016341433	0.008974042	0.011704659	0.016577946	0.031868383	0.01127646	0.017082864	0.014764923	0.010405574	0.02857823	0.20412655	0.60202837
à	0.12325132	0.011796978	0.0022499827	0.056103926	0.041783296	0.0046636756	0.26363957	0.017597087	0.012082311	0.0046641645	0.11443706	0.068305604	0.160694	0.11873102
i	0.00017692991	0.00040846175	0.00048106784	0.008773166	0.022082973	0.011494393	0.10921856	0.6339873	0.01946015	0.03375223	0.057508126	0.08469758	0.015715243	0.0022437607
o	0.0044846674	0.015991773	0.015702218	0.008391977	0.004929937	0.08475742	0.06927913	0.0041658552	0.26991498	0.23808944	0.09967625	0.111415245	0.048998777	0.024202373
g	0.00097397674	0.0063807983	0.03661797	0.008075032	0.007785816	0.23469338	0.10834052	0.026920382	0.17407256	0.09323989	0.095116064	0.18763888	0.010472256	0.009672422
e	0.122463	0.06105999	0.085302755	0.030601885	0.015109966	0.075950734	0.072941914	0.004073492	0.023771772	0.008892701	0.045481686	0.02668832	0.21201472	0.21564704
l	0.00014806497	0.00035554983	0.0075031416	0.0016859118	0.003221368	0.22157598	0.022416165	0.04033721	0.38128763	0.25791338	0.011708062	0.04689102	0.0008043883	0.004152072
à	0.01144923	0.0047727334	0.009793745	0.0027597707	0.002700546	0.009461022	0.007715196	0.0016785559	0.0052468157	0.0040892027	0.00635422	0.014150807	0.20284164	0.7169865
o	4.519201e-05	0.00039160307	0.0013567641	0.0017858965	0.003107065	0.014948756	0.04267599	0.042781536	0.061688974	0.40485954	0.09832872	0.21205416	0.045125626	0.070850134
p	0.0017116858	0.00562386	0.009201438	0.0023646306	0.002008242	0.045518048	0.01558762	0.0024383476	0.23130172	0.41557592	0.054349482	0.10032802	0.05041364	0.063577354
r	0.035342067	0.020021193	0.082514495	0.01203375	0.007614199	0.1974482	0.031056501	0.0043336647	0.062260825	0.020743685	0.095813416	0.055170216	0.20371917	0.17192855
ò	0.046866726	0.0013410974	0.0010364986	0.009007709	0.012131941	0.0036919226	0.032335833	0.011650051	0.0061725876	0.003529337	0.07044364	0.10157959	0.38472533	0.3154878
p	0.000110036715	0.00023131464	0.00038259264	0.0014130517	0.003351071	0.004062024	0.03410481	0.08041412	0.04182847	0.15839434	0.09277361	0.20780869	0.3146434	0.060482465
p	0.0815747	0.015801653	0.029100133	0.02219963	0.014930722	0.12008226	0.013847795	0.005036957	0.13456188	0.09026776	0.11326267	0.058250796	0.23381956	0.06726346
i	0.27939227	0.0036940705	0.008181505	0.032565642	0.0087706605	0.027474238	0.05073507	0.0032537905	0.06481867	0.06218877	0.40147123	0.022574354	0.03143953	0.0034401342
f	0.00018480336	0.0005030063	0.0008009399	0.0025975264	0.0060188253	0.0051032635	0.023160445	0.043153506	0.05046684	0.09884466	0.0609244	0.1450809	0.21222666	0.35093424
à	0.063008435	0.020707434	0.020930497	0.015880184	0.008469897	0.031023378	0.009082234	0.0023547674	0.0022912724	0.0003280999	0.020733222	0.0036207498	0.7340727	0.06749717
i	5.9404792e-05	6.604099e-05	8.0583595e-05	0.00043339765	0.0012113927	0.00084562745	0.009680658	0.03339056	0.01515883	0.045855224	0.033451837	0.09794247	0.6039233	0.15790065
</S>	0.0011518396	0.008304294	0.0063343	0.0021286157	0.001801886	0.0147126885	0.005042976	0.0012741365	0.032187607	0.082995795	0.035146907	0.090597615	0.50362664	0.21469471
