 	le	melanzane	vogliono	girate	</S>
e	0.11205312	0.0048569436	0.32078645	0.25576374	0.30653974
m	0.004590738	0.9452858	0.038036153	0.010806235	0.0012809844
a	0.18900822	0.064310625	0.69714034	0.036944073	0.012596702
r	0.25545943	0.7175244	0.023578761	0.0009080887	0.0025293243
a	0.07116012	0.16921446	0.18715361	0.18606848	0.3864034
n	0.27742726	0.717545	0.0035604346	0.00037158682	0.0010957266
g	0.007673231	0.031162027	0.044283945	0.26318341	0.6536974
i	0.40904367	0.5071957	0.007310384	0.020980004	0.05547031
à	0.26289174	0.730778	0.0037680545	0.0011553084	0.0014068036
n	0.0041635213	0.008662946	0.98139656	0.0044019124	0.0013750591
e	0.16554843	0.19384544	0.002891808	0.5778112	0.059903227
e	0.22763753	0.7222373	0.039918933	0.005693818	0.004512393
t	0.0051746336	0.025481906	0.8875626	0.073806666	0.0079741115
è	0.0012400153	0.0011634916	0.004095131	0.49784443	0.49565694
l	0.15978287	0.45642096	0.25204563	0.064934276	0.066816345
u	0.18323372	0.018847188	0.12505743	0.55299616	0.11986551
n	0.08954664	0.37182513	0.31855798	0.101978265	0.11809193
v	0.00775314	0.0027596636	0.005529957	0.7531224	0.23083489
o	0.4234976	0.14065233	0.048609972	0.17666031	0.21057978
t	0.017367017	0.03479852	0.4532577	0.25636503	0.23821172
i	0.07237559	0.0136303995	2.1887668e-05	0.81870157	0.09527051
m	0.007901021	0.034581635	0.0607166	0.31570333	0.5810974
m	0.042276494	0.009104427	0.0022280016	0.8323049	0.11408614
è	0.5627166	0.09788514	0.009327646	0.17216459	0.15790607
n	0.0066908756	0.0153050255	0.22594234	0.42252064	0.32954115
e	0.88350797	0.018550916	0.026106143	0.046581447	0.025253443
</S>	0.008419421	0.013353339	0.082214676	0.29959252	0.59642
