 	voglio	che	Maria	venga	domani	</S>
i	0.79082835	0.0014601646	0.00069360953	0.16433112	0.008721652	0.033965096
t	3.6721192e-06	0.022753779	0.037462514	0.5601111	0.37918898	0.0004799431
è	0.018166838	0.73195225	0.22990336	0.01709155	0.00035895876	0.002527125
l	0.27888483	0.59264326	0.109950416	0.018305741	4.962157e-05	0.00016617095
o	0.12840815	0.0021755903	0.0014946875	0.82120925	0.04477753	0.0019348441
n	0.044346835	0.7287378	0.22541036	0.0014992601	1.2793611e-06	4.4984063e-06
a	0.010149695	0.1552539	0.08273866	0.70338285	0.00435114	0.04412377
r	0.014970313	0.5712433	0.41091248	0.0028683522	7.708367e-07	4.9191085e-06
t	0.010884636	0.004366122	0.003028475	0.7908455	0.042924244	0.14795108
i	0.14732231	0.46500838	0.35024002	0.008678109	0.0023718546	0.026379261
à	0.006738893	0.60167557	0.39095625	0.0005798446	5.36075e-07	4.9003556e-05
v	0.0004563768	0.013275434	0.005242923	0.07079209	0.854593	0.055640217
v	0.0021061518	0.000116461866	0.00010176359	0.1303645	0.85748476	0.00982634
r	0.61889017	0.14535648	0.22964798	0.002069133	0.00036723772	0.003668945
i	0.9914588	0.0004693547	0.0002885861	0.0017752175	0.0046325265	0.0013755441
i	0.050651688	0.47702378	0.30569243	0.053618673	0.0048527545	0.1081607
M	5.11504e-07	4.981872e-05	5.9102324e-05	0.010273888	0.8389631	0.15065359
a	0.00079470157	8.586129e-06	6.9996054e-06	0.02302039	0.9683507	0.007818587
r	0.062365215	0.49742636	0.40784425	0.006004546	0.00025613286	0.0261035
ì	0.0067203552	0.0002747481	0.0002559081	0.0420168	0.7632952	0.18743701
a	0.009840213	0.37196103	0.26922268	0.009153195	0.13199134	0.20783162
</S>	8.061211e-06	7.95397e-06	8.514221e-06	0.007078434	0.6594442	0.33345276
