 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.14947125	0.0063691284	0.10621973	0.15238006	0.003886779	0.2295885	0.0066750306	0.0007366349	0.11194682	0.1258772	0.057044737	0.009581604	0.010935946	0.029286508
p	0.006726051	0.6480545	0.16782208	0.10647382	0.025724998	0.00010475903	0.01265607	0.008637055	0.00013233667	4.5093395e-05	0.0008249871	0.020594634	0.00024477803	0.0019588622
e	0.10631301	0.1327354	0.042503383	0.057005607	0.20117621	0.07835334	0.19184051	0.02670854	0.060845148	0.011618539	0.0023752074	0.013126218	0.03274445	0.042654436
t	0.021941036	0.39178488	0.25822	0.2846528	0.033774562	0.0065671336	0.0014087283	0.00018133146	1.3901621e-05	1.7356688e-05	9.282306e-06	7.896509e-05	0.0002441569	0.0011059314
à	0.009653948	0.026725788	0.005716389	0.009186198	0.06382692	0.0749008	0.127696	0.043162853	0.23893212	0.074416295	0.0068778	0.011280879	0.036265407	0.27135864
c	0.083146125	0.44889277	0.14310606	0.11717988	0.16517757	0.0016635505	0.038012203	0.0023150106	1.706032e-05	5.470839e-06	5.1438196e-06	9.659907e-06	5.5933517e-05	0.000413564
i	0.33798775	0.2479129	0.11055935	0.09375174	0.013515864	0.03647557	0.041412152	0.0015981771	0.04775918	0.008143663	0.010876468	0.02377957	0.025011621	0.00121596
a	0.090270765	0.11373782	0.22245023	0.22128333	0.24163134	0.07492674	0.020131595	0.0129656475	4.1241514e-05	2.3340112e-05	0.00010036571	0.00062301196	0.0013276624	0.0004867996
e	0.0044587925	0.2629401	0.12281799	0.33183002	0.16693397	0.038924955	0.05758348	0.0052787554	0.00024755058	5.8593738e-05	0.00048260976	0.0034679575	0.0046604825	0.00031477553
t	0.0037710143	0.023035279	0.11969964	0.47429478	0.057481036	0.23521316	0.047575258	0.0145443585	0.012525329	0.0026118036	0.00054607156	0.0019088603	0.005706255	0.0010871525
o	0.0025698207	0.0039256043	0.00937694	0.017148085	0.007591715	0.062986925	0.01443014	0.013955867	0.33577123	0.27483025	0.0016092573	0.005399402	0.03971609	0.21068862
s	0.007479111	0.042048845	0.22489628	0.39511237	0.14136603	0.15094386	0.02461241	0.010603206	0.00059963897	0.0001667665	4.8853322e-05	0.00040165609	0.001077816	0.0006431712
ò	0.0014406694	0.012109817	0.012663633	0.029602734	0.0268667	0.05397801	0.06050692	0.06273046	0.32846507	0.21674344	0.003648086	0.013736859	0.026239667	0.15126795
z	0.006797988	0.02855951	0.08093686	0.19473803	0.25314766	0.09150733	0.24623358	0.0910703	0.00030593248	0.00035910253	0.0029377488	0.0022373525	0.00028013354	0.00088848476
u	0.030978762	0.022606801	0.043588612	0.05406467	0.1318621	0.064535856	0.35445744	0.09625412	0.026839867	0.0055671385	0.004780185	0.022636034	0.10900605	0.0328224
m	0.003997171	0.010485215	0.07820915	0.23452374	0.097748324	0.5163842	0.032893613	0.02188585	0.0018975202	0.00037939745	0.00018051996	0.00036483078	0.00088610227	0.00016439961
e	0.32714763	0.17095459	0.14094262	0.12613991	0.0039884164	0.020847043	0.015693398	0.0006954774	0.03804899	0.0070451177	0.03984684	0.048400976	0.05563705	0.004611924
e	0.0018870627	0.008869348	0.034766156	0.14631125	0.11990898	0.54130703	0.08280951	0.04605111	0.004173023	0.0007760056	0.00046211618	0.0012732815	0.010224477	0.0011805616
s	0.0005197502	0.024142005	0.047523946	0.25617388	0.13539113	0.17241883	0.22452822	0.09935702	0.004994991	0.0011920687	0.0016603526	0.011179434	0.017967714	0.0029505545
ò	0.00504626	0.0048860516	0.013938652	0.02205755	0.030074934	0.054675043	0.067789584	0.06642296	0.08765862	0.076650865	0.002769045	0.026493922	0.22120842	0.32032803
z	0.0011759903	0.0053603402	0.01930157	0.08306178	0.15036358	0.1933721	0.27432916	0.21374744	0.001771731	0.003379952	0.01742959	0.020358028	0.005240432	0.011108291
u	0.050633725	0.009621282	0.038491096	0.04843369	0.023609174	0.11231852	0.10369405	0.037393242	0.08390708	0.027036965	0.037274234	0.063496925	0.28977716	0.07431281
