 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.41772997	0.061861314	0.20639582	0.086156115	0.095702	0.003418897	0.07023125	0.035614263	0.012122876	0.0001946236	0.010572904
n	0.00023309547	0.042548314	0.95085186	1.3092234e-05	9.2581655e-07	2.3659791e-07	2.3086786e-06	5.043269e-07	0.00032064295	0.0046132794	0.0014157587
e	0.07888048	0.09925933	0.06102396	0.00027935902	0.11432134	0.0024215076	0.015425626	0.005368155	0.016246215	0.0012174317	0.60555655
v	0.077392004	0.60895413	0.29987997	3.9707315e-06	2.7288916e-05	1.0633988e-06	9.654221e-06	2.241953e-06	0.00012817244	7.956374e-05	0.013521863
ò	0.008825672	0.0044270568	0.05608624	0.41878197	0.2511319	0.18003748	0.017133176	0.008991207	0.0059010736	0.016689941	0.031994265
ì	0.44330472	0.3525246	0.17992313	0.010365103	0.0015912008	7.689237e-05	0.0010561707	7.1975766e-05	0.0016831388	0.0011382389	0.008264888
c	0.40242654	0.18530555	0.14377782	0.016671164	0.023822289	0.00048560006	0.13522863	0.046750348	0.038960036	0.005609734	0.0009622596
h	0.000985391	0.027167637	0.17910522	0.00845138	0.0029637287	0.00026791618	0.0026029972	0.0001632884	0.007936695	0.76944494	0.00091084774
a	0.805163	0.1056144	0.023992373	0.009027275	0.010835727	0.001254391	0.0081521785	0.0012292834	0.021536602	0.004546278	0.008648425
d	0.08431317	0.74136	0.14372331	0.0019630992	0.0035947037	0.00012341955	0.0040324614	0.00082802423	0.011090691	0.005867163	0.0031038872
ò	0.0034680483	0.0021957278	0.027195303	0.002057488	0.0012921885	0.00023132375	0.0021387842	0.0002289962	0.0076971888	0.94974655	0.0037484847
n	0.100397214	0.32716593	0.06701425	0.018875469	0.08685895	0.00093669683	0.23353772	0.056054667	0.10632397	0.0018453373	0.000989843
t	0.05971441	0.08894461	0.037878085	0.004217845	0.013982605	0.0037128031	0.030754618	0.0071187816	0.07176993	0.60057914	0.08132719
a	0.37732038	0.021821635	0.03080025	0.03681429	0.06246979	0.02086229	0.08005955	0.02047122	0.21976353	0.08889835	0.040718686
s	0.104998276	0.6693509	0.11665686	0.0053934203	0.05067787	0.0019238977	0.021073544	0.0049368795	0.017921884	0.002936006	0.004130442
ì	0.0008738751	0.0061531025	0.011345984	0.002226459	0.010766561	0.0016515411	0.007857729	0.0012387858	0.13067631	0.7611514	0.06605821
n	0.020018844	0.064870305	0.013976532	0.017122207	0.11267851	0.0026744443	0.33184972	0.15065604	0.25273737	0.016476242	0.016939811
d	0.046683926	0.0635561	0.020347236	0.016784092	0.063104786	0.019641547	0.07122927	0.029424246	0.07646629	0.52815884	0.06460368
e	0.41037446	0.018697383	0.012277759	0.016733643	0.05692836	0.015969401	0.18926562	0.06680687	0.19000077	0.013398734	0.009546976
k	0.023237247	0.15331525	0.12952603	0.11177699	0.4117375	0.033564277	0.06603263	0.023832105	0.031378213	0.006444436	0.009155329
a	0.0055163144	0.0025797242	0.016643258	0.0004184633	0.00050209276	6.371843e-05	0.004424309	0.0006767192	0.010643734	0.9557611	0.0027705675
ì	0.0045638424	0.052021053	0.039773695	0.15736175	0.5860467	0.08237239	0.040776122	0.015326692	0.0151124615	0.0014711912	0.00517414
c	6.8712034e-05	0.00014091346	0.0004396773	0.0007696043	0.0018674982	0.00014424219	0.07537759	0.102955766	0.5487394	0.23498093	0.03451572
h	0.0008134365	0.01931318	0.07675803	0.0029888663	0.0033923346	0.00024194008	0.0029673171	0.00040564142	0.027404249	0.8622791	0.003435923
a	0.08987779	0.0068161245	0.0027957798	0.0475046	0.15477629	0.067818865	0.2363406	0.275482	0.11396451	0.0012620228	0.0033614403
a	0.0017294233	0.0031344509	0.01056075	0.021485	0.14505723	0.063578114	0.14919828	0.20048726	0.23219296	0.12727481	0.045301735
n	2.5159334e-05	0.00020546859	0.00040541086	0.00049737777	0.007707193	0.0011398649	0.024238938	0.047128204	0.24457838	0.64580363	0.028270371
o	0.00068350753	0.002127558	0.00036567994	0.0006650914	0.0048658527	0.007427695	0.007695642	0.0051309587	0.18491244	0.14236368	0.64376193
ì	0.0043716435	0.0483496	0.0054632886	0.0032542914	0.68436736	0.015310246	0.15567307	0.049495425	0.032975905	1.7585646e-05	0.00072161155
s	4.0048367e-06	6.961338e-06	1.1286701e-05	2.3107248e-05	0.00039872457	5.549536e-05	0.0057634464	0.022141133	0.09263095	0.85609967	0.022865208
o	0.004023055	0.012351554	0.00036247537	0.00825988	0.06980759	0.031855263	0.030713448	0.048552375	0.063328885	0.62773263	0.10301285
n	0.00086988363	0.002406985	0.00024819523	0.009130333	0.6867602	0.20529588	0.034996167	0.045425054	0.013713195	8.3921215e-05	0.0010703012
t	0.0021353723	0.0029292973	0.0017943461	0.0020237342	0.004340703	0.0013242363	0.0055750404	0.007908217	0.01638012	0.85014975	0.10543917
a	0.03787215	0.0110500865	0.004223886	0.043418977	0.23367782	0.04887911	0.10867505	0.2617694	0.128104	0.011006597	0.11132294
k	0.00045055605	0.001290938	0.00082379946	0.027258877	0.17870715	0.24500036	0.035675723	0.099445835	0.10074356	0.048784558	0.26181865
a	0.0018508855	0.006483326	0.007580109	0.0014238284	0.0023838193	0.00020825559	0.004148787	0.0021317035	0.0124996565	0.92841744	0.032872185
ì	0.0003143861	0.0013989735	0.0013282328	0.07762893	0.34592813	0.5180672	0.015504006	0.023008853	0.010203601	0.00023759741	0.006380076
c	6.9270127e-06	3.6846918e-06	9.789236e-06	0.00018116404	0.00043124307	0.0012271705	0.006333035	0.043702338	0.09801877	0.83231616	0.017769754
h	0.0006488627	0.012027974	0.024320476	0.0005868318	0.0010174041	4.1936397e-05	0.0011984572	0.00019846045	0.012156093	0.9402553	0.0075481487
e	0.035083957	0.003084026	0.00029285648	0.073934264	0.120915115	0.5016124	0.032859657	0.12982874	0.02951469	0.007948894	0.06492535
n	2.9680681e-05	1.9804545e-05	3.1523625e-05	0.00015060564	0.001043918	0.0017425875	0.0015669585	0.011279988	0.014684222	0.9000179	0.06943278
a	2.3336046e-05	5.2992204e-05	3.028203e-05	2.9505193e-06	1.8832186e-05	5.1310593e-07	7.119749e-05	3.6828365e-05	0.0003572426	0.99447894	0.0049268953
v	0.00044427076	0.002495921	0.00021812214	0.012392901	0.43260923	0.28757218	0.035958953	0.066083565	0.051320925	0.0026587544	0.10824517
r	0.00029597688	0.0034984546	0.0051786387	0.0005576026	0.0009841952	3.2197386e-05	0.0011138703	0.0004312708	0.0040778858	0.9729485	0.010881469
è	0.09714239	0.02253023	0.0010532622	0.023194805	0.026476316	0.03052318	0.043011222	0.057287127	0.08426113	0.17836516	0.4361551
t	9.882289e-06	5.5520754e-06	4.8263314e-06	5.5375047e-05	0.0003937486	0.001352429	0.0004949863	0.0038471753	0.0046620574	0.9412376	0.04793637
s	0.009137207	0.0003587799	7.736106e-05	0.00036754127	0.00041039044	0.00020725334	0.003310303	0.001396973	0.0016675055	0.9797148	0.0033518705
i	0.22702165	0.0076431646	0.00051742594	0.027126355	0.04708552	0.12108199	0.047316052	0.10928338	0.038724847	0.18231285	0.19188677
</S>	9.2189286e-05	6.476399e-05	2.3081746e-05	0.000117687094	0.0021007003	0.0018739423	0.0018135058	0.010387173	0.01369045	0.76473397	0.2051025
