 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.89289135	0.0018226049	0.0067061433	0.022348175	0.0011386498	0.0006262991	0.003752751	0.0029255706	0.011515681	0.0065407986	0.0001795716	0.0055652275	0.012988395	0.01748349	0.010411476	0.0005759175	0.0025279182
ì	0.019247098	0.2709088	0.61470854	0.040281806	0.028142078	0.013984418	0.0011098149	0.0012449961	8.038893e-05	2.5304327e-05	0.00012557238	4.4730634e-05	0.0030488085	0.0041032853	0.0014369079	0.0004170298	0.0010903619
m	0.4444749	0.289275	0.17440407	0.06385559	0.014046429	0.0059438185	0.0038850545	0.001818622	0.000963312	0.00025093905	0.00017494695	0.00040355453	6.179462e-05	3.8683047e-06	8.376705e-06	6.088574e-05	0.0003687584
b	0.093625054	0.029692527	0.51740503	0.17350619	0.032885727	0.037848223	0.02425808	0.04906159	0.010236423	0.0029554632	0.0009175234	7.565793e-06	0.00011822979	9.009223e-05	0.0014085943	0.020760441	0.005223199
e	0.18210687	0.19364464	0.081760235	0.21627656	0.18069781	0.09383182	0.00697857	0.0338695	0.006499537	0.0036453293	0.0005302124	1.5279527e-05	3.8123395e-05	5.654038e-05	2.7165366e-05	4.4957046e-06	1.7305503e-05
r	0.034821264	0.8072275	0.1030087	0.021798281	0.009981337	0.0070975847	0.002465076	0.002608625	0.004345949	0.00063675817	9.2934875e-05	0.0021340416	0.0012114509	9.812753e-05	0.0001846476	0.00025005583	0.0020376367
i	0.004058237	0.29260007	0.0076668123	0.02119703	0.1084447	0.13817966	0.024434108	0.28361475	0.03333454	0.06170941	0.014879522	1.2822991e-05	0.0009867941	0.0031248196	0.0024179514	0.002287614	0.0010512376
d	0.027149962	0.12663081	0.7644904	0.07297793	0.002524757	0.0018674457	0.001764178	0.0008143046	0.00097311503	8.5954285e-05	6.8320796e-06	6.18431e-05	6.211381e-05	1.4767582e-05	9.489371e-05	6.6105116e-05	0.00041464352
e	0.09086456	0.023212964	0.061821725	0.12206805	0.0900546	0.11083478	0.060984857	0.28303024	0.03018739	0.041716136	0.03467969	1.5958694e-05	0.00020790564	0.00026889035	0.0015361942	0.008950625	0.03956542
c	0.011718524	0.022420365	0.76685	0.17320995	0.0037103824	0.0027071023	0.0055237417	0.0016857295	0.0033528858	0.00016634195	1.1929803e-05	0.00015189726	0.00010479037	4.2158767e-06	7.77083e-05	0.00041976772	0.007884567
