 	ho	messo	uno	specchio	sul	muro	</S>
è	0.7456812	0.02909755	0.03952011	0.05025904	0.03497603	0.023871617	0.07659438
v	0.036083546	0.014799064	0.2122341	0.11169497	0.45145163	0.11385262	0.05988402
a	0.0040810355	0.0008436544	0.025724865	0.9392036	0.012576014	0.017489472	8.13583e-05
l	0.5031172	0.00023501668	0.48472983	0.0026883439	0.007824165	5.7325877e-05	0.0013481904
a	0.02140828	0.014569107	0.046983764	0.8625929	0.029091673	0.024209572	0.0011446646
è	0.4016969	0.0015677635	0.51749426	0.019658424	0.058226075	0.00014203723	0.001214584
n	9.246466e-05	1.3941303e-05	5.0197476e-05	0.00024138532	0.99071056	0.004322445	0.00456902
a	0.006432646	0.009427743	0.08739963	0.35938588	0.35112047	0.17304525	0.013188564
n	0.6337537	0.019234836	0.26597363	0.016878184	0.062082667	0.0010611397	0.0010158395
j	0.002952308	0.0014322295	0.0031197043	0.095403925	0.25427428	0.4323522	0.21046542
a	0.39040685	0.013773337	0.09507936	0.07710629	0.36077905	0.040517196	0.02233792
l	0.45953226	0.064506456	0.09747972	0.02624278	0.3364985	0.0035036418	0.01223664
ì	0.00014021386	4.4270466e-05	0.00040295575	0.32245654	0.003316334	0.6694102	0.004229439
s	0.0012147623	0.0006799224	0.00044281804	0.00070487993	0.85661876	0.058045417	0.082293496
t	0.012843436	0.039243214	0.0010931442	0.040905356	0.061324194	0.77462995	0.06996073
o	0.33885404	0.0428642	0.04993347	0.3009924	0.07234296	0.18813004	0.0068828
t	0.029130759	0.02357791	0.01289675	0.008852381	0.77305895	0.019894516	0.13258876
ì	0.00025914487	1.2454455e-05	0.00018574002	0.22224692	0.00064765924	0.7758031	0.0008450228
c	0.0037085663	0.005027905	0.0011301799	0.0012599467	0.6436164	0.11535032	0.22990666
h	2.2268758e-05	6.476889e-06	9.960073e-05	0.91003394	6.036943e-05	0.08975356	2.3874763e-05
o	0.5408186	0.13840419	0.0061665596	0.046724226	0.036074053	0.21425587	0.017556548
</S>	0.0008798394	0.009324387	0.0009769507	0.007636476	0.28179026	0.21045601	0.4889361
