 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
k	0.20673521	0.149432	0.18312119	0.14079918	0.18959957	0.08286464	0.026824534	0.0001313857	0.020492302
a	0.9118498	0.05270594	4.4598157e-05	3.3733309e-06	0.0006059252	0.0013010977	0.0015425092	0.031457137	0.0004896335
n	0.68204874	0.23869048	0.001359139	0.0014035696	0.024788078	0.010506348	0.016186386	0.0028620958	0.02215515
o	0.43223444	0.020879656	0.24367197	0.009942269	0.02462685	0.0037450425	0.01933697	0.028342193	0.21722063
n	0.19464514	0.6347303	0.0019451077	0.00090829213	0.017850062	0.0026382452	0.010656695	0.001054622	0.13557154
ì	0.16527654	0.011889157	0.55230826	0.032082517	0.028851891	0.0041774707	0.015143069	0.016539546	0.1737316
s	0.02313568	0.9586758	0.00029893275	0.001444154	0.010277765	0.00036534728	0.0008488032	7.3678966e-05	0.0048798667
o	0.20772399	0.2611144	0.0013233263	0.0151344305	0.07104119	0.0202908	0.15635286	0.18336508	0.08365395
n	0.062177815	0.8603322	0.0010507783	0.0058029154	0.050878264	0.010093313	0.0070256474	8.601246e-05	0.0025530467
t	0.30250844	0.034613226	0.015336077	0.016008958	0.030239897	0.0038647645	0.075940415	0.17503089	0.3464574
a	0.30062816	0.045435768	0.35418788	0.011802282	0.1320735	0.011221741	0.07487642	0.006908194	0.06286608
t	0.014364773	0.8548657	0.0027100758	0.011365422	0.087841555	0.0039427667	0.017770398	0.0003070167	0.0068324483
e	0.036236502	0.016169991	0.01534833	0.0018416106	0.0130992485	0.0013438736	0.08413739	0.39351836	0.43830472
s	0.0040285513	0.5612512	0.018992027	0.12554497	0.24462368	0.0111441305	0.027141474	0.00025481364	0.0070191235
m	0.031100959	0.0053333943	0.0812983	0.009546777	0.013330635	0.0034822999	0.19725242	0.11221584	0.54643935
à	0.032537892	0.041090485	0.066938646	0.011595123	0.123649284	0.014536913	0.32979858	0.015347541	0.36450547
n	0.009274724	0.13708748	0.009624547	0.08385894	0.3921473	0.21490183	0.15213418	0.00062277494	0.00034813795
t	0.5453287	0.1359537	0.0025863354	0.0031752032	0.048000637	0.03498372	0.0773163	0.14031877	0.012336703
e	0.09049986	0.02598725	0.011864422	0.0022470776	0.072576545	0.03674044	0.66355205	0.035815105	0.06071714
ì	0.0019106078	0.06754393	0.010081465	0.25369188	0.45981517	0.058700867	0.1328964	0.0014979445	0.013861777
t	0.0004507906	0.00041111218	6.294126e-05	0.08268493	0.009844032	0.30689377	0.12184198	0.45587742	0.021932999
s	0.0016559284	0.108827524	0.014548704	0.04290405	0.072007194	0.025968216	0.09233206	0.554219	0.08753723
e	0.004403727	0.088318765	0.004478155	0.020229694	0.30081576	0.10392861	0.39408782	0.011428447	0.07230896
r	0.0016435621	0.016453022	0.0269184	0.4512554	0.18732516	0.09530314	0.15737344	0.017559707	0.046168115
e	0.0036917068	0.036794208	3.208152e-05	3.533537e-05	0.0037260817	0.0003286136	0.036071874	0.8680453	0.051274892
k	8.118265e-05	0.0175628	0.19009928	0.42551744	0.2247466	0.051404964	0.069362134	0.000545814	0.020679792
a	0.021318791	0.018625239	0.00058414484	0.0006859845	0.0077380794	0.0036248213	0.0607795	0.8137568	0.0728867
n	0.0006905908	0.0031682511	0.62895364	0.25840664	0.04991689	0.023204956	0.026458744	0.000369407	0.008830846
a	0.003464762	0.004804138	0.00046152525	0.00066541287	0.0030197243	0.001561112	0.034303125	0.75499415	0.19672607
v	0.00054683426	0.0038788377	0.44152948	0.3200371	0.070872016	0.065072395	0.07529563	0.000994244	0.021773461
r	0.032986153	0.02431204	0.0037365768	0.0034293155	0.015725119	0.007704633	0.12299154	0.5613869	0.22772779
è	0.0004031703	0.010486809	0.0017005244	0.000709146	0.01053294	0.005422844	0.06978004	0.08388447	0.8170801
t	0.00011461782	0.00039867678	0.007520277	0.03958879	0.0051100287	0.044130467	0.043736104	0.8018114	0.05758962
s	0.0028325655	0.1219957	0.0078913905	0.0027198852	0.032442156	0.060556624	0.03335454	0.7124146	0.025792487
i	0.0014891465	0.08746197	0.026248025	0.02896394	0.16787373	0.09522733	0.13235717	0.10249601	0.35788274
</S>	8.3050865e-05	0.0014948021	0.00235159	0.03165432	0.009348076	0.040148597	0.06548384	0.33072284	0.5187129
