 	vado	cercando	un	forno	che	fa	rustici	</S>
p	0.80833226	0.08117317	0.009376152	0.0046445867	0.007763383	0.028931083	0.029644616	0.030134676
à	0.44907117	0.5456246	0.0005212718	7.782838e-06	0.002262158	0.0013607313	0.0008610777	0.00029122172
o	0.522212	0.44588003	0.0148450155	0.00053468795	0.0070814886	0.0004990322	0.0036421278	0.0053056064
c	0.089627735	0.40737337	0.07601147	0.090201184	0.025501298	0.023842597	0.27249247	0.014949942
e	0.027231833	0.43294865	0.024408491	0.0046696686	0.5086034	0.00017600863	0.0019561038	5.870366e-06
r	0.02751189	0.7806239	0.15988044	0.0012791917	0.019189907	0.0047249077	0.003421085	0.003368677
k	0.017509382	0.049335513	0.065181404	0.008434011	0.24445966	0.10773272	0.04670732	0.46063995
è	0.4277758	0.23951961	0.10833539	0.02116519	0.1721715	0.0152604645	0.001917542	0.013854473
o	0.71330065	0.18429874	0.05467832	0.00027040602	0.046323065	0.00045331605	0.00021195212	0.00046358243
n	0.021136375	0.12081001	0.2328151	0.28891915	0.084319234	0.027422605	0.21645267	0.0081248125
t	0.0073506148	0.033785556	0.029446514	0.00022169006	0.7112492	0.039039157	0.07474068	0.10416658
a	0.050003737	0.10015565	0.07130182	0.013756866	0.6589025	0.0909907	0.0015558338	0.013332822
è	0.059316132	0.19717117	0.55642724	0.0011130947	0.15719903	0.014203393	0.0053946027	0.0091753155
n	0.002521056	0.009662638	0.12385859	0.04074401	0.47335106	0.16398554	0.09105869	0.094818436
a	0.011714439	0.025197126	0.06353821	0.006654738	0.39163184	0.04942979	0.4144842	0.03734964
f	0.033261996	0.10346595	0.6106792	0.12710997	0.07711525	0.0140722	0.026781075	0.007514405
ù	0.016239757	0.026709119	0.007559014	0.003552503	0.24605487	0.36890075	0.2978812	0.033102866
r	0.0010435663	0.004979491	0.09730791	0.338265	0.30706158	0.14305806	0.064831495	0.043452892
n	0.061988115	0.017332418	0.03419123	0.06168441	0.18684636	0.13068907	0.45956966	0.04769869
o	0.48915356	0.036242943	0.01795752	0.0027072956	0.2845037	0.15943892	0.008431877	0.0015641729
k	0.001296285	0.00732925	0.21126285	0.12790152	0.5067962	0.09143072	0.023200283	0.030782994
a	0.05294517	0.08019761	0.005316973	0.00021206238	0.47793695	0.020797666	0.35659075	0.0060028415
k	0.0033706818	0.007864765	0.20230138	0.19962737	0.36922473	0.10760187	0.047553457	0.062455703
à	0.027643248	0.044755194	0.0052505787	0.00031740352	0.25988325	0.13759033	0.49558496	0.02897507
n	0.00014398378	0.00039259467	0.013919028	0.14327987	0.0892085	0.20809238	0.4017889	0.1431747
n	0.08212673	0.010876144	0.011667364	0.019509701	0.07139827	0.21256514	0.5293375	0.0625191
i	0.7736605	0.016571509	0.0037565972	0.009226043	0.0543476	0.10231839	0.038192667	0.0019266694
r	0.0004361028	0.0009849116	0.028318517	0.046860054	0.23654702	0.368675	0.10490435	0.21327405
ù	0.012102568	0.017898275	0.0016434332	1.3787968e-05	0.106486104	0.006743334	0.8264927	0.028619813
s	0.000111967776	8.299373e-05	0.003657735	0.009637326	0.020507323	0.069295734	0.5701319	0.32657498
t	0.0311798	0.004419011	0.0059656077	0.0031428873	0.039112408	0.112234816	0.6815928	0.122352704
i	0.6971722	0.02595078	0.0021470953	0.05709029	0.032981824	0.106375284	0.07711435	0.0011681289
k	0.00029932204	0.0004352376	0.009837379	0.005535943	0.104227014	0.32591966	0.1158563	0.4378891
u	0.026972817	0.030842757	0.002858481	0.0002028705	0.16427968	0.01114595	0.74097586	0.022721546
</S>	0.0011552322	0.000752827	0.015388165	0.012937901	0.10641306	0.28291115	0.1372494	0.44319224
