 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
e	0.729184	0.040985942	0.033062104	0.031097682	0.13153742	0.008252904	0.0139143905	8.795317e-05	0.011877711
n	0.06800006	0.6067488	0.23609512	0.03906068	4.5878573e-05	0.013127589	0.0030585628	0.029378785	0.004484474
e	0.01358573	0.19017489	0.094360024	0.07772529	0.09729124	0.014162773	0.02668298	0.13742192	0.34859514
s	0.11346656	0.74843776	0.107373595	0.026874777	0.00035944936	0.0005729268	0.00013453403	0.00048385185	0.0022965204
p	0.0010812889	0.011695541	0.023674812	0.011821753	0.004980318	0.009310286	0.025118722	0.74053043	0.17178681
ì	0.09765299	0.031447455	0.022627711	0.07342211	0.6469771	0.067714475	0.011736617	0.012672742	0.03574877
c	0.02425046	0.22199401	0.42402497	0.16871068	0.15565068	0.005169779	0.00016042216	7.1215995e-06	3.179621e-05
c	0.017380718	0.053298518	0.00083775976	0.00604722	0.0010002656	0.0033475384	0.005511581	0.88275915	0.029817298
e	0.12108052	0.05102751	0.1935941	0.2813372	0.2816822	0.056564316	0.008811156	0.005094523	0.0008085301
t	0.051462118	0.14802429	0.12323782	0.17798007	0.40494382	0.069279335	0.00679274	0.015646733	0.0026330627
s	0.0027465906	0.010056527	0.00053377025	0.0016162473	0.0008840904	0.012147314	0.0038331894	0.94284904	0.02533325
a	0.0027646862	0.053031355	0.09696169	0.094648845	0.21828619	0.36030242	0.07985765	0.087425955	0.0067212065
o	0.0037768257	0.043485556	0.13562196	0.24621236	0.3306691	0.058821786	0.15339035	0.020535186	0.007486882
s	0.004953265	0.018061843	0.10355282	0.26610166	0.05856375	0.05063799	0.34133965	0.13819899	0.018590093
ò	0.002004574	0.012256001	0.0059886775	0.008380718	0.015389514	0.020614058	0.28647584	0.2715551	0.3773356
z	0.003132654	0.0051979404	0.06244799	0.07463817	0.65998524	0.1611947	0.0052450723	0.0002942313	0.027863914
o	0.051393464	0.026885882	0.023589294	0.038848966	0.11398262	0.08368384	0.23123817	0.28179723	0.1485805
s	0.004659431	0.007651537	0.029877234	0.06370295	0.83658075	0.013585225	0.04006428	0.00084118	0.003037456
p	0.0039735925	0.0063627707	0.010514243	0.007688369	0.008278377	0.023361174	0.37302828	0.26224425	0.3045489
i	0.053697985	0.016435422	0.008979638	0.014734028	0.09190774	0.05364437	0.64791226	0.018077068	0.09461153
c	0.0031825649	0.0032566828	0.014713547	0.019116601	0.25570312	0.13596806	0.5114636	0.020644607	0.035951156
c	0.0010465087	0.0046625747	0.00012576136	0.00061002676	9.391437e-05	0.0021221642	0.0018554889	0.96729815	0.022185406
è	0.01569674	0.010375664	0.023480956	0.03546281	0.42706877	0.36195013	0.097651355	0.023089133	0.005224411
t	0.00030202718	0.00013945015	0.00049178896	0.0025603252	0.011138678	0.6144552	0.051947728	0.30282426	0.016140494
s	0.080457054	0.0066707195	0.003115543	0.00723531	0.044934995	0.75310916	0.005929848	0.084941275	0.013606049
i	0.0037798237	0.005590854	0.002674935	0.0038057761	0.11077501	0.53106225	0.23602247	0.03725461	0.06903424
t	0.00024160447	0.0015101994	0.0054036286	0.004504142	0.018474916	0.110178314	0.51175433	0.15977871	0.18815415
s	0.00088961615	0.009511501	2.2119253e-05	0.00018130169	0.00019603068	0.004804092	0.00043210675	0.8675431	0.11642015
e	0.013729323	0.006050231	0.004066776	0.0053217183	0.13899396	0.22682752	0.29301122	0.062267464	0.24973167
g	0.00031734075	0.001570287	0.004169484	0.0033962077	0.021099733	0.07817396	0.37011963	0.17541367	0.34573972
r	0.015787583	0.031868763	0.0005423496	0.0023419124	0.006002287	0.06599343	0.004278253	0.5783683	0.29481715
à	0.04952297	0.011830102	0.037650038	0.026114672	0.05285834	0.057834752	0.1880599	0.069750525	0.5063787
t	5.098407e-05	0.00014270785	0.00035885873	0.0003815267	0.0020767853	0.027607424	0.03391764	0.8981532	0.03731092
s	0.017269155	0.015394957	0.0019810714	0.0076894267	0.024912838	0.66895354	0.0031910075	0.20223162	0.058376413
i	0.053458754	0.016704539	0.006572843	0.0109062195	0.27753353	0.27692807	0.09607845	0.022672454	0.23914519
</S>	0.00026978942	0.0015359	0.005884667	0.003878142	0.016021093	0.07713919	0.21188198	0.33290634	0.3504829
